locus_tag	ftype	length_bp	gene	EC_number	COG	product
P002_WA09_00001	rRNA	1487				16S ribosomal RNA
P002_WA09_00002	CDS	105				hypothetical protein
P002_WA09_00003	CDS	249				hypothetical protein
P002_WA09_00004	CDS	330				hypothetical protein
P002_WA09_00005	rRNA	3008				23S ribosomal RNA
P002_WA09_00006	tRNA	75				tRNA-Arg(acg)
P002_WA09_00007	CDS	138				hypothetical protein
P002_WA09_00008	tRNA	74				tRNA-Asn(gtt)
P002_WA09_00009	CDS	279	rps19			ribosomal protein S19
P002_WA09_00010	CDS	459				hypothetical protein
P002_WA09_00011	CDS	657	rps3			ribosomal protein S3
P002_WA09_00012	CDS	360	rpl16			ribosomal protein L16
P002_WA09_00013	CDS	486				hypothetical protein
P002_WA09_00014	CDS	405	rps8			ribosomal protein S8
P002_WA09_00015	CDS	354				hypothetical protein
P002_WA09_00016	CDS	417	rps11			ribosomal protein S11
P002_WA09_00017	CDS	981	rpoA			RNA polymerase alpha subunit
P002_WA09_00018	CDS	447	petD			cytochrome b6/f complex subunit IV
P002_WA09_00019	CDS	489	petB			cytochrome b6
P002_WA09_00020	CDS	225	psbH			photosystem II phosphoprotein
P002_WA09_00021	CDS	327				hypothetical protein
P002_WA09_00022	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P002_WA09_00023	CDS	174				hypothetical protein
P002_WA09_00024	CDS	393	clpP_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P002_WA09_00025	CDS	222	clpP_2	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P002_WA09_00026	CDS	192				hypothetical protein
P002_WA09_00027	CDS	354	rpl20			ribosomal protein L20
P002_WA09_00028	CDS	312	rps18			ribosomal protein S18
P002_WA09_00029	CDS	135	psaJ			photosystem I subunit IX
P002_WA09_00030	tRNA	76				tRNA-Pro(tgg)
P002_WA09_00031	tRNA	74				tRNA-Trp(cca)
P002_WA09_00032	CDS	96	petL			cytochrome b6/f complex subunit VI
P002_WA09_00033	CDS	252	psbE			photosystem II cytochrome b559 alpha subunit
P002_WA09_00034	CDS	120	psbF			photosystem II cytochrome b559 beta subunit
P002_WA09_00035	CDS	144	psbJ			photosystem II protein J
P002_WA09_00036	CDS	375				hypothetical protein
P002_WA09_00037	CDS	963	petA			cytochrome f
P002_WA09_00038	CDS	729	cemA			envelope membrane protein
P002_WA09_00039	CDS	555	ycf4			photosystem I assembly protein Ycf4
P002_WA09_00040	CDS	114	psaI			photosystem I subunit VIII
P002_WA09_00041	CDS	1419	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P002_WA09_00042	CDS	1428	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P002_WA09_00043	CDS	258				hypothetical protein
P002_WA09_00044	CDS	183				hypothetical protein
P002_WA09_00045	CDS	1479	atpB			ATP synthase CF1 beta subunit
P002_WA09_00046	CDS	402	atpE			ATP synthase CF1 epsilon subunit
P002_WA09_00047	tRNA	74				tRNA-Met(cat)
P002_WA09_00048	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P002_WA09_00049	CDS	681	ndhK			NADH-plastoquinone oxidoreductase subunit K
P002_WA09_00050	CDS	477	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P002_WA09_00051	tRNA	74				tRNA-Phe(gaa)
P002_WA09_00052	CDS	270				hypothetical protein
P002_WA09_00053	CDS	201				hypothetical protein
P002_WA09_00054	CDS	192				hypothetical protein
P002_WA09_00055	tRNA	75				tRNA-Thr(tgt)
P002_WA09_00056	CDS	606	rps4			ribosomal protein S4
P002_WA09_00057	tRNA	87				tRNA-Ser(gga)
P002_WA09_00058	CDS	198				hypothetical protein
P002_WA09_00059	CDS	249	ycf3_1			hypothetical chloroplast RF34
P002_WA09_00060	CDS	213	ycf3_2			Photosystem I assembly protein Ycf3
P002_WA09_00061	CDS	2253	psaA			photosystem I P700 apoprotein A1
P002_WA09_00062	CDS	2205	psaB			photosystem I P700 apoprotein A2
P002_WA09_00063	CDS	180				hypothetical protein
P002_WA09_00064	tRNA	75				tRNA-Met(cat)
P002_WA09_00065	tRNA	72				tRNA-Gly(gcc)
P002_WA09_00066	CDS	435				hypothetical protein
P002_WA09_00067	tRNA	93				tRNA-Ser(tga)
P002_WA09_00068	CDS	1386	psbC			photosystem II CP43 chlorophyll apoprotein
P002_WA09_00069	CDS	1062	psbD			photosystem II protein D2
P002_WA09_00070	tRNA	74				tRNA-Thr(ggt)
P002_WA09_00071	tRNA	75				tRNA-Glu(ttc)
P002_WA09_00072	tRNA	86				tRNA-Tyr(gta)
P002_WA09_00073	tRNA	77				tRNA-Asp(gtc)
P002_WA09_00074	CDS	246				hypothetical protein
P002_WA09_00075	tRNA	71				tRNA-Cys(gca)
P002_WA09_00076	CDS	3213	rpoB			RNA polymerase beta subunit
P002_WA09_00077	CDS	459	rpoC1_1			RNA polymerase beta' subunit
P002_WA09_00078	CDS	306				hypothetical protein
P002_WA09_00079	CDS	1647	rpoC1_2			RNA polymerase beta' subunit
P002_WA09_00080	CDS	4314	rpoC2			RNA polymerase beta'' subunit
P002_WA09_00081	CDS	723	rps2			ribosomal protein S2
P002_WA09_00082	CDS	744	atpI			ATP synthase CF0 subunit IV
P002_WA09_00083	CDS	246	atpH			ATP synthase CF0 subunit III
P002_WA09_00084	CDS	159				hypothetical protein
P002_WA09_00085	CDS	375	atpF			ATP synthase CF0 subunit I
P002_WA09_00086	CDS	1524	atpA			ATP synthase CF1 alpha subunit
P002_WA09_00087	tRNA	72				tRNA-Arg(tct)
P002_WA09_00088	tRNA	88				tRNA-Ser(gct)
P002_WA09_00089	CDS	111	psbI			Photosystem II reaction center protein I
P002_WA09_00090	CDS	342	psbK			Photosystem II reaction center protein K
P002_WA09_00091	tRNA	72				tRNA-Gln(ttg)
P002_WA09_00092	CDS	165	rps16			ribosomal protein S16
P002_WA09_00093	CDS	1512	matK			maturase K
P002_WA09_00094	CDS	1062	psbA			photosystem II protein D1
P002_WA09_00095	tRNA	75				tRNA-His(gtg)
P002_WA09_00096	tRNA	72				tRNA-Val(gac)
P002_WA09_00097	CDS	387				hypothetical protein
P002_WA09_00098	CDS	264				hypothetical protein
P002_WA09_00099	CDS	120				hypothetical protein
P002_WA09_00100	CDS	498	rpl2_1			ribosomal protein L2
P002_WA09_00101	CDS	402	rpl2_2			ribosomal protein L2
P002_WA09_00102	CDS	282	rpl23			ribosomal protein L23
P002_WA09_00103	tRNA	75				tRNA-Met(cat)
P002_WA09_00104	CDS	6852				hypothetical protein
P002_WA09_00105	CDS	273				hypothetical protein
P002_WA09_00106	tRNA	83				tRNA-Leu(caa)
P002_WA09_00107	CDS	783	ndhB_1			NADH-plastoquinone oxidoreductase subunit 2
P002_WA09_00108	CDS	795	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P002_WA09_00109	CDS	468	rps7			ribosomal protein S7
P002_WA09_00110	CDS	2256	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P002_WA09_00111	tRNA	80				tRNA-Leu(tag)
P002_WA09_00112	CDS	966	ccsA			cytochrome c heme attachment protein
P002_WA09_00113	CDS	1503	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P002_WA09_00114	CDS	246	psaC			photosystem I subunit VII
P002_WA09_00115	CDS	303	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P002_WA09_00116	CDS	531	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P002_WA09_00117	CDS	504	ndhI			NADH-plastoquinone oxidoreductase subunit I
P002_WA09_00118	CDS	471	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P002_WA09_00119	CDS	567	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P002_WA09_00120	CDS	1182	ndhH			NADH-plastoquinone oxidoreductase subunit 7
P002_WA09_00121	CDS	273	rps15			ribosomal protein S15
P002_WA09_00122	CDS	183				hypothetical protein
P002_WA09_00123	CDS	4755				hypothetical protein
