locus_tag	ftype	length_bp	gene	EC_number	COG	product
P003_WC08_00001	CDS	216	rps19			ribosomal protein S19
P003_WC08_00002	tRNA	75				tRNA-His(gtg)
P003_WC08_00003	CDS	498	rpl2_1			ribosomal protein L2
P003_WC08_00004	CDS	339	rpl2_2			ribosomal protein L2
P003_WC08_00005	CDS	282	rpl23			ribosomal protein L23
P003_WC08_00006	tRNA	75				tRNA-Met(cat)
P003_WC08_00007	CDS	249				hypothetical protein
P003_WC08_00008	CDS	279				hypothetical protein
P003_WC08_00009	CDS	387				hypothetical protein
P003_WC08_00010	CDS	318				hypothetical protein
P003_WC08_00011	tRNA	83				tRNA-Leu(caa)
P003_WC08_00012	CDS	615	ndhB_1			NADH-plastoquinone oxidoreductase subunit 2
P003_WC08_00013	CDS	849	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P003_WC08_00014	CDS	471	rps7			ribosomal protein S7
P003_WC08_00015	CDS	159				hypothetical protein
P003_WC08_00016	CDS	216				hypothetical protein
P003_WC08_00017	CDS	387				hypothetical protein
P003_WC08_00018	tRNA	72				tRNA-Val(gac)
P003_WC08_00019	rRNA	1487				16S ribosomal RNA
P003_WC08_00020	CDS	225				hypothetical protein
P003_WC08_00021	CDS	237				hypothetical protein
P003_WC08_00022	rRNA	3076				23S ribosomal RNA
P003_WC08_00023	tRNA	75				tRNA-Arg(acg)
P003_WC08_00024	tRNA	74				tRNA-Asn(gtt)
P003_WC08_00025	CDS	177				hypothetical protein
P003_WC08_00026	CDS	273	rps15			ribosomal protein S15
P003_WC08_00027	CDS	183	ndhH_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit H, chloroplastic
P003_WC08_00028	CDS	2220	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P003_WC08_00029	CDS	120				hypothetical protein
P003_WC08_00030	CDS	180	rpl32			ribosomal protein L32
P003_WC08_00031	tRNA	80				tRNA-Leu(tag)
P003_WC08_00032	CDS	930	ccsA			cytochrome c heme attachment protein
P003_WC08_00033	CDS	1503	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P003_WC08_00034	CDS	246	psaC			photosystem I subunit VII
P003_WC08_00035	CDS	303	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P003_WC08_00036	CDS	531	ndhG			NADH-plastoquinone oxidoreductase subunit 6
