locus_tag	ftype	length_bp	gene	EC_number	COG	product
P002_WA11_00001	tRNA	75				tRNA-His(gtg)
P002_WA11_00002	CDS	498	rpl2_1			ribosomal protein L2
P002_WA11_00003	CDS	315	rpl2_2			ribosomal protein L2
P002_WA11_00004	CDS	240				hypothetical protein
P002_WA11_00005	CDS	621				hypothetical protein
P002_WA11_00006	CDS	156	ndhH_1			NADH-plastoquinone oxidoreductase subunit 7
P002_WA11_00007	CDS	171				hypothetical protein
P002_WA11_00008	CDS	2220	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P002_WA11_00009	CDS	165				hypothetical protein
P002_WA11_00010	tRNA	80				tRNA-Leu(tag)
P002_WA11_00011	CDS	960	ccsA			cytochrome c heme attachment protein
P002_WA11_00012	CDS	1503	ndhD_1			NADH-plastoquinone oxidoreductase subunit 4
P002_WA11_00013	CDS	246	psaC			photosystem I subunit VII
P002_WA11_00014	CDS	303	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P002_WA11_00015	CDS	531	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P002_WA11_00016	CDS	534	ndhI			NADH-plastoquinone oxidoreductase subunit I
P002_WA11_00017	CDS	426	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P002_WA11_00018	CDS	564	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P002_WA11_00019	CDS	1140	ndhH_2			NADH-plastoquinone oxidoreductase subunit 7
P002_WA11_00020	CDS	144				hypothetical protein
P002_WA11_00021	CDS	249	ycf3			hypothetical chloroplast RF34
P002_WA11_00022	tRNA	87				tRNA-Ser(gga)
P002_WA11_00023	CDS	606	rps4			ribosomal protein S4
P002_WA11_00024	tRNA	75				tRNA-Thr(tgt)
P002_WA11_00025	tRNA	73				tRNA-Phe(gaa)
P002_WA11_00026	CDS	120				hypothetical protein
P002_WA11_00027	CDS	567	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P002_WA11_00028	CDS	678	ndhK			NADH-plastoquinone oxidoreductase subunit K
P002_WA11_00029	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P002_WA11_00030	tRNA	75				tRNA-Met(cat)
P002_WA11_00031	CDS	414	atpE			ATP synthase CF1 epsilon subunit
P002_WA11_00032	CDS	1575	atpB			ATP synthase CF1 beta subunit
P002_WA11_00033	CDS	1443	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P002_WA11_00034	CDS	243	rpl23			ribosomal protein L23
P002_WA11_00035	CDS	216				hypothetical protein
P002_WA11_00036	CDS	111	psaI			photosystem I subunit VIII
P002_WA11_00037	CDS	558	ycf4			photosystem I assembly protein Ycf4
P002_WA11_00038	CDS	693	cemA			envelope membrane protein
P002_WA11_00039	CDS	969	petA			cytochrome f
P002_WA11_00040	CDS	237				hypothetical protein
P002_WA11_00041	CDS	144	psbJ			photosystem II protein J
P002_WA11_00042	CDS	117	psbL			photosystem II protein L
P002_WA11_00043	CDS	153	psbF			Cytochrome b559 subunit beta
P002_WA11_00044	CDS	252	psbE			photosystem II cytochrome b559 alpha subunit
P002_WA11_00045	tRNA	74				tRNA-Trp(cca)
P002_WA11_00046	tRNA	76				tRNA-Pro(tgg)
P002_WA11_00047	CDS	510				hypothetical protein
P002_WA11_00048	CDS	360	rpl20			ribosomal protein L20
P002_WA11_00049	CDS	150				hypothetical protein
P002_WA11_00050	CDS	651	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P002_WA11_00051	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P002_WA11_00052	CDS	117	psbT			photosystem II protein T
P002_WA11_00053	CDS	276				hypothetical protein
P002_WA11_00054	CDS	219				hypothetical protein
P002_WA11_00055	CDS	177				hypothetical protein
P002_WA11_00056	CDS	723	petB			cytochrome b6
P002_WA11_00057	CDS	183				hypothetical protein
P002_WA11_00058	CDS	525	petD			cytochrome b6/f complex subunit IV
P002_WA11_00059	CDS	1020	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
P002_WA11_00060	CDS	432	rps11			ribosomal protein S11
P002_WA11_00061	CDS	324	infA			Translation initiation factor IF-1
P002_WA11_00062	CDS	411	rps8			ribosomal protein S8
P002_WA11_00063	CDS	372	rpl14			ribosomal protein L14
P002_WA11_00064	CDS	102				hypothetical protein
P002_WA11_00065	CDS	363	rpl16			ribosomal protein L16
P002_WA11_00066	CDS	162				hypothetical protein
P002_WA11_00067	CDS	720	rps3			ribosomal protein S3
P002_WA11_00068	CDS	450				hypothetical protein
P002_WA11_00069	CDS	684	rps2			ribosomal protein S2
P002_WA11_00070	CDS	4443	rpoC2	2.7.7.6		DNA-directed RNA polymerase subunit beta'
P002_WA11_00071	CDS	2049	rpoC1			RNA polymerase beta' subunit
P002_WA11_00072	CDS	3231	rpoB			RNA polymerase beta subunit
P002_WA11_00073	tRNA	71				tRNA-Cys(gca)
P002_WA11_00074	CDS	105	psbM			photosystem II protein M
P002_WA11_00075	tRNA	74				tRNA-Asp(gtc)
P002_WA11_00076	tRNA	86				tRNA-Tyr(gta)
P002_WA11_00077	tRNA	75				tRNA-Glu(ttc)
P002_WA11_00078	tRNA	74				tRNA-Thr(ggt)
P002_WA11_00079	CDS	177				hypothetical protein
P002_WA11_00080	CDS	360				hypothetical protein
P002_WA11_00081	tRNA	76				tRNA-Met(cat)
P002_WA11_00082	tRNA	73				tRNA-Gly(gcc)
P002_WA11_00083	CDS	189	psbZ			photosystem II protein Z
P002_WA11_00084	tRNA	88				tRNA-Ser(tga)
P002_WA11_00085	CDS	1422	psbC			photosystem II CP43 chlorophyll apoprotein
P002_WA11_00086	CDS	1062	psbD			photosystem II protein D2
P002_WA11_00087	tRNA	89				tRNA-Ser(gct)
P002_WA11_00088	CDS	111	psbI			Photosystem II reaction center protein I
P002_WA11_00089	CDS	198	psbK			photosystem II protein K
P002_WA11_00090	tRNA	72				tRNA-Gln(ttg)
P002_WA11_00091	CDS	171				hypothetical protein
P002_WA11_00092	CDS	192				hypothetical protein
P002_WA11_00093	CDS	240				hypothetical protein
P002_WA11_00094	CDS	1536	matK			maturase K
P002_WA11_00095	CDS	1062	psbA			photosystem II protein D1
P002_WA11_00096	CDS	603				hypothetical protein
P002_WA11_00097	CDS	273	nuoK	7.1.1.-	COG0713	NADH-quinone oxidoreductase subunit K
P002_WA11_00098	CDS	273				hypothetical protein
P002_WA11_00099	CDS	207				hypothetical protein
P002_WA11_00100	CDS	252				hypothetical protein
P002_WA11_00101	CDS	180				hypothetical protein
P002_WA11_00102	CDS	258				hypothetical protein
P002_WA11_00103	CDS	168	ndhD_2			NADH-plastoquinone oxidoreductase subunit 4
P002_WA11_00104	CDS	243				hypothetical protein
P002_WA11_00105	CDS	285				hypothetical protein
P002_WA11_00106	CDS	150				hypothetical protein
P002_WA11_00107	CDS	354				hypothetical protein
P002_WA11_00108	CDS	225				hypothetical protein
P002_WA11_00109	CDS	357				hypothetical protein
P002_WA11_00110	CDS	273				hypothetical protein
P002_WA11_00111	CDS	273				hypothetical protein
P002_WA11_00112	CDS	210				hypothetical protein
P002_WA11_00113	tRNA	75				tRNA-Met(cat)
P002_WA11_00114	CDS	612				hypothetical protein
P002_WA11_00115	CDS	279				hypothetical protein
P002_WA11_00116	CDS	291				hypothetical protein
P002_WA11_00117	tRNA	83				tRNA-Leu(caa)
P002_WA11_00118	CDS	615	ndhB_1			NADH-plastoquinone oxidoreductase subunit 2
P002_WA11_00119	CDS	120				hypothetical protein
P002_WA11_00120	CDS	849	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P002_WA11_00121	CDS	471	rps7			ribosomal protein S7
P002_WA11_00122	CDS	159				hypothetical protein
P002_WA11_00123	CDS	339				hypothetical protein
P002_WA11_00124	tRNA	72				tRNA-Val(gac)
P002_WA11_00125	rRNA	1487				16S ribosomal RNA
P002_WA11_00126	CDS	225				hypothetical protein
P002_WA11_00127	CDS	237				hypothetical protein
P002_WA11_00128	rRNA	3076				23S ribosomal RNA
P002_WA11_00129	tRNA	75				tRNA-Arg(acg)
P002_WA11_00130	tRNA	74				tRNA-Asn(gtt)
P002_WA11_00131	CDS	114				hypothetical protein
P002_WA11_00132	CDS	273	rps15			ribosomal protein S15
P002_WA11_00133	CDS	1746	psaA			photosystem I P700 apoprotein A1
P002_WA11_00134	CDS	2205	psaB			photosystem I P700 apoprotein A2
P002_WA11_00135	CDS	312	rps14			ribosomal protein S14
P002_WA11_00136	tRNA	72				tRNA-Arg(tct)
P002_WA11_00137	CDS	1599	atpA			ATP synthase CF1 alpha subunit
P002_WA11_00138	CDS	372	atpF			ATP synthase CF0 subunit I
P002_WA11_00139	CDS	246	atpH			ATP synthase CF0 subunit III
P002_WA11_00140	CDS	168				hypothetical protein
P002_WA11_00141	CDS	198				hypothetical protein
P002_WA11_00142	CDS	597	atpI			ATP synthase CF0 subunit IV
