locus_tag	ftype	length_bp	gene	EC_number	COG	product
P001_WB04_00001	CDS	108				hypothetical protein
P001_WB04_00002	CDS	216				hypothetical protein
P001_WB04_00003	tRNA	74				tRNA-Asn(gtt)
P001_WB04_00004	CDS	168				hypothetical protein
P001_WB04_00005	tRNA	75				tRNA-Arg(acg)
P001_WB04_00006	rRNA	3011				23S ribosomal RNA
P001_WB04_00007	CDS	249				hypothetical protein
P001_WB04_00008	CDS	105				hypothetical protein
P001_WB04_00009	CDS	93				hypothetical protein
P001_WB04_00010	rRNA	1487				16S ribosomal RNA
P001_WB04_00011	tRNA	72				tRNA-Val(gac)
P001_WB04_00012	CDS	153				hypothetical protein
P001_WB04_00013	CDS	468	rps7			ribosomal protein S7
P001_WB04_00014	CDS	795	ndhB_1			NADH-plastoquinone oxidoreductase subunit 2
P001_WB04_00015	CDS	789	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P001_WB04_00016	CDS	174				hypothetical protein
P001_WB04_00017	tRNA	83				tRNA-Leu(caa)
P001_WB04_00018	CDS	153				hypothetical protein
P001_WB04_00019	CDS	6864				hypothetical protein
P001_WB04_00020	tRNA	75				tRNA-Met(cat)
P001_WB04_00021	CDS	282	rpl23			ribosomal protein L23
P001_WB04_00022	CDS	402	rpl2_1			ribosomal protein L2
P001_WB04_00023	CDS	429	rpl2_2			ribosomal protein L2
P001_WB04_00024	tRNA	75				tRNA-His(gtg)
P001_WB04_00025	CDS	1062	psbA			photosystem II protein D1
P001_WB04_00026	CDS	1515	matK			maturase K
P001_WB04_00027	CDS	147	rps16			ribosomal protein S16
P001_WB04_00028	CDS	156				hypothetical protein
P001_WB04_00029	tRNA	72				tRNA-Gln(ttg)
P001_WB04_00030	CDS	186	psbK			photosystem II protein K
P001_WB04_00031	CDS	111	psbI			Photosystem II reaction center protein I
P001_WB04_00032	tRNA	89				tRNA-Ser(gct)
P001_WB04_00033	CDS	267				hypothetical protein
P001_WB04_00034	tRNA	72				tRNA-Arg(tct)
P001_WB04_00035	CDS	1524	atpA			ATP synthase CF1 alpha subunit
P001_WB04_00036	CDS	375	atpF_1			ATP synthase CF0 subunit I
P001_WB04_00037	CDS	216				hypothetical protein
P001_WB04_00038	CDS	171	atpF_2			ATP synthase CF0 subunit I
P001_WB04_00039	CDS	246	atpH			ATP synthase CF0 subunit III
P001_WB04_00040	CDS	147				hypothetical protein
P001_WB04_00041	CDS	747	atpI			ATP synthase CF0 subunit IV
P001_WB04_00042	CDS	711	rps2			ribosomal protein S2
P001_WB04_00043	CDS	4323	rpoC2			RNA polymerase beta'' subunit
P001_WB04_00044	CDS	1428	rpoC1_1			RNA polymerase beta' subunit
P001_WB04_00045	CDS	459	rpoC1_2			RNA polymerase beta' subunit
P001_WB04_00046	CDS	3213	rpoB			RNA polymerase beta subunit
P001_WB04_00047	CDS	159				hypothetical protein
P001_WB04_00048	tRNA	71				tRNA-Cys(gca)
P001_WB04_00049	CDS	174				hypothetical protein
P001_WB04_00050	CDS	105	psbM			photosystem II protein M
P001_WB04_00051	tRNA	77				tRNA-Asp(gtc)
P001_WB04_00052	tRNA	86				tRNA-Tyr(gta)
P001_WB04_00053	tRNA	75				tRNA-Glu(ttc)
P001_WB04_00054	tRNA	74				tRNA-Thr(ggt)
P001_WB04_00055	CDS	105				hypothetical protein
P001_WB04_00056	CDS	1062	psbD			photosystem II protein D2
P001_WB04_00057	CDS	1386	psbC			photosystem II CP43 chlorophyll apoprotein
P001_WB04_00058	tRNA	93				tRNA-Ser(tga)
P001_WB04_00059	CDS	189	psbZ			photosystem II protein Z
P001_WB04_00060	tRNA	72				tRNA-Gly(gcc)
P001_WB04_00061	tRNA	75				tRNA-Met(cat)
P001_WB04_00062	CDS	303	rps14			ribosomal protein S14
P001_WB04_00063	CDS	2205	psaB			photosystem I P700 apoprotein A2
P001_WB04_00064	CDS	2253	psaA			photosystem I P700 apoprotein A1
P001_WB04_00065	CDS	171				hypothetical protein
P001_WB04_00066	CDS	276				hypothetical protein
P001_WB04_00067	CDS	249	ycf3			hypothetical chloroplast RF34
P001_WB04_00068	CDS	264				hypothetical protein
P001_WB04_00069	tRNA	87				tRNA-Ser(gga)
P001_WB04_00070	CDS	606	rps4			ribosomal protein S4
P001_WB04_00071	tRNA	75				tRNA-Thr(tgt)
P001_WB04_00072	CDS	300				hypothetical protein
P001_WB04_00073	CDS	162				hypothetical protein
P001_WB04_00074	CDS	165				hypothetical protein
P001_WB04_00075	CDS	201				hypothetical protein
P001_WB04_00076	CDS	279				hypothetical protein
P001_WB04_00077	tRNA	74				tRNA-Phe(gaa)
P001_WB04_00078	CDS	477	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P001_WB04_00079	CDS	681	ndhK			NADH-plastoquinone oxidoreductase subunit K
P001_WB04_00080	CDS	438	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P001_WB04_00081	CDS	279	rps19			ribosomal protein S19
P001_WB04_00082	CDS	510	rpl22			ribosomal protein L22
P001_WB04_00083	CDS	660	rps3			ribosomal protein S3
P001_WB04_00084	CDS	120				hypothetical protein
P001_WB04_00085	CDS	360	rpl16			ribosomal protein L16
P001_WB04_00086	CDS	369	rpl14			ribosomal protein L14
P001_WB04_00087	CDS	405	rps8			ribosomal protein S8
P001_WB04_00088	CDS	417	rps11			ribosomal protein S11
P001_WB04_00089	CDS	996	rpoA			RNA polymerase alpha subunit
P001_WB04_00090	CDS	525	petD			cytochrome b6/f complex subunit IV
P001_WB04_00091	CDS	489	petB			cytochrome b6
P001_WB04_00092	CDS	222	psbH			photosystem II phosphoprotein
P001_WB04_00093	CDS	132	psbN			photosystem II protein N
P001_WB04_00094	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P001_WB04_00095	CDS	225	clpP_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P001_WB04_00096	CDS	222	clpP_2	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P001_WB04_00097	CDS	327				hypothetical protein
P001_WB04_00098	CDS	354	rpl20			ribosomal protein L20
P001_WB04_00099	CDS	306	rps18			ribosomal protein S18
P001_WB04_00100	CDS	222	rpl33			ribosomal protein L33
P001_WB04_00101	CDS	129	psaJ			photosystem I subunit IX
P001_WB04_00102	tRNA	76				tRNA-Pro(tgg)
P001_WB04_00103	tRNA	74				tRNA-Trp(cca)
P001_WB04_00104	CDS	252	psbE			photosystem II cytochrome b559 alpha subunit
P001_WB04_00105	CDS	120	psbF			photosystem II cytochrome b559 beta subunit
P001_WB04_00106	CDS	144	psbJ			photosystem II protein J
P001_WB04_00107	CDS	966	petA			cytochrome f
P001_WB04_00108	CDS	690	cemA			envelope membrane protein
P001_WB04_00109	CDS	555	ycf4			photosystem I assembly protein Ycf4
P001_WB04_00110	CDS	96				hypothetical protein
P001_WB04_00111	CDS	216				hypothetical protein
P001_WB04_00112	CDS	1590	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P001_WB04_00113	CDS	1449	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
