locus_tag	ftype	length_bp	gene	EC_number	COG	product
P001_WA04_00001	CDS	279	rps19			ribosomal protein S19
P001_WA04_00002	CDS	498	rpl2_1			ribosomal protein L2
P001_WA04_00003	CDS	162				hypothetical protein
P001_WA04_00004	CDS	408	rpl2_2			ribosomal protein L2
P001_WA04_00005	CDS	282	rpl23			ribosomal protein L23
P001_WA04_00006	tRNA	75				tRNA-Met(cat)
P001_WA04_00007	CDS	6858				hypothetical protein
P001_WA04_00008	tRNA	83				tRNA-Leu(caa)
P001_WA04_00009	CDS	783	ndhB_1			NADH-plastoquinone oxidoreductase subunit 2
P001_WA04_00010	CDS	912	ndhB_2	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
P001_WA04_00011	CDS	240	rps7			ribosomal protein S7
P001_WA04_00012	CDS	126				hypothetical protein
P001_WA04_00013	CDS	153				hypothetical protein
P001_WA04_00014	CDS	138				hypothetical protein
P001_WA04_00015	CDS	285				hypothetical protein
P001_WA04_00016	CDS	297				hypothetical protein
P001_WA04_00017	tRNA	72				tRNA-Val(gac)
P001_WA04_00018	rRNA	1487				16S ribosomal RNA
P001_WA04_00019	CDS	216				hypothetical protein
P001_WA04_00020	CDS	105				hypothetical protein
P001_WA04_00021	rRNA	3010				23S ribosomal RNA
P001_WA04_00022	tRNA	75				tRNA-Arg(acg)
P001_WA04_00023	CDS	147				hypothetical protein
P001_WA04_00024	tRNA	74				tRNA-Asn(gtt)
P001_WA04_00025	CDS	225				hypothetical protein
P001_WA04_00026	CDS	246	atpH			ATP synthase CF0 subunit III
P001_WA04_00027	CDS	744	atpI			ATP synthase CF0 subunit IV
P001_WA04_00028	CDS	711	rps2			ribosomal protein S2
P001_WA04_00029	CDS	4179	rpoC2			RNA polymerase beta'' subunit
P001_WA04_00030	CDS	1308	rpoC1_1			RNA polymerase beta' subunit
P001_WA04_00031	CDS	153				hypothetical protein
P001_WA04_00032	CDS	459	rpoC1_2			RNA polymerase beta' subunit
P001_WA04_00033	CDS	3345	rpoB			RNA polymerase beta subunit
P001_WA04_00034	tRNA	71				tRNA-Cys(gca)
P001_WA04_00035	tRNA	77				tRNA-Asp(gtc)
P001_WA04_00036	tRNA	86				tRNA-Tyr(gta)
P001_WA04_00037	tRNA	75				tRNA-Glu(ttc)
P001_WA04_00038	tRNA	74				tRNA-Thr(ggt)
P001_WA04_00039	CDS	1062	psbD			photosystem II protein D2
P001_WA04_00040	CDS	1386	psbC			photosystem II CP43 chlorophyll apoprotein
P001_WA04_00041	tRNA	90				tRNA-Ser(tga)
P001_WA04_00042	CDS	276				hypothetical protein
P001_WA04_00043	tRNA	72				tRNA-Gly(gcc)
P001_WA04_00044	tRNA	75				tRNA-Met(cat)
P001_WA04_00045	CDS	303	rps14			ribosomal protein S14
P001_WA04_00046	CDS	2205	psaB			photosystem I P700 apoprotein A2
P001_WA04_00047	CDS	2253	psaA			photosystem I P700 apoprotein A1
P001_WA04_00048	CDS	249	ycf3_1			hypothetical chloroplast RF34
P001_WA04_00049	CDS	111				hypothetical protein
P001_WA04_00050	CDS	135	ycf3_2			hypothetical chloroplast RF34
P001_WA04_00051	tRNA	88				tRNA-Ser(gga)
P001_WA04_00052	CDS	606	rps4			ribosomal protein S4
P001_WA04_00053	tRNA	75				tRNA-Thr(tgt)
P001_WA04_00054	tRNA	74				tRNA-Phe(gaa)
P001_WA04_00055	CDS	480	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P001_WA04_00056	CDS	678	ndhK			NADH-plastoquinone oxidoreductase subunit K
P001_WA04_00057	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P001_WA04_00058	tRNA	73				tRNA-Met(cat)
P001_WA04_00059	CDS	402	atpE			ATP synthase CF1 epsilon subunit
P001_WA04_00060	CDS	1497	atpB			ATP synthase CF1 beta subunit
P001_WA04_00061	CDS	1437	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P001_WA04_00062	CDS	240				hypothetical protein
