locus_tag	ftype	length_bp	gene	EC_number	COG	product
P004_WF01_00001	tRNA	73				tRNA-Gln(ttg)
P004_WF01_00002	CDS	186	psbK			photosystem II protein K
P004_WF01_00003	tRNA	89				tRNA-Ser(gct)
P004_WF01_00004	CDS	102				hypothetical protein
P004_WF01_00005	tRNA	72				tRNA-Arg(tct)
P004_WF01_00006	CDS	1524	atpA			ATP synthase CF1 alpha subunit
P004_WF01_00007	CDS	375	atpF			ATP synthase CF0 subunit I
P004_WF01_00008	CDS	246	atpH			ATP synthase CF0 subunit III
P004_WF01_00009	CDS	747	atpI			ATP synthase CF0 subunit IV
P004_WF01_00010	CDS	696	rps2			ribosomal protein S2
P004_WF01_00011	CDS	3522	rpoC2	2.7.7.6		DNA-directed RNA polymerase subunit beta'
P004_WF01_00012	CDS	1638	rpoC1_1			RNA polymerase beta' subunit
P004_WF01_00013	CDS	468	rpoC1_2			RNA polymerase beta' subunit
P004_WF01_00014	CDS	3285	rpoB			RNA polymerase beta subunit
P004_WF01_00015	tRNA	71				tRNA-Cys(gca)
P004_WF01_00016	CDS	90	petN			cytochrome b6/f complex subunit VII
P004_WF01_00017	tRNA	76				tRNA-Asp(gtc)
P004_WF01_00018	tRNA	86				tRNA-Tyr(gta)
P004_WF01_00019	tRNA	74				tRNA-Glu(ttc)
P004_WF01_00020	tRNA	73				tRNA-Thr(ggt)
P004_WF01_00021	CDS	1062	psbD			photosystem II protein D2
P004_WF01_00022	CDS	1386	psbC			photosystem II CP43 chlorophyll apoprotein
P004_WF01_00023	tRNA	88				tRNA-Ser(tga)
P004_WF01_00024	CDS	222	psbZ			photosystem II protein Z
P004_WF01_00025	CDS	171				hypothetical protein
P004_WF01_00026	tRNA	71				tRNA-Gly(gcc)
P004_WF01_00027	tRNA	74				tRNA-Met(cat)
P004_WF01_00028	CDS	303	rps14			ribosomal protein S14
P004_WF01_00029	CDS	2205	psaB			photosystem I P700 apoprotein A2
P004_WF01_00030	CDS	2514	psaA			photosystem I P700 apoprotein A1
