locus_tag	ftype	length_bp	gene	EC_number	COG	product
P002_WH09_00001	tRNA	74				tRNA-Thr(ggt)
P002_WH09_00002	CDS	267				hypothetical protein
P002_WH09_00003	CDS	1062	psbD			photosystem II protein D2
P002_WH09_00004	CDS	1386	psbC			photosystem II CP43 chlorophyll apoprotein
P002_WH09_00005	tRNA	93				tRNA-Ser(tga)
P002_WH09_00006	CDS	297	psbZ			Photosystem II reaction center protein Z
P002_WH09_00007	tRNA	74				tRNA-Gly(gcc)
P002_WH09_00008	tRNA	76				tRNA-Met(cat)
P002_WH09_00009	CDS	303	rps14			ribosomal protein S14
P002_WH09_00010	CDS	2205	psaB			photosystem I P700 apoprotein A2
P002_WH09_00011	CDS	2253	psaA			photosystem I P700 apoprotein A1
P002_WH09_00012	tRNA	72				tRNA-Gln(ttg)
P002_WH09_00013	CDS	225	psbK			photosystem II protein K
P002_WH09_00014	CDS	111	psbI			photosystem II protein I
P002_WH09_00015	tRNA	90				tRNA-Ser(gct)
P002_WH09_00016	tRNA	72				tRNA-Arg(tct)
P002_WH09_00017	CDS	1524	atpA			ATP synthase CF1 alpha subunit
P002_WH09_00018	CDS	288	atpF_1			ATP synthase CF0 subunit I
P002_WH09_00019	CDS	171	atpF_2			ATP synthase CF0 subunit I
P002_WH09_00020	CDS	246	atpH			ATP synthase CF0 subunit III
P002_WH09_00021	CDS	315				hypothetical protein
P002_WH09_00022	CDS	198				hypothetical protein
P002_WH09_00023	CDS	744	atpI			ATP synthase CF0 subunit IV
P002_WH09_00024	CDS	708	rps2			ribosomal protein S2
P002_WH09_00025	CDS	4113	rpoC2			RNA polymerase beta'' subunit
P002_WH09_00026	CDS	2058	rpoC1			RNA polymerase beta' subunit
P002_WH09_00027	CDS	378				hypothetical protein
P002_WH09_00028	CDS	3222	rpoB			RNA polymerase beta subunit
P002_WH09_00029	CDS	501	ndhI			NADH-plastoquinone oxidoreductase subunit I
P002_WH09_00030	CDS	471	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P002_WH09_00031	CDS	567	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P002_WH09_00032	CDS	1182	ndhH			NADH-plastoquinone oxidoreductase subunit 7
P002_WH09_00033	CDS	279	rps15			ribosomal protein S15
P002_WH09_00034	CDS	141				hypothetical protein
P002_WH09_00035	CDS	627	rps4			ribosomal protein S4
P002_WH09_00036	tRNA	87				tRNA-Ser(gga)
P002_WH09_00037	CDS	135	ycf3_1			hypothetical chloroplast RF34
P002_WH09_00038	CDS	291				hypothetical protein
P002_WH09_00039	CDS	249	ycf3_2			hypothetical chloroplast RF34
P002_WH09_00040	CDS	264				hypothetical protein
P002_WH09_00041	CDS	825	rpoA_1			RNA polymerase alpha subunit
P002_WH09_00042	CDS	417	rps11			ribosomal protein S11
