locus_tag	ftype	length_bp	gene	EC_number	COG	product
P002_WF07_00001	tRNA	75				tRNA-His(gtg)
P002_WF07_00002	CDS	144				hypothetical protein
P002_WF07_00003	CDS	1062	psbA			photosystem II protein D1
P002_WF07_00004	CDS	1503	matK			maturase K
P002_WF07_00005	CDS	120				hypothetical protein
P002_WF07_00006	tRNA	72				tRNA-Gln(ttg)
P002_WF07_00007	CDS	180	psbK			photosystem II protein K
P002_WF07_00008	tRNA	88				tRNA-Ser(gct)
P002_WF07_00009	tRNA	72				tRNA-Arg(tct)
P002_WF07_00010	CDS	1524	atpA			ATP synthase CF1 alpha subunit
P002_WF07_00011	CDS	375	atpF_1			ATP synthase CF0 subunit I
P002_WF07_00012	CDS	246				hypothetical protein
P002_WF07_00013	CDS	171	atpF_2			ATP synthase CF0 subunit I
P002_WF07_00014	CDS	267	atpH			ATP synthase CF0 subunit III
P002_WF07_00015	CDS	696	atpI			ATP synthase CF0 subunit IV
P002_WF07_00016	CDS	711	rps2			ribosomal protein S2
P002_WF07_00017	CDS	108				hypothetical protein
P002_WF07_00018	CDS	1866	rpoC2_1			RNA polymerase beta'' subunit
P002_WF07_00019	CDS	957	rpoC2_2			RNA polymerase beta'' subunit
P002_WF07_00020	CDS	1470	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P002_WF07_00021	CDS	555	ycf4			photosystem I assembly protein Ycf4
P002_WF07_00022	CDS	699	cemA			envelope membrane protein
P002_WF07_00023	CDS	963	petA			cytochrome f
P002_WF07_00024	CDS	252	psbE			photosystem II cytochrome b559 alpha subunit
P002_WF07_00025	CDS	102				hypothetical protein
P002_WF07_00026	tRNA	74				tRNA-Trp(cca)
P002_WF07_00027	tRNA	76				tRNA-Pro(tgg)
P002_WF07_00028	CDS	135	psaJ			photosystem I subunit IX
P002_WF07_00029	CDS	240	rpl33			ribosomal protein L33
P002_WF07_00030	CDS	249	rps18			ribosomal protein S18
P002_WF07_00031	CDS	132				hypothetical protein
P002_WF07_00032	CDS	372	rpl20			ribosomal protein L20
P002_WF07_00033	CDS	156				hypothetical protein
P002_WF07_00034	CDS	189				hypothetical protein
P002_WF07_00035	CDS	222	clpP_1	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P002_WF07_00036	CDS	225	clpP_2	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P002_WF07_00037	CDS	1554	psbB			photosystem II CP47 chlorophyll apoprotein
P002_WF07_00038	CDS	339	psbH			Photosystem II reaction center protein H
P002_WF07_00039	CDS	561	petB			cytochrome b6
P002_WF07_00040	CDS	561	petD			cytochrome b6/f complex subunit IV
P002_WF07_00041	CDS	1020	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
P002_WF07_00042	CDS	417	rps11			ribosomal protein S11
P002_WF07_00043	CDS	174				hypothetical protein
P002_WF07_00044	CDS	108				hypothetical protein
P002_WF07_00045	CDS	405	rps8			ribosomal protein S8
P002_WF07_00046	CDS	366	rpl14			ribosomal protein L14
P002_WF07_00047	CDS	192				hypothetical protein
P002_WF07_00048	CDS	657	rps3			ribosomal protein S3
P002_WF07_00049	CDS	456	rpl22			ribosomal protein L22
P002_WF07_00050	CDS	150	rps19			ribosomal protein S19
P002_WF07_00051	CDS	216				hypothetical protein
P002_WF07_00052	tRNA	74				tRNA-Asn(gtt)
P002_WF07_00053	tRNA	74				tRNA-Arg(acg)
P002_WF07_00054	CDS	207				hypothetical protein
P002_WF07_00055	rRNA	3015				23S ribosomal RNA
P002_WF07_00056	CDS	171				hypothetical protein
P002_WF07_00057	rRNA	1487				16S ribosomal RNA
P002_WF07_00058	tRNA	72				tRNA-Val(gac)
P002_WF07_00059	CDS	327	rpsL		COG0048	30S ribosomal protein S12
P002_WF07_00060	CDS	468	rps7			ribosomal protein S7
P002_WF07_00061	CDS	912	ndhB_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
P002_WF07_00062	CDS	783	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P002_WF07_00063	tRNA	83				tRNA-Leu(caa)
P002_WF07_00064	CDS	321				hypothetical protein
P002_WF07_00065	CDS	252				hypothetical protein
P002_WF07_00066	CDS	6804				hypothetical protein
P002_WF07_00067	tRNA	75				tRNA-Met(cat)
P002_WF07_00068	CDS	843	rpl2			ribosomal protein L2
P002_WF07_00069	CDS	1497	atpB			ATP synthase CF1 beta subunit
P002_WF07_00070	CDS	402	atpE			ATP synthase CF1 epsilon subunit
P002_WF07_00071	tRNA	73				tRNA-Met(cat)
P002_WF07_00072	CDS	213	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P002_WF07_00073	CDS	768	ndhK			NADH-plastoquinone oxidoreductase subunit K
P002_WF07_00074	CDS	495	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P002_WF07_00075	tRNA	74				tRNA-Phe(gaa)
P002_WF07_00076	CDS	99				hypothetical protein
P002_WF07_00077	tRNA	75				tRNA-Thr(tgt)
P002_WF07_00078	CDS	606	rps4			ribosomal protein S4
P002_WF07_00079	tRNA	87				tRNA-Ser(gga)
P002_WF07_00080	CDS	249	ycf3			hypothetical chloroplast RF34
P002_WF07_00081	CDS	2298	psaA			photosystem I P700 apoprotein A1
P002_WF07_00082	CDS	2217	psaB			photosystem I P700 apoprotein A2
P002_WF07_00083	CDS	201	rps14			ribosomal protein S14
P002_WF07_00084	tRNA	74				tRNA-Met(cat)
P002_WF07_00085	tRNA	72				tRNA-Gly(gcc)
P002_WF07_00086	CDS	195				hypothetical protein
P002_WF07_00087	tRNA	93				tRNA-Ser(tga)
P002_WF07_00088	CDS	1422	psbC			photosystem II CP43 chlorophyll apoprotein
P002_WF07_00089	CDS	1062	psbD			photosystem II protein D2
P002_WF07_00090	CDS	147				hypothetical protein
P002_WF07_00091	tRNA	74				tRNA-Thr(ggt)
P002_WF07_00092	tRNA	75				tRNA-Glu(ttc)
P002_WF07_00093	tRNA	86				tRNA-Tyr(gta)
