locus_tag	ftype	length_bp	gene	EC_number	COG	product
P001_WF07_00001	CDS	273	rps15			ribosomal protein S15
P001_WF07_00002	tRNA	74				tRNA-Asn(gtt)
P001_WF07_00003	tRNA	75				tRNA-Arg(acg)
P001_WF07_00004	rRNA	3076				23S ribosomal RNA
P001_WF07_00005	CDS	216				hypothetical protein
P001_WF07_00006	CDS	237				hypothetical protein
P001_WF07_00007	CDS	225				hypothetical protein
P001_WF07_00008	rRNA	1487				16S ribosomal RNA
P001_WF07_00009	tRNA	72				tRNA-Val(gac)
P001_WF07_00010	CDS	159				hypothetical protein
P001_WF07_00011	CDS	471	rps7			ribosomal protein S7
P001_WF07_00012	CDS	849	ndhB_1			NADH-plastoquinone oxidoreductase subunit 2
P001_WF07_00013	CDS	120				hypothetical protein
P001_WF07_00014	CDS	615	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P001_WF07_00015	tRNA	83				tRNA-Leu(caa)
P001_WF07_00016	CDS	396				hypothetical protein
P001_WF07_00017	CDS	849				hypothetical protein
P001_WF07_00018	CDS	105				hypothetical protein
P001_WF07_00019	CDS	102				hypothetical protein
P001_WF07_00020	tRNA	75				tRNA-Met(cat)
P001_WF07_00021	CDS	282	rpl23			ribosomal protein L23
P001_WF07_00022	CDS	315	rpl2_1			ribosomal protein L2
P001_WF07_00023	CDS	426	rpl2_2			ribosomal protein L2
P001_WF07_00024	tRNA	75				tRNA-His(gtg)
P001_WF07_00025	CDS	216	rps19			ribosomal protein S19
P001_WF07_00026	CDS	90				hypothetical protein
P001_WF07_00027	CDS	1062	psbA			photosystem II protein D1
P001_WF07_00028	CDS	1536	matK			maturase K
P001_WF07_00029	CDS	198				hypothetical protein
P001_WF07_00030	tRNA	72				tRNA-Gln(ttg)
P001_WF07_00031	CDS	357	psbK			Photosystem II reaction center protein K
P001_WF07_00032	CDS	111	psbI			Photosystem II reaction center protein I
P001_WF07_00033	tRNA	89				tRNA-Ser(gct)
P001_WF07_00034	CDS	288				hypothetical protein
P001_WF07_00035	CDS	1062	psbD			photosystem II protein D2
P001_WF07_00036	CDS	1422	psbC			photosystem II CP43 chlorophyll apoprotein
P001_WF07_00037	tRNA	88				tRNA-Ser(tga)
P001_WF07_00038	CDS	171				hypothetical protein
P001_WF07_00039	CDS	213	psbZ			photosystem II protein Z
P001_WF07_00040	CDS	174				hypothetical protein
P001_WF07_00041	tRNA	72				tRNA-Gly(gcc)
P001_WF07_00042	tRNA	76				tRNA-Met(cat)
P001_WF07_00043	CDS	123				hypothetical protein
P001_WF07_00044	tRNA	74				tRNA-Thr(ggt)
P001_WF07_00045	tRNA	75				tRNA-Glu(ttc)
P001_WF07_00046	tRNA	86				tRNA-Tyr(gta)
P001_WF07_00047	tRNA	74				tRNA-Asp(gtc)
P001_WF07_00048	CDS	129				hypothetical protein
P001_WF07_00049	tRNA	71				tRNA-Cys(gca)
P001_WF07_00050	CDS	3231	rpoB			RNA polymerase beta subunit
P001_WF07_00051	CDS	2031	rpoC1			RNA polymerase beta' subunit
P001_WF07_00052	CDS	4422	rpoC2	2.7.7.6		DNA-directed RNA polymerase subunit beta'
P001_WF07_00053	CDS	675	rps2			ribosomal protein S2
P001_WF07_00054	CDS	858	atpI			ATP synthase CF0 subunit IV
P001_WF07_00055	CDS	168				hypothetical protein
P001_WF07_00056	CDS	246	atpH			ATP synthase CF0 subunit III
P001_WF07_00057	CDS	201	atpF_1			ATP synthase CF0 subunit I
P001_WF07_00058	CDS	372	atpF_2			ATP synthase CF0 subunit I
P001_WF07_00059	CDS	1590	atpA			ATP synthase CF1 alpha subunit
P001_WF07_00060	tRNA	72				tRNA-Arg(tct)
P001_WF07_00061	CDS	312	rps14			ribosomal protein S14
P001_WF07_00062	CDS	2205	psaB			photosystem I P700 apoprotein A2
P001_WF07_00063	CDS	2298	psaA			photosystem I P700 apoprotein A1
P001_WF07_00064	CDS	138				hypothetical protein
P001_WF07_00065	CDS	249	ycf3			hypothetical chloroplast RF34
P001_WF07_00066	CDS	168				hypothetical protein
P001_WF07_00067	tRNA	87				tRNA-Ser(gga)
P001_WF07_00068	CDS	606	rps4			ribosomal protein S4
P001_WF07_00069	tRNA	75				tRNA-Thr(tgt)
P001_WF07_00070	CDS	165				hypothetical protein
P001_WF07_00071	tRNA	73				tRNA-Phe(gaa)
P001_WF07_00072	CDS	489	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P001_WF07_00073	CDS	741	ndhK			NADH-plastoquinone oxidoreductase subunit K
P001_WF07_00074	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P001_WF07_00075	tRNA	75				tRNA-Met(cat)
P001_WF07_00076	CDS	414	atpE			ATP synthase CF1 epsilon subunit
P001_WF07_00077	CDS	1584	atpB			ATP synthase CF1 beta subunit
P001_WF07_00078	CDS	1434	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P001_WF07_00079	CDS	198				hypothetical protein
P001_WF07_00080	CDS	111	psaI			photosystem I subunit VIII
P001_WF07_00081	CDS	558	ycf4			photosystem I assembly protein Ycf4
P001_WF07_00082	CDS	678	cemA			envelope membrane protein
P001_WF07_00083	CDS	963	petA			cytochrome f
P001_WF07_00084	CDS	249				hypothetical protein
P001_WF07_00085	CDS	153	psbF			Cytochrome b559 subunit beta
P001_WF07_00086	CDS	252	psbE			photosystem II cytochrome b559 alpha subunit
P001_WF07_00087	tRNA	74				tRNA-Trp(cca)
P001_WF07_00088	tRNA	76				tRNA-Pro(tgg)
P001_WF07_00089	CDS	159	psaJ			photosystem I subunit IX
P001_WF07_00090	CDS	201				hypothetical protein
P001_WF07_00091	CDS	513				hypothetical protein
P001_WF07_00092	CDS	360	rpl20			ribosomal protein L20
P001_WF07_00093	CDS	234				hypothetical protein
P001_WF07_00094	CDS	651	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P001_WF07_00095	CDS	111				hypothetical protein
P001_WF07_00096	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P001_WF07_00097	CDS	117	psbT			photosystem II protein T
P001_WF07_00098	CDS	219				hypothetical protein
P001_WF07_00099	CDS	849	petB			Cytochrome b6
P001_WF07_00100	CDS	525	petD			cytochrome b6/f complex subunit IV
P001_WF07_00101	CDS	1026	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
P001_WF07_00102	CDS	432	rps11			ribosomal protein S11
P001_WF07_00103	CDS	342	infA			Translation initiation factor IF-1
P001_WF07_00104	CDS	411	rps8			ribosomal protein S8
P001_WF07_00105	CDS	372	rpl14			ribosomal protein L14
P001_WF07_00106	CDS	363	rpl16			ribosomal protein L16
P001_WF07_00107	CDS	198				hypothetical protein
P001_WF07_00108	CDS	720	rps3			ribosomal protein S3
P001_WF07_00109	CDS	444				hypothetical protein
P001_WF07_00110	CDS	90				hypothetical protein
P001_WF07_00111	CDS	1152	ndhH_1			NADH-plastoquinone oxidoreductase subunit 7
P001_WF07_00112	CDS	564	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P001_WF07_00113	CDS	426	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P001_WF07_00114	CDS	534	ndhI			NADH-plastoquinone oxidoreductase subunit I
P001_WF07_00115	CDS	531	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P001_WF07_00116	CDS	303	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P001_WF07_00117	CDS	246	psaC			photosystem I subunit VII
P001_WF07_00118	CDS	1503	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P001_WF07_00119	CDS	960	ccsA			cytochrome c heme attachment protein
P001_WF07_00120	tRNA	80				tRNA-Leu(tag)
P001_WF07_00121	CDS	2220	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P001_WF07_00122	CDS	204	ndhH_2	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit H, chloroplastic
