locus_tag	ftype	length_bp	gene	EC_number	COG	product
P003_WH12_00001	CDS	213				hypothetical protein
P003_WH12_00002	CDS	198				hypothetical protein
P003_WH12_00003	CDS	447				hypothetical protein
P003_WH12_00004	CDS	234				hypothetical protein
P003_WH12_00005	CDS	186	psbK			photosystem II protein K
P003_WH12_00006	CDS	111	psbI			Photosystem II reaction center protein I
P003_WH12_00007	tRNA	86				tRNA-Ser(gct)
P003_WH12_00008	CDS	351	rpoA_1			RNA polymerase alpha subunit
P003_WH12_00009	CDS	144				hypothetical protein
P003_WH12_00010	CDS	489	rpl16_1			ribosomal protein L16
P003_WH12_00011	tRNA	71				tRNA-Cys(gca)
P003_WH12_00012	CDS	90	petN			cytochrome b6/f complex subunit VII
P003_WH12_00013	CDS	105	psbM			photosystem II protein M
P003_WH12_00014	CDS	216				hypothetical protein
P003_WH12_00015	tRNA	76				tRNA-Asp(gtc)
P003_WH12_00016	tRNA	84				tRNA-Tyr(gta)
P003_WH12_00017	tRNA	72				tRNA-Glu(ttc)
P003_WH12_00018	CDS	216				hypothetical protein
P003_WH12_00019	CDS	1062	psbD			photosystem II protein D2
P003_WH12_00020	CDS	1386	psbC			photosystem II CP43 chlorophyll apoprotein
P003_WH12_00021	tRNA	88				tRNA-Ser(tga)
P003_WH12_00022	CDS	189	psbZ			photosystem II protein Z
P003_WH12_00023	tRNA	72				tRNA-Gly(gcc)
P003_WH12_00024	tRNA	78				tRNA-Met(cat)
P003_WH12_00025	CDS	660	clpP_1	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P003_WH12_00026	CDS	384	rplT			50S ribosomal protein L20
P003_WH12_00027	CDS	858				hypothetical protein
P003_WH12_00028	CDS	249				hypothetical protein
P003_WH12_00029	tRNA	76				tRNA-Pro(tgg)
P003_WH12_00030	tRNA	74				tRNA-Trp(cca)
P003_WH12_00031	CDS	252	psbE			photosystem II cytochrome b559 alpha subunit
P003_WH12_00032	CDS	120	psbF			photosystem II cytochrome b559 beta subunit
P003_WH12_00033	CDS	123	psbJ			photosystem II protein J
P003_WH12_00034	CDS	930	petA			cytochrome f
P003_WH12_00035	CDS	144				hypothetical protein
P003_WH12_00036	CDS	681	cemA			envelope membrane protein
P003_WH12_00037	CDS	558	ycf4			photosystem I assembly protein Ycf4
P003_WH12_00038	CDS	609	rps4			ribosomal protein S4
P003_WH12_00039	CDS	96				hypothetical protein
P003_WH12_00040	tRNA	74				tRNA-Gln(ttg)
P003_WH12_00041	CDS	165				hypothetical protein
P003_WH12_00042	CDS	504				hypothetical protein
P003_WH12_00043	CDS	1062	psbA			photosystem II protein D1
P003_WH12_00044	CDS	327				hypothetical protein
P003_WH12_00045	CDS	207				hypothetical protein
P003_WH12_00046	CDS	1560	matK			maturase K
P003_WH12_00047	CDS	402				hypothetical protein
P003_WH12_00048	CDS	99				hypothetical protein
P003_WH12_00049	CDS	156				hypothetical protein
P003_WH12_00050	CDS	264	rps15			ribosomal protein S15
P003_WH12_00051	CDS	1203	ndhH			NADH-plastoquinone oxidoreductase subunit 7
P003_WH12_00052	CDS	594	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P003_WH12_00053	CDS	228				hypothetical protein
P003_WH12_00054	CDS	408	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P003_WH12_00055	CDS	543	ndhI			NADH-plastoquinone oxidoreductase subunit I
P003_WH12_00056	CDS	237	rpl22			ribosomal protein L22
P003_WH12_00057	CDS	870	rps3			ribosomal protein S3
P003_WH12_00058	CDS	468	rpl16_2			ribosomal protein L16
P003_WH12_00059	CDS	369	rpl14			ribosomal protein L14
P003_WH12_00060	CDS	396	rps8			ribosomal protein S8
P003_WH12_00061	CDS	156				hypothetical protein
P003_WH12_00062	CDS	402	infA			Translation initiation factor IF-1
P003_WH12_00063	CDS	156				hypothetical protein
P003_WH12_00064	CDS	258				hypothetical protein
P003_WH12_00065	tRNA	87				tRNA-Ser(gga)
P003_WH12_00066	CDS	249	ycf3			hypothetical chloroplast RF34
P003_WH12_00067	CDS	216				hypothetical protein
P003_WH12_00068	CDS	639	clpP_2	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P003_WH12_00069	CDS	3201	rpoB			RNA polymerase beta subunit
P003_WH12_00070	CDS	432	rpoC1_1			RNA polymerase beta' subunit
P003_WH12_00071	CDS	1461	rpoC1_2			RNA polymerase beta' subunit
P003_WH12_00072	CDS	4938	rpoC2	2.7.7.6		DNA-directed RNA polymerase subunit beta'
P003_WH12_00073	CDS	264				hypothetical protein
P003_WH12_00074	CDS	765	rps2			ribosomal protein S2
P003_WH12_00075	CDS	195	rpl32			ribosomal protein L32
P003_WH12_00076	tRNA	81				tRNA-Leu(tag)
P003_WH12_00077	CDS	951	ccsA			cytochrome c heme attachment protein
P003_WH12_00078	CDS	1509	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P003_WH12_00079	CDS	246	psaC			photosystem I subunit VII
P003_WH12_00080	CDS	303	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P003_WH12_00081	CDS	2208	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P003_WH12_00082	CDS	633	clpP_3	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P003_WH12_00083	CDS	420	petD			cytochrome b6/f complex subunit IV
P003_WH12_00084	CDS	573	petB			cytochrome b6
P003_WH12_00085	CDS	201				hypothetical protein
P003_WH12_00086	CDS	222	psbH			photosystem II phosphoprotein
P003_WH12_00087	CDS	132	psbN			photosystem II protein N
P003_WH12_00088	CDS	1530	psbB			photosystem II CP47 chlorophyll apoprotein
P003_WH12_00089	CDS	324	clpP_4	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P003_WH12_00090	CDS	174				hypothetical protein
P003_WH12_00091	CDS	2253	psaA			photosystem I P700 apoprotein A1
P003_WH12_00092	CDS	2205	psaB			photosystem I P700 apoprotein A2
P003_WH12_00093	CDS	483	rps11			ribosomal protein S11
P003_WH12_00094	CDS	492				hypothetical protein
P003_WH12_00095	CDS	708	clpP_5	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P003_WH12_00096	CDS	267				hypothetical protein
P003_WH12_00097	CDS	597				hypothetical protein
P003_WH12_00098	CDS	405				hypothetical protein
P003_WH12_00099	CDS	162				hypothetical protein
P003_WH12_00100	CDS	156	accD_1	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
