P001_WA02_00047 	Orobanchaceae;Euphrasia; 	Orobanchaceae;Euphrasia	Brassicaceae;Arabis; 	Orobanchaceae;Euphrasia; 	Orobanchaceae;Euphrasia; 	Orobanchaceae;Bartsia;
P001_WA03_00088 	Cyperaceae;Carex; 	Cyperaceae;Carex	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Cyperaceae;Carex; 	Cyperaceae;Carex;
P001_WA04_00059 	Salicaceae;Salix; 	Salicaceae;Salix	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix;
P001_WA05_00050 	Poaceae;Festuca; 	Poaceae;Festuca	Poaceae;Festuca; 	Poaceae;Festuca; 	Poaceae;Festuca; 	Poaceae;Festuca;
P001_WA06_00050 	Cyperaceae;Carex; 	Cyperaceae;Carex	Cyperaceae;Carex; 	Asteraceae;Cirsium; 	Cyperaceae;Carex; 	Cyperaceae;Carex;
P001_WA07_00049 	Asteraceae;Omalotheca; 	Asteraceae;Pseudognaphalium	Asteraceae;Antennaria; 	Asteraceae;Antennaria; 	Poaceae;Festuca; 	Asteraceae;Antennaria;
P001_WA08_00056 	Cyperaceae;Carex; 	Cyperaceae;Carex	Cyperaceae;Carex; 	Asteraceae;Cirsium; 	Cyperaceae;Carex; 	Cyperaceae;Carex;
P001_WA10_00067 	Rubiaceae;Cruciata; 	Rubiaceae;Plocama	Rubiaceae;Galium; 	Rubiaceae;Galium; 	Caryophyllaceae;Silene; 	Caryophyllaceae;Viscaria;
P001_WA11_00111 	Campanulaceae;Campanula; 	Campanulaceae;Campanula	Campanulaceae;Campanula; 	Campanulaceae;Campanula; 	Campanulaceae;Campanula; 	Campanulaceae;Campanula;
P001_WA12_00081 	Asteraceae;Matricaria; 	Asteraceae;Tanacetum	Asteraceae;Achillea; 	Asteraceae;Anthemis; 	Asteraceae;Anthemis; 	Asteraceae;Artemisia;
P001_WB01_00019 	Brassicaceae;Arabis; 	Orobanchaceae;Euphrasia	Brassicaceae;Arabis; 	Orobanchaceae;Euphrasia; 	Orobanchaceae;Euphrasia; 	Orobanchaceae;Bartsia;
P001_WB01_00042 	Brassicaceae;Arabis; 	Poaceae;Avenella	Salicaceae;Salix; 	Poaceae;Deschampsia; 	Poaceae;Avenella; 	Poaceae;Poa;
P001_WB01_00203 	Brassicaceae;Arabis; 	Brassicaceae;Arabis	Brassicaceae;Draba; 	Brassicaceae;Draba; 	Brassicaceae;Draba; 	Brassicaceae;Arabis;
P001_WB01_00394 	Brassicaceae;Arabis; 	Ranunculaceae;Ranunculus	Ranunculaceae;Ranunculus; 	Ranunculaceae;Ranunculus; 	Caryophyllaceae;Dianthus; 	Ranunculaceae;Ranunculus;
P001_WB02_00067 	Salicaceae;Salix; 	Salicaceae;Salix	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix; 	Salicaceae;Salix;
P001_WB02_00095 	Salicaceae;Salix; 	Poaceae;Avenella	Salicaceae;Salix; 	Poaceae;Deschampsia; 	Poaceae;Avenella; 	Poaceae;Poa;
P001_WB03_00052 	Cyperaceae;Eriophorum; 	Cyperaceae;Carex	Cyperaceae;Eriophorum; 	Cyperaceae;Eriophorum; 	Cyperaceae;Eriophorum; 	Cyperaceae;Eriophorum;
P001_WB04_00115 	Betulaceae;Betula; 	Betulaceae;Betula	Betulaceae;Betula; 	Rosaceae;Dryas; 	Cyperaceae;Carex; 	Rosaceae;Dryas;
P001_WB05_00086 	Poaceae;Anthoxanthum; 	Poaceae;Anthoxanthum	Poaceae;Hierochloe; 	Poaceae;Hierochloe; 	Poaceae;Calamagrostis; 	Poaceae;Calamagrostis;
P001_WB06_00046 	Gentianaceae;Comastoma; 	Gentianaceae;Swertia	Gentianaceae;Gentianella; 	Gentianaceae;Gentiana; 	Gentianaceae;Gentiana; 	Gentianaceae;Gentiana;
P001_WB07_00036 	Fabaceae;Oxytropis; 	Fabaceae;Oxytropis	Fabaceae;Oxytropis; 	Fabaceae;Oxytropis; 	Fabaceae;Astragalus; 	Fabaceae;Astragalus;
