locus_tag	ftype	length_bp	gene	EC_number	COG	product
P003_WA04_00001	CDS	489	rpl2_1			ribosomal protein L2
P003_WA04_00002	CDS	402	rpl2_2			ribosomal protein L2
P003_WA04_00003	CDS	282	rpl23			ribosomal protein L23
P003_WA04_00004	tRNA	75				tRNA-Met(cat)
P003_WA04_00005	CDS	6831				hypothetical protein
P003_WA04_00006	CDS	267				hypothetical protein
P003_WA04_00007	CDS	255				hypothetical protein
P003_WA04_00008	CDS	210				hypothetical protein
P003_WA04_00009	tRNA	83				tRNA-Leu(caa)
P003_WA04_00010	CDS	216				hypothetical protein
P003_WA04_00011	CDS	783	ndhB_1			NADH-plastoquinone oxidoreductase subunit 2
P003_WA04_00012	CDS	741	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P003_WA04_00013	CDS	468	rps7			ribosomal protein S7
P003_WA04_00014	CDS	279				hypothetical protein
P003_WA04_00015	CDS	225				hypothetical protein
P003_WA04_00016	CDS	165				hypothetical protein
P003_WA04_00017	tRNA	72				tRNA-Val(gac)
P003_WA04_00018	rRNA	1487				16S ribosomal RNA
P003_WA04_00019	CDS	252				hypothetical protein
P003_WA04_00020	CDS	246	ycf68			hypothetical protein RF68
P003_WA04_00021	CDS	105				hypothetical protein
P003_WA04_00022	rRNA	3010				23S ribosomal RNA
P003_WA04_00023	tRNA	75				tRNA-Arg(acg)
P003_WA04_00024	CDS	276				hypothetical protein
P003_WA04_00025	tRNA	72				tRNA-Asn(gtt)
P003_WA04_00026	CDS	216				hypothetical protein
P003_WA04_00027	CDS	279	rps19			ribosomal protein S19
P003_WA04_00028	CDS	387	rpl22			ribosomal protein L22
P003_WA04_00029	CDS	657	rps3			ribosomal protein S3
P003_WA04_00030	CDS	360	rpl16			ribosomal protein L16
P003_WA04_00031	CDS	450	rpl14			ribosomal protein L14
P003_WA04_00032	CDS	405	rps8			ribosomal protein S8
P003_WA04_00033	CDS	243	infA			translational initiation factor 1
P003_WA04_00034	CDS	417	rps11			ribosomal protein S11
P003_WA04_00035	CDS	1017	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
P003_WA04_00036	CDS	459	petD			cytochrome b6/f complex subunit IV
P003_WA04_00037	CDS	726	petB			cytochrome b6
P003_WA04_00038	CDS	222	psbH			photosystem II phosphoprotein
P003_WA04_00039	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P003_WA04_00040	CDS	378	clpP_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P003_WA04_00041	CDS	135				hypothetical protein
P003_WA04_00042	CDS	222	clpP_2	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P003_WA04_00043	CDS	363	rpl20			ribosomal protein L20
P003_WA04_00044	CDS	306	rps18			ribosomal protein S18
P003_WA04_00045	CDS	273				hypothetical protein
P003_WA04_00046	tRNA	75				tRNA-Pro(tgg)
P003_WA04_00047	tRNA	74				tRNA-Trp(cca)
P003_WA04_00048	CDS	252	psbE			photosystem II cytochrome b559 alpha subunit
P003_WA04_00049	CDS	120	psbF			photosystem II cytochrome b559 beta subunit
P003_WA04_00050	CDS	123	psbJ			photosystem II protein J
P003_WA04_00051	CDS	963	petA			cytochrome f
P003_WA04_00052	CDS	699	cemA			envelope membrane protein
P003_WA04_00053	CDS	555	ycf4			photosystem I assembly protein Ycf4
P003_WA04_00054	CDS	111	psaI			photosystem I subunit VIII
P003_WA04_00055	CDS	1506	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P003_WA04_00056	CDS	249				hypothetical protein
P003_WA04_00057	CDS	1428	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P003_WA04_00058	CDS	1497	atpB			ATP synthase CF1 beta subunit
P003_WA04_00059	CDS	402	atpE			ATP synthase CF1 epsilon subunit
P003_WA04_00060	tRNA	73				tRNA-Met(cat)
P003_WA04_00061	CDS	255				hypothetical protein
P003_WA04_00062	CDS	189				hypothetical protein
P003_WA04_00063	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P003_WA04_00064	CDS	744	ndhK			NADH-plastoquinone oxidoreductase subunit K
P003_WA04_00065	CDS	477	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P003_WA04_00066	tRNA	73				tRNA-Phe(gaa)
P003_WA04_00067	tRNA	75				tRNA-Thr(tgt)
P003_WA04_00068	CDS	606	rps4			ribosomal protein S4
P003_WA04_00069	tRNA	88				tRNA-Ser(gga)
P003_WA04_00070	CDS	150				hypothetical protein
P003_WA04_00071	CDS	249	ycf3			hypothetical chloroplast RF34
P003_WA04_00072	CDS	2253	psaA			photosystem I P700 apoprotein A1
P003_WA04_00073	CDS	2205	psaB			photosystem I P700 apoprotein A2
P003_WA04_00074	CDS	303	rps14			ribosomal protein S14
P003_WA04_00075	tRNA	74				tRNA-Met(cat)
P003_WA04_00076	tRNA	72				tRNA-Gly(gcc)
P003_WA04_00077	CDS	189	psbZ			photosystem II protein Z
P003_WA04_00078	tRNA	93				tRNA-Ser(tga)
P003_WA04_00079	CDS	1386	psbC			photosystem II CP43 chlorophyll apoprotein
P003_WA04_00080	CDS	1062	psbD			photosystem II protein D2
P003_WA04_00081	tRNA	74				tRNA-Thr(ggt)
P003_WA04_00082	CDS	156				hypothetical protein
P003_WA04_00083	tRNA	75				tRNA-Glu(ttc)
P003_WA04_00084	tRNA	86				tRNA-Tyr(gta)
P003_WA04_00085	tRNA	74				tRNA-Asp(gtc)
P003_WA04_00086	CDS	159	psbM			Photosystem II reaction center protein M
P003_WA04_00087	CDS	165				hypothetical protein
P003_WA04_00088	tRNA	71				tRNA-Cys(gca)
P003_WA04_00089	CDS	159				hypothetical protein
P003_WA04_00090	CDS	3213	rpoB			RNA polymerase beta subunit
P003_WA04_00091	CDS	438	rpoC1_1			RNA polymerase beta' subunit
P003_WA04_00092	CDS	1653	rpoC1_2			RNA polymerase beta' subunit
P003_WA04_00093	CDS	4278	rpoC2			RNA polymerase beta'' subunit
P003_WA04_00094	CDS	711	rps2			ribosomal protein S2
P003_WA04_00095	CDS	735	atpI			ATP synthase CF0 subunit IV
P003_WA04_00096	CDS	246	atpH			ATP synthase CF0 subunit III
P003_WA04_00097	CDS	375	atpF			ATP synthase CF0 subunit I
P003_WA04_00098	CDS	1524	atpA			ATP synthase CF1 alpha subunit
P003_WA04_00099	tRNA	72				tRNA-Arg(tct)
