locus_tag	ftype	length_bp	gene	EC_number	COG	product
P002_WA02_00001	CDS	1062	psbD			photosystem II protein D2
P002_WA02_00002	CDS	228				hypothetical protein
P002_WA02_00003	tRNA	72				tRNA-Thr(ggt)
P002_WA02_00004	CDS	123				hypothetical protein
P002_WA02_00005	tRNA	75				tRNA-Glu(ttc)
P002_WA02_00006	tRNA	86				tRNA-Tyr(gta)
P002_WA02_00007	tRNA	77				tRNA-Asp(gtc)
P002_WA02_00008	CDS	156				hypothetical protein
P002_WA02_00009	tRNA	71				tRNA-Cys(gca)
P002_WA02_00010	CDS	3213	rpoB			RNA polymerase beta subunit
P002_WA02_00011	CDS	438	rpoC1_1			RNA polymerase beta' subunit
P002_WA02_00012	CDS	186				hypothetical protein
P002_WA02_00013	CDS	1689	rpoC1_2			RNA polymerase beta' subunit
P002_WA02_00014	CDS	4110	rpoC2			RNA polymerase beta'' subunit
P002_WA02_00015	CDS	711	rps2			ribosomal protein S2
P002_WA02_00016	CDS	744	atpI			ATP synthase CF0 subunit IV
P002_WA02_00017	CDS	255				hypothetical protein
P002_WA02_00018	CDS	246	atpH			ATP synthase CF0 subunit III
P002_WA02_00019	CDS	207	atpF_1			ATP synthase CF0 subunit I
P002_WA02_00020	CDS	180				hypothetical protein
P002_WA02_00021	CDS	375	atpF_2			ATP synthase CF0 subunit I
P002_WA02_00022	CDS	1536	atpA			ATP synthase CF1 alpha subunit
P002_WA02_00023	tRNA	72				tRNA-Arg(tct)
P002_WA02_00024	CDS	246				hypothetical protein
P002_WA02_00025	tRNA	89				tRNA-Ser(gct)
P002_WA02_00026	CDS	111	psbI			Photosystem II reaction center protein I
P002_WA02_00027	CDS	186	psbK			photosystem II protein K
P002_WA02_00028	tRNA	72				tRNA-Gln(ttg)
P002_WA02_00029	CDS	1509	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P002_WA02_00030	CDS	675	ycf4			photosystem I assembly protein Ycf4
P002_WA02_00031	CDS	222				hypothetical protein
P002_WA02_00032	CDS	690	cemA			envelope membrane protein
P002_WA02_00033	CDS	963	petA			cytochrome f
P002_WA02_00034	CDS	216				hypothetical protein
P002_WA02_00035	CDS	123	psbJ			photosystem II protein J
P002_WA02_00036	CDS	120	psbF			photosystem II cytochrome b559 beta subunit
P002_WA02_00037	CDS	252	psbE			photosystem II cytochrome b559 alpha subunit
P002_WA02_00038	CDS	255	petG			Cytochrome b6-f complex subunit 5
P002_WA02_00039	tRNA	74				tRNA-Trp(cca)
P002_WA02_00040	tRNA	74				tRNA-Pro(tgg)
P002_WA02_00041	CDS	129	psaJ			photosystem I subunit IX
P002_WA02_00042	CDS	315				hypothetical protein
P002_WA02_00043	CDS	357	rpl20			ribosomal protein L20
P002_WA02_00044	CDS	627				hypothetical protein
P002_WA02_00045	CDS	342				hypothetical protein
P002_WA02_00046	CDS	153				hypothetical protein
P002_WA02_00047	CDS	237				hypothetical protein
P002_WA02_00048	CDS	120				hypothetical protein
P002_WA02_00049	CDS	225	clpP_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P002_WA02_00050	CDS	375	clpP_2	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P002_WA02_00051	tRNA	71				tRNA-Gly(gcc)
P002_WA02_00052	tRNA	78				tRNA-Met(cat)
P002_WA02_00053	CDS	303	rps14			ribosomal protein S14
P002_WA02_00054	CDS	2205	psaB			photosystem I P700 apoprotein A2
P002_WA02_00055	CDS	2253	psaA			photosystem I P700 apoprotein A1
P002_WA02_00056	tRNA	74				tRNA-Asn(gtt)
P002_WA02_00057	tRNA	75				tRNA-Arg(acg)
P002_WA02_00058	rRNA	3001				23S ribosomal RNA
P002_WA02_00059	CDS	237				hypothetical protein
P002_WA02_00060	rRNA	1489				16S ribosomal RNA
P002_WA02_00061	tRNA	72				tRNA-Val(gac)
P002_WA02_00062	CDS	468	rps7			ribosomal protein S7
P002_WA02_00063	CDS	852	ndhB_1			NADH-plastoquinone oxidoreductase subunit 2
P002_WA02_00064	CDS	783	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P002_WA02_00065	tRNA	83				tRNA-Leu(caa)
P002_WA02_00066	CDS	5673				hypothetical protein
P002_WA02_00067	tRNA	75				tRNA-Met(cat)
P002_WA02_00068	CDS	477	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P002_WA02_00069	CDS	684	ndhK			NADH-plastoquinone oxidoreductase subunit K
P002_WA02_00070	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P002_WA02_00071	tRNA	73				tRNA-Phe(gaa)
P002_WA02_00072	tRNA	75				tRNA-Thr(tgt)
P002_WA02_00073	CDS	606	rps4			ribosomal protein S4
P002_WA02_00074	tRNA	89				tRNA-Ser(gga)
P002_WA02_00075	CDS	135	ycf3_1			hypothetical chloroplast RF34
P002_WA02_00076	CDS	249	ycf3_2			hypothetical chloroplast RF34
P002_WA02_00077	CDS	378				hypothetical protein
P002_WA02_00078	CDS	5304				hypothetical protein
P002_WA02_00079	CDS	276	rps15			ribosomal protein S15
P002_WA02_00080	CDS	1182	ndhH			NADH-plastoquinone oxidoreductase subunit 7
P002_WA02_00081	CDS	567	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P002_WA02_00082	CDS	450	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P002_WA02_00083	CDS	489	ndhI			NADH-plastoquinone oxidoreductase subunit I
P002_WA02_00084	CDS	531	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P002_WA02_00085	CDS	306	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P002_WA02_00086	CDS	246	psaC			photosystem I subunit VII
P002_WA02_00087	CDS	1512	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P002_WA02_00088	CDS	972	ccsA			cytochrome c heme attachment protein
P002_WA02_00089	tRNA	80				tRNA-Leu(tag)
P002_WA02_00090	CDS	195				hypothetical protein
P002_WA02_00091	CDS	2235	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P002_WA02_00092	tRNA	75				tRNA-His(gtg)
P002_WA02_00093	CDS	1062	psbA			photosystem II protein D1
P002_WA02_00094	CDS	1521	matK			maturase K
P002_WA02_00095	CDS	1428	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P002_WA02_00096	CDS	1479	atpB			ATP synthase CF1 beta subunit
P002_WA02_00097	CDS	402	atpE			ATP synthase CF1 epsilon subunit
P002_WA02_00098	tRNA	73				tRNA-Met(cat)
P002_WA02_00099	CDS	408				hypothetical protein
P002_WA02_00100	CDS	402	rpl2_1			ribosomal protein L2
P002_WA02_00101	CDS	498	rpl2_2			ribosomal protein L2
P002_WA02_00102	CDS	279	rps19			ribosomal protein S19
P002_WA02_00103	CDS	264				hypothetical protein
P002_WA02_00104	CDS	657	rps3			ribosomal protein S3
P002_WA02_00105	CDS	360	rpl16			ribosomal protein L16
P002_WA02_00106	CDS	369	rpl14			ribosomal protein L14
P002_WA02_00107	CDS	405	rps8			ribosomal protein S8
P002_WA02_00108	CDS	129				hypothetical protein
P002_WA02_00109	CDS	114	rpl36			ribosomal protein L36
P002_WA02_00110	CDS	441	rps11			ribosomal protein S11
P002_WA02_00111	CDS	1002	rpoA			RNA polymerase alpha subunit
P002_WA02_00112	CDS	525	petD			cytochrome b6/f complex subunit IV
P002_WA02_00113	CDS	696	petB			cytochrome b6
P002_WA02_00114	CDS	222	psbH			photosystem II phosphoprotein
P002_WA02_00115	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P002_WA02_00116	CDS	279	psbZ			Photosystem II reaction center protein Z
P002_WA02_00117	tRNA	89				tRNA-Ser(tga)
P002_WA02_00118	CDS	744	psbC			photosystem II CP43 chlorophyll apoprotein
