locus_tag	ftype	length_bp	gene	EC_number	COG	product
P001_WB10_00001	CDS	174				hypothetical protein
P001_WB10_00002	CDS	273	rps15			ribosomal protein S15
P001_WB10_00003	CDS	153				hypothetical protein
P001_WB10_00004	tRNA	74				tRNA-Asn(gtt)
P001_WB10_00005	tRNA	75				tRNA-Arg(acg)
P001_WB10_00006	rRNA	3076				23S ribosomal RNA
P001_WB10_00007	CDS	249				hypothetical protein
P001_WB10_00008	CDS	225				hypothetical protein
P001_WB10_00009	rRNA	1487				16S ribosomal RNA
P001_WB10_00010	tRNA	72				tRNA-Val(gac)
P001_WB10_00011	CDS	258				hypothetical protein
P001_WB10_00012	CDS	438				hypothetical protein
P001_WB10_00013	CDS	378				hypothetical protein
P001_WB10_00014	CDS	159				hypothetical protein
P001_WB10_00015	CDS	126				hypothetical protein
P001_WB10_00016	CDS	471	rps7			ribosomal protein S7
P001_WB10_00017	CDS	738	ndhB_1			NADH-plastoquinone oxidoreductase subunit 2
P001_WB10_00018	CDS	615	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P001_WB10_00019	CDS	255				hypothetical protein
P001_WB10_00020	tRNA	83				tRNA-Leu(caa)
P001_WB10_00021	CDS	423				hypothetical protein
P001_WB10_00022	CDS	837				hypothetical protein
P001_WB10_00023	tRNA	75				tRNA-Met(cat)
P001_WB10_00024	CDS	282	rpl23			ribosomal protein L23
P001_WB10_00025	CDS	339	rpl2_1			ribosomal protein L2
P001_WB10_00026	CDS	498	rpl2_2			ribosomal protein L2
P001_WB10_00027	tRNA	75				tRNA-His(gtg)
P001_WB10_00028	CDS	282	rps19			ribosomal protein S19
P001_WB10_00029	CDS	450				hypothetical protein
P001_WB10_00030	CDS	675	rps3			ribosomal protein S3
P001_WB10_00031	CDS	363	rpl16			ribosomal protein L16
P001_WB10_00032	CDS	372	rpl14			ribosomal protein L14
P001_WB10_00033	CDS	411	rps8			ribosomal protein S8
P001_WB10_00034	CDS	108				hypothetical protein
P001_WB10_00035	CDS	342	infA			Translation initiation factor IF-1
P001_WB10_00036	CDS	162				hypothetical protein
P001_WB10_00037	CDS	432	rps11			ribosomal protein S11
P001_WB10_00038	CDS	1020	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
P001_WB10_00039	CDS	525	petD			cytochrome b6/f complex subunit IV
P001_WB10_00040	CDS	126				hypothetical protein
P001_WB10_00041	CDS	372	petB			cytochrome b6
P001_WB10_00042	CDS	222	psbH			photosystem II phosphoprotein
P001_WB10_00043	CDS	108	psbT			photosystem II protein T
P001_WB10_00044	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P001_WB10_00045	CDS	165				hypothetical protein
P001_WB10_00046	CDS	651	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P001_WB10_00047	CDS	360	rpl20			ribosomal protein L20
P001_WB10_00048	CDS	492				hypothetical protein
P001_WB10_00049	CDS	201	rpl33			ribosomal protein L33
P001_WB10_00050	CDS	129	psaJ			photosystem I subunit IX
P001_WB10_00051	tRNA	76				tRNA-Pro(tgg)
P001_WB10_00052	tRNA	74				tRNA-Trp(cca)
P001_WB10_00053	CDS	252	psbE			photosystem II cytochrome b559 alpha subunit
P001_WB10_00054	CDS	153	psbF			Cytochrome b559 subunit beta
P001_WB10_00055	CDS	123	psbJ			photosystem II protein J
P001_WB10_00056	CDS	963	petA			cytochrome f
P001_WB10_00057	CDS	693	cemA			envelope membrane protein
