locus_tag	ftype	length_bp	gene	EC_number	COG	product
P003_WH04_00001	CDS	444				hypothetical protein
P003_WH04_00002	CDS	561				hypothetical protein
P003_WH04_00003	CDS	231				hypothetical protein
P003_WH04_00004	CDS	243				hypothetical protein
P003_WH04_00005	CDS	303				hypothetical protein
P003_WH04_00006	CDS	372				hypothetical protein
P003_WH04_00007	CDS	243				hypothetical protein
P003_WH04_00008	tRNA	80				tRNA-Leu(tag)
P003_WH04_00009	CDS	969	ccsA			cytochrome c heme attachment protein
P003_WH04_00010	CDS	1521	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P003_WH04_00011	CDS	246	psaC			photosystem I subunit VII
P003_WH04_00012	CDS	165				hypothetical protein
P003_WH04_00013	CDS	303	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P003_WH04_00014	CDS	531	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P003_WH04_00015	CDS	504	ndhI_1			NADH-plastoquinone oxidoreductase subunit I
P003_WH04_00016	CDS	303	rpl23			ribosomal protein L23
P003_WH04_00017	tRNA	75				tRNA-Met(cat)
P003_WH04_00018	CDS	6993				hypothetical protein
P003_WH04_00019	CDS	306				hypothetical protein
P003_WH04_00020	tRNA	83				tRNA-Leu(caa)
P003_WH04_00021	tRNA	75				tRNA-Arg(acg)
P003_WH04_00022	CDS	156				hypothetical protein
P003_WH04_00023	rRNA	2998				23S ribosomal RNA
P003_WH04_00024	CDS	249				hypothetical protein
P003_WH04_00025	CDS	171				hypothetical protein
P003_WH04_00026	CDS	216				hypothetical protein
P003_WH04_00027	CDS	255				hypothetical protein
P003_WH04_00028	rRNA	1487				16S ribosomal RNA
P003_WH04_00029	tRNA	72				tRNA-Val(gac)
P003_WH04_00030	CDS	120				hypothetical protein
P003_WH04_00031	CDS	426				hypothetical protein
P003_WH04_00032	CDS	468	rps7			ribosomal protein S7
P003_WH04_00033	CDS	192				hypothetical protein
P003_WH04_00034	CDS	933	ndhB_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
P003_WH04_00035	CDS	783	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P003_WH04_00036	CDS	189				hypothetical protein
P003_WH04_00037	tRNA	74				tRNA-Asn(gtt)
P003_WH04_00038	CDS	591				hypothetical protein
P003_WH04_00039	CDS	2259	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P003_WH04_00040	CDS	135				hypothetical protein
P003_WH04_00041	CDS	507	rpl2			ribosomal protein L2
P003_WH04_00042	CDS	279	rps19			ribosomal protein S19
P003_WH04_00043	CDS	399	rpl22			ribosomal protein L22
P003_WH04_00044	CDS	687	rps3			ribosomal protein S3
P003_WH04_00045	CDS	150				hypothetical protein
P003_WH04_00046	CDS	360	rpl16			ribosomal protein L16
P003_WH04_00047	CDS	369	rpl14			ribosomal protein L14
P003_WH04_00048	CDS	402	rps8			ribosomal protein S8
P003_WH04_00049	CDS	234	infA			translational initiation factor 1
P003_WH04_00050	CDS	450	rps11			ribosomal protein S11
P003_WH04_00051	CDS	1035	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
P003_WH04_00052	CDS	516	petD			cytochrome b6/f complex subunit IV
P003_WH04_00053	CDS	489	petB			cytochrome b6
P003_WH04_00054	CDS	276				hypothetical protein
P003_WH04_00055	CDS	102				hypothetical protein
P003_WH04_00056	CDS	426				hypothetical protein
P003_WH04_00057	CDS	222	psbH			photosystem II phosphoprotein
P003_WH04_00058	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P003_WH04_00059	CDS	345				hypothetical protein
P003_WH04_00060	CDS	246	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P003_WH04_00061	CDS	168				hypothetical protein
P003_WH04_00062	CDS	483				hypothetical protein
