locus_tag	ftype	length_bp	gene	EC_number	COG	product
P003_WB07_00001	CDS	171				hypothetical protein
P003_WB07_00002	CDS	2244	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P003_WB07_00003	CDS	1521	matK			maturase K
P003_WB07_00004	CDS	249	ycf3			hypothetical chloroplast RF34
P003_WB07_00005	tRNA	88				tRNA-Ser(gga)
P003_WB07_00006	CDS	636	rps4			ribosomal protein S4
P003_WB07_00007	tRNA	75				tRNA-Thr(tgt)
P003_WB07_00008	CDS	213				hypothetical protein
P003_WB07_00009	tRNA	74				tRNA-Phe(gaa)
P003_WB07_00010	CDS	477	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P003_WB07_00011	CDS	690	ndhK			NADH-plastoquinone oxidoreductase subunit K
P003_WB07_00012	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P003_WB07_00013	CDS	1428	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P003_WB07_00014	CDS	1497	atpB			ATP synthase CF1 beta subunit
P003_WB07_00015	CDS	414	atpE			ATP synthase CF1 epsilon subunit
P003_WB07_00016	tRNA	73				tRNA-Met(cat)
P003_WB07_00017	CDS	792	psbA			photosystem II protein D1
P003_WB07_00018	tRNA	75				tRNA-His(gtg)
P003_WB07_00019	CDS	222				hypothetical protein
P003_WB07_00020	CDS	243				hypothetical protein
P003_WB07_00021	CDS	129				hypothetical protein
P003_WB07_00022	CDS	234				hypothetical protein
P003_WB07_00023	CDS	234				hypothetical protein
P003_WB07_00024	CDS	186				hypothetical protein
P003_WB07_00025	CDS	282				hypothetical protein
P003_WB07_00026	rRNA	1497				16S ribosomal RNA
P003_WB07_00027	CDS	249				hypothetical protein
P003_WB07_00028	CDS	261				hypothetical protein
P003_WB07_00029	CDS	249				hypothetical protein
P003_WB07_00030	rRNA	3047				23S ribosomal RNA
P003_WB07_00031	tRNA	74				tRNA-Arg(acg)
P003_WB07_00032	CDS	108				hypothetical protein
P003_WB07_00033	tRNA	74				tRNA-Asn(gtt)
P003_WB07_00034	CDS	531	rps3_1			ribosomal protein S3
P003_WB07_00035	CDS	216				hypothetical protein
P003_WB07_00036	CDS	156				hypothetical protein
P003_WB07_00037	CDS	555	ycf4			photosystem I assembly protein Ycf4
P003_WB07_00038	CDS	720	cemA			envelope membrane protein
P003_WB07_00039	CDS	963	petA			cytochrome f
P003_WB07_00040	CDS	153				hypothetical protein
P003_WB07_00041	tRNA	75				tRNA-Glu(ttc)
P003_WB07_00042	tRNA	86				tRNA-Tyr(gta)
P003_WB07_00043	tRNA	77				tRNA-Asp(gtc)
P003_WB07_00044	CDS	273				hypothetical protein
P003_WB07_00045	CDS	150				hypothetical protein
P003_WB07_00046	tRNA	71				tRNA-Cys(gca)
P003_WB07_00047	CDS	147				hypothetical protein
P003_WB07_00048	CDS	252				hypothetical protein
P003_WB07_00049	CDS	354	rpl20			ribosomal protein L20
P003_WB07_00050	CDS	321	rps18			ribosomal protein S18
P003_WB07_00051	CDS	135	psaJ			photosystem I subunit IX
P003_WB07_00052	tRNA	76				tRNA-Pro(tgg)
P003_WB07_00053	tRNA	74				tRNA-Trp(cca)
P003_WB07_00054	CDS	354	psbE			Cytochrome b559 subunit alpha
P003_WB07_00055	CDS	120	psbF			photosystem II cytochrome b559 beta subunit
P003_WB07_00056	CDS	123	psbJ			photosystem II protein J
P003_WB07_00057	CDS	186				hypothetical protein
P003_WB07_00058	CDS	183				hypothetical protein
P003_WB07_00059	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P003_WB07_00060	CDS	222	psbH			photosystem II phosphoprotein
P003_WB07_00061	CDS	489	petB			cytochrome b6
P003_WB07_00062	CDS	525	petD			cytochrome b6/f complex subunit IV
P003_WB07_00063	CDS	330				hypothetical protein
P003_WB07_00064	tRNA	74				tRNA-Thr(ggt)
P003_WB07_00065	CDS	213				hypothetical protein
P003_WB07_00066	CDS	1062	psbD_1			photosystem II protein D2
P003_WB07_00067	CDS	1386	psbC			photosystem II CP43 chlorophyll apoprotein
P003_WB07_00068	tRNA	93				tRNA-Ser(tga)
P003_WB07_00069	CDS	144				hypothetical protein
P003_WB07_00070	CDS	237				hypothetical protein
P003_WB07_00071	tRNA	74				tRNA-Gly(gcc)
P003_WB07_00072	tRNA	74				tRNA-Met(cat)
P003_WB07_00073	CDS	303	rps14			ribosomal protein S14
P003_WB07_00074	CDS	2205	psaB			photosystem I P700 apoprotein A2
P003_WB07_00075	CDS	2253	psaA			photosystem I P700 apoprotein A1
P003_WB07_00076	CDS	228				hypothetical protein
P003_WB07_00077	tRNA	72				tRNA-Gln(ttg)
P003_WB07_00078	CDS	195	psbK			photosystem II protein K
P003_WB07_00079	CDS	111	psbI			photosystem II protein I
P003_WB07_00080	tRNA	90				tRNA-Ser(gct)
P003_WB07_00081	CDS	171				hypothetical protein
P003_WB07_00082	CDS	222				hypothetical protein
P003_WB07_00083	tRNA	72				tRNA-Arg(tct)
P003_WB07_00084	CDS	1524	atpA			ATP synthase CF1 alpha subunit
P003_WB07_00085	CDS	267	atpF_1			ATP synthase CF0 subunit I
P003_WB07_00086	CDS	165				hypothetical protein
P003_WB07_00087	CDS	171	atpF_2			ATP synthase CF0 subunit I
P003_WB07_00088	CDS	246	atpH			ATP synthase CF0 subunit III
P003_WB07_00089	CDS	414				hypothetical protein
P003_WB07_00090	tRNA	74				tRNA-Met(cat)
P003_WB07_00091	CDS	744	atpI			ATP synthase CF0 subunit IV
P003_WB07_00092	CDS	678	rps2			ribosomal protein S2
P003_WB07_00093	CDS	4116	rpoC2			RNA polymerase beta'' subunit
P003_WB07_00094	CDS	1710	rpoC1_1			RNA polymerase beta' subunit
P003_WB07_00095	CDS	459	rpoC1_2			RNA polymerase beta' subunit
P003_WB07_00096	CDS	195				hypothetical protein
P003_WB07_00097	CDS	3258	rpoB			RNA polymerase beta subunit
P003_WB07_00098	CDS	1860	rpoA_1	2.7.7.6		DNA-directed RNA polymerase subunit alpha
P003_WB07_00099	CDS	705	clpP	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P003_WB07_00100	CDS	324				hypothetical protein
P003_WB07_00101	CDS	828	rpoA_2			RNA polymerase alpha subunit
P003_WB07_00102	CDS	420	rps11			ribosomal protein S11
P003_WB07_00103	CDS	384	infA			translational initiation factor 1
P003_WB07_00104	CDS	399	rps8			ribosomal protein S8
P003_WB07_00105	CDS	483	rpl14			ribosomal protein L14
P003_WB07_00106	CDS	387	rpl16			ribosomal protein L16
P003_WB07_00107	CDS	333	psbD_2			photosystem II protein D2
P003_WB07_00108	CDS	96				hypothetical protein
P003_WB07_00109	CDS	417				hypothetical protein
P003_WB07_00110	CDS	681				hypothetical protein
P003_WB07_00111	CDS	336				hypothetical protein
P003_WB07_00112	tRNA	80				tRNA-Leu(tag)
P003_WB07_00113	CDS	963	ccsA			cytochrome c heme attachment protein
P003_WB07_00114	CDS	1521	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P003_WB07_00115	CDS	246	psaC			photosystem I subunit VII
P003_WB07_00116	CDS	306	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P003_WB07_00117	CDS	534	ndhG			NADH-plastoquinone oxidoreductase subunit 6
