locus_tag	ftype	length_bp	gene	EC_number	COG	product
P002_WH06_00001	CDS	603				hypothetical protein
P002_WH06_00002	CDS	402	rpl2			ribosomal protein L2
P002_WH06_00003	CDS	282	rpl23			ribosomal protein L23
P002_WH06_00004	tRNA	75				tRNA-Met(cat)
P002_WH06_00005	CDS	6831				hypothetical protein
P002_WH06_00006	CDS	342				hypothetical protein
P002_WH06_00007	tRNA	83				tRNA-Leu(caa)
P002_WH06_00008	CDS	192				hypothetical protein
P002_WH06_00009	CDS	783	ndhB_1			NADH-plastoquinone oxidoreductase subunit 2
P002_WH06_00010	CDS	111				hypothetical protein
P002_WH06_00011	CDS	795	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P002_WH06_00012	CDS	468	rps7			ribosomal protein S7
P002_WH06_00013	CDS	120				hypothetical protein
P002_WH06_00014	CDS	192				hypothetical protein
P002_WH06_00015	CDS	321				hypothetical protein
P002_WH06_00016	tRNA	72				tRNA-Val(gac)
P002_WH06_00017	rRNA	1487				16S ribosomal RNA
P002_WH06_00018	CDS	285				hypothetical protein
P002_WH06_00019	CDS	216				hypothetical protein
P002_WH06_00020	CDS	114				hypothetical protein
P002_WH06_00021	CDS	249				hypothetical protein
P002_WH06_00022	rRNA	3011				23S ribosomal RNA
P002_WH06_00023	tRNA	75				tRNA-Arg(acg)
P002_WH06_00024	CDS	111				hypothetical protein
P002_WH06_00025	tRNA	74				tRNA-Asn(gtt)
P002_WH06_00026	tRNA	75				tRNA-His(gtg)
P002_WH06_00027	CDS	954	psbA			photosystem II protein D1
P002_WH06_00028	CDS	1518	matK			maturase K
P002_WH06_00029	CDS	141				hypothetical protein
P002_WH06_00030	CDS	132	rps16			ribosomal protein S16
P002_WH06_00031	CDS	198				hypothetical protein
P002_WH06_00032	tRNA	72				tRNA-Gln(ttg)
P002_WH06_00033	CDS	189	psbK			photosystem II protein K
P002_WH06_00034	CDS	111	psbI			Photosystem II reaction center protein I
P002_WH06_00035	tRNA	88				tRNA-Ser(gct)
P002_WH06_00036	tRNA	72				tRNA-Cys(gca)
P002_WH06_00037	tRNA	77				tRNA-Asp(gtc)
P002_WH06_00038	tRNA	87				tRNA-Tyr(gta)
P002_WH06_00039	tRNA	72				tRNA-Glu(ttc)
P002_WH06_00040	CDS	3183	rpoB			RNA polymerase beta subunit
P002_WH06_00041	CDS	459	rpoC1_1			RNA polymerase beta' subunit
P002_WH06_00042	CDS	1497	rpoC1_2			RNA polymerase beta' subunit
P002_WH06_00043	CDS	4146	rpoC2			RNA polymerase beta'' subunit
P002_WH06_00044	CDS	825	rps2			ribosomal protein S2
P002_WH06_00045	CDS	744	atpI			ATP synthase CF0 subunit IV
P002_WH06_00046	CDS	246	atpH			ATP synthase CF0 subunit III
P002_WH06_00047	CDS	171	atpF_1			ATP synthase CF0 subunit I
P002_WH06_00048	CDS	375	atpF_2			ATP synthase CF0 subunit I
P002_WH06_00049	CDS	1527	atpA			ATP synthase CF1 alpha subunit
P002_WH06_00050	tRNA	72				tRNA-Arg(tct)
P002_WH06_00051	CDS	129				hypothetical protein
P002_WH06_00052	CDS	216				hypothetical protein
P002_WH06_00053	CDS	165				hypothetical protein
P002_WH06_00054	CDS	1062	psbD			photosystem II protein D2
P002_WH06_00055	CDS	1386	psbC			photosystem II CP43 chlorophyll apoprotein
P002_WH06_00056	tRNA	83				tRNA-Ser(tga)
P002_WH06_00057	CDS	213				hypothetical protein
P002_WH06_00058	tRNA	72				tRNA-Gly(gcc)
P002_WH06_00059	tRNA	74				tRNA-Met(cat)
P002_WH06_00060	CDS	330	rps14			ribosomal protein S14
P002_WH06_00061	CDS	2205	psaB			photosystem I P700 apoprotein A2
P002_WH06_00062	CDS	2253	psaA			photosystem I P700 apoprotein A1
P002_WH06_00063	CDS	249	ycf3_1			hypothetical chloroplast RF34
P002_WH06_00064	CDS	243				hypothetical protein
P002_WH06_00065	CDS	135	ycf3_2			hypothetical chloroplast RF34
P002_WH06_00066	tRNA	89				tRNA-Ser(gga)
P002_WH06_00067	CDS	606	rps4			ribosomal protein S4
P002_WH06_00068	tRNA	75				tRNA-Thr(tgt)
P002_WH06_00069	CDS	147				hypothetical protein
P002_WH06_00070	tRNA	74				tRNA-Phe(gaa)
P002_WH06_00071	CDS	477	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P002_WH06_00072	CDS	678	ndhK			NADH-plastoquinone oxidoreductase subunit K
P002_WH06_00073	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P002_WH06_00074	tRNA	73				tRNA-Met(cat)
P002_WH06_00075	CDS	402	atpE			ATP synthase CF1 epsilon subunit
P002_WH06_00076	CDS	1479	atpB			ATP synthase CF1 beta subunit
P002_WH06_00077	CDS	1458	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P002_WH06_00078	CDS	1503	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P002_WH06_00079	CDS	555	ycf4			photosystem I assembly protein Ycf4
P002_WH06_00080	CDS	195				hypothetical protein
P002_WH06_00081	CDS	690	cemA			envelope membrane protein
P002_WH06_00082	CDS	963	petA			cytochrome f
P002_WH06_00083	CDS	123	psbJ			photosystem II protein J
P002_WH06_00084	CDS	120	psbF			photosystem II cytochrome b559 beta subunit
P002_WH06_00085	CDS	252	psbE			photosystem II cytochrome b559 alpha subunit
P002_WH06_00086	CDS	192				hypothetical protein
P002_WH06_00087	tRNA	74				tRNA-Trp(cca)
P002_WH06_00088	tRNA	76				tRNA-Pro(tgg)
P002_WH06_00089	CDS	135	psaJ			photosystem I subunit IX
P002_WH06_00090	CDS	231				hypothetical protein
P002_WH06_00091	CDS	306	rps18			ribosomal protein S18
P002_WH06_00092	CDS	381	rpl20			ribosomal protein L20
P002_WH06_00093	CDS	222	clpP_1	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P002_WH06_00094	CDS	375	clpP_2	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P002_WH06_00095	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P002_WH06_00096	CDS	240	psbH			photosystem II phosphoprotein
P002_WH06_00097	CDS	165				hypothetical protein
P002_WH06_00098	CDS	198				hypothetical protein
P002_WH06_00099	CDS	489	petB			cytochrome b6
P002_WH06_00100	CDS	525	petD			cytochrome b6/f complex subunit IV
P002_WH06_00101	CDS	1008	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
P002_WH06_00102	CDS	411	rps11			ribosomal protein S11
P002_WH06_00103	CDS	279				hypothetical protein
P002_WH06_00104	CDS	234	infA			translational initiation factor 1
P002_WH06_00105	CDS	405	rps8			ribosomal protein S8
P002_WH06_00106	CDS	369	rpl14			ribosomal protein L14
P002_WH06_00107	CDS	360	rpl16			ribosomal protein L16
P002_WH06_00108	CDS	657	rps3			ribosomal protein S3
P002_WH06_00109	CDS	468	rpl22			ribosomal protein L22
P002_WH06_00110	CDS	279	rps19			ribosomal protein S19
P002_WH06_00111	CDS	162				hypothetical protein
P002_WH06_00112	CDS	2268	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P002_WH06_00113	CDS	168				hypothetical protein
P002_WH06_00114	CDS	201				hypothetical protein
P002_WH06_00115	tRNA	80				tRNA-Leu(tag)
P002_WH06_00116	CDS	975	ccsA			cytochrome c heme attachment protein
P002_WH06_00117	CDS	1569	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P002_WH06_00118	CDS	246	psaC			photosystem I subunit VII
P002_WH06_00119	CDS	306	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P002_WH06_00120	CDS	531	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P002_WH06_00121	CDS	561	ndhI			NADH-plastoquinone oxidoreductase subunit I
P002_WH06_00122	CDS	510	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P002_WH06_00123	CDS	102				hypothetical protein
P002_WH06_00124	CDS	567	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P002_WH06_00125	CDS	1236	ndhH			NADH-plastoquinone oxidoreductase subunit 7
P002_WH06_00126	CDS	279	rps15			ribosomal protein S15
P002_WH06_00127	CDS	4569				hypothetical protein
