locus_tag	ftype	length_bp	gene	EC_number	COG	product
P003_WB09_00001	CDS	117	psaJ			photosystem I subunit IX
P003_WB09_00002	CDS	240	atpB_1			ATP synthase subunit a
P003_WB09_00003	tRNA	75				tRNA-Arg(acg)
P003_WB09_00004	rRNA	3020				23S ribosomal RNA
P003_WB09_00005	CDS	222				hypothetical protein
P003_WB09_00006	CDS	240				hypothetical protein
P003_WB09_00007	rRNA	1521				16S ribosomal RNA
P003_WB09_00008	CDS	165				hypothetical protein
P003_WB09_00009	CDS	627				hypothetical protein
P003_WB09_00010	CDS	384	rpl20			ribosomal protein L20
P003_WB09_00011	CDS	243				hypothetical protein
P003_WB09_00012	CDS	603	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P003_WB09_00013	CDS	249	ycf3_1			hypothetical chloroplast RF34
P003_WB09_00014	CDS	135	ycf3_2			hypothetical chloroplast RF34
P003_WB09_00015	tRNA	87				tRNA-Ser(gga)
P003_WB09_00016	CDS	249				hypothetical protein
P003_WB09_00017	CDS	432	infA			Translation initiation factor IF-1
P003_WB09_00018	CDS	177				hypothetical protein
P003_WB09_00019	CDS	408	rps8			ribosomal protein S8
P003_WB09_00020	CDS	369	rpl14			ribosomal protein L14
P003_WB09_00021	CDS	360	rpl16			ribosomal protein L16
P003_WB09_00022	CDS	789	rps3			ribosomal protein S3
P003_WB09_00023	CDS	420	rpl22			ribosomal protein L22
P003_WB09_00024	CDS	2205	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P003_WB09_00025	CDS	216	rpl32			ribosomal protein L32
P003_WB09_00026	tRNA	81				tRNA-Leu(tag)
P003_WB09_00027	CDS	186				hypothetical protein
P003_WB09_00028	CDS	951	ccsA			cytochrome c heme attachment protein
P003_WB09_00029	CDS	1509	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P003_WB09_00030	CDS	246	psaC			photosystem I subunit VII
P003_WB09_00031	CDS	306	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P003_WB09_00032	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P003_WB09_00033	CDS	132	psbN			photosystem II protein N
P003_WB09_00034	CDS	222	psbH			photosystem II phosphoprotein
P003_WB09_00035	CDS	489	petB_1			cytochrome b6
P003_WB09_00036	CDS	558	petD			cytochrome b6/f complex subunit IV
P003_WB09_00037	CDS	1005	rpoA_1	2.7.7.6		DNA-directed RNA polymerase subunit alpha
P003_WB09_00038	CDS	438	rps11			ribosomal protein S11
P003_WB09_00039	tRNA	75				tRNA-Met(cat)
P003_WB09_00040	CDS	1062	psbA			photosystem II protein D1
P003_WB09_00041	CDS	1560	matK			maturase K
P003_WB09_00042	CDS	399				hypothetical protein
P003_WB09_00043	CDS	171				hypothetical protein
P003_WB09_00044	CDS	528				hypothetical protein
P003_WB09_00045	CDS	306	rps14			ribosomal protein S14
P003_WB09_00046	CDS	2205	psaB			photosystem I P700 apoprotein A2
P003_WB09_00047	CDS	2253	psaA			photosystem I P700 apoprotein A1
P003_WB09_00048	CDS	174				hypothetical protein
P003_WB09_00049	CDS	321				hypothetical protein
P003_WB09_00050	CDS	321				hypothetical protein
P003_WB09_00051	CDS	261				hypothetical protein
P003_WB09_00052	CDS	738	rps2			ribosomal protein S2
P003_WB09_00053	CDS	4947	rpoC2	2.7.7.6		DNA-directed RNA polymerase subunit beta'
P003_WB09_00054	CDS	1491	rpoC1_1			RNA polymerase beta' subunit
P003_WB09_00055	CDS	447	rpoC1_2			RNA polymerase beta' subunit
P003_WB09_00056	CDS	3192	rpoB			RNA polymerase beta subunit
P003_WB09_00057	tRNA	71				tRNA-Cys(gca)
P003_WB09_00058	CDS	90	petN			cytochrome b6/f complex subunit VII
P003_WB09_00059	CDS	105	psbM			photosystem II protein M
P003_WB09_00060	tRNA	76				tRNA-Asp(gtc)
P003_WB09_00061	tRNA	84				tRNA-Tyr(gta)
P003_WB09_00062	tRNA	72				tRNA-Glu(ttc)
P003_WB09_00063	CDS	207				hypothetical protein
P003_WB09_00064	CDS	1062	psbD			photosystem II protein D2
P003_WB09_00065	CDS	1386	psbC			photosystem II CP43 chlorophyll apoprotein
P003_WB09_00066	tRNA	88				tRNA-Ser(tga)
P003_WB09_00067	CDS	189	psbZ			photosystem II protein Z
P003_WB09_00068	tRNA	71				tRNA-Gly(gcc)
P003_WB09_00069	tRNA	76				tRNA-Met(cat)
P003_WB09_00070	tRNA	72				tRNA-Val(gac)
P003_WB09_00071	CDS	1440	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P003_WB09_00072	CDS	1467	atpB_2			ATP synthase CF1 beta subunit
P003_WB09_00073	CDS	402	atpE			ATP synthase CF1 epsilon subunit
P003_WB09_00074	tRNA	74				tRNA-Met(cat)
P003_WB09_00075	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P003_WB09_00076	CDS	729	ndhK			NADH-plastoquinone oxidoreductase subunit K
P003_WB09_00077	CDS	492	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P003_WB09_00078	tRNA	73				tRNA-Phe(gaa)
P003_WB09_00079	CDS	195				hypothetical protein
P003_WB09_00080	CDS	204				hypothetical protein
P003_WB09_00081	tRNA	75				tRNA-Thr(tgt)
P003_WB09_00082	CDS	744	atpI			ATP synthase CF0 subunit IV
P003_WB09_00083	CDS	246	atpH			ATP synthase CF0 subunit III
P003_WB09_00084	CDS	282	atpF_1			ATP synthase subunit b
P003_WB09_00085	CDS	333				hypothetical protein
