locus_tag	ftype	length_bp	gene	EC_number	COG	product
P002_WA06_00001	CDS	3612				hypothetical protein
P002_WA06_00002	CDS	273	rps15			ribosomal protein S15
P002_WA06_00003	CDS	1236	ndhH			NADH-plastoquinone oxidoreductase subunit 7
P002_WA06_00004	CDS	567	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P002_WA06_00005	CDS	144				hypothetical protein
P002_WA06_00006	CDS	471	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P002_WA06_00007	CDS	504	ndhI			NADH-plastoquinone oxidoreductase subunit I
P002_WA06_00008	CDS	531	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P002_WA06_00009	CDS	306	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P002_WA06_00010	CDS	246	psaC			photosystem I subunit VII
P002_WA06_00011	CDS	1467	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P002_WA06_00012	CDS	975	ccsA			cytochrome c heme attachment protein
P002_WA06_00013	tRNA	80				tRNA-Leu(tag)
P002_WA06_00014	CDS	207				hypothetical protein
P002_WA06_00015	CDS	498	rpl2_1			ribosomal protein L2
P002_WA06_00016	CDS	402	rpl2_2			ribosomal protein L2
P002_WA06_00017	CDS	282	rpl23			ribosomal protein L23
P002_WA06_00018	tRNA	75				tRNA-Met(cat)
P002_WA06_00019	CDS	279	rps19			ribosomal protein S19
P002_WA06_00020	CDS	495	rpl22			ribosomal protein L22
P002_WA06_00021	CDS	657	rps3			ribosomal protein S3
P002_WA06_00022	CDS	360	rpl16			ribosomal protein L16
P002_WA06_00023	CDS	369	rpl14			ribosomal protein L14
P002_WA06_00024	CDS	405	rps8			ribosomal protein S8
P002_WA06_00025	CDS	234	infA			translational initiation factor 1
P002_WA06_00026	CDS	114	rpl36			ribosomal protein L36
P002_WA06_00027	CDS	132				hypothetical protein
P002_WA06_00028	CDS	417	rps11			ribosomal protein S11
P002_WA06_00029	CDS	1062	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
P002_WA06_00030	CDS	525	petD			cytochrome b6/f complex subunit IV
P002_WA06_00031	CDS	489	petB			cytochrome b6
P002_WA06_00032	CDS	264				hypothetical protein
P002_WA06_00033	CDS	243				hypothetical protein
P002_WA06_00034	CDS	222	psbH			photosystem II phosphoprotein
P002_WA06_00035	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P002_WA06_00036	CDS	276				hypothetical protein
P002_WA06_00037	CDS	378	clpP_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P002_WA06_00038	CDS	276				hypothetical protein
P002_WA06_00039	CDS	225	clpP_2	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P002_WA06_00040	CDS	387	rpl20			ribosomal protein L20
P002_WA06_00041	CDS	306	rps18			ribosomal protein S18
P002_WA06_00042	CDS	129	psaJ			photosystem I subunit IX
P002_WA06_00043	tRNA	76				tRNA-Pro(tgg)
P002_WA06_00044	tRNA	74				tRNA-Trp(cca)
P002_WA06_00045	CDS	114				hypothetical protein
P002_WA06_00046	CDS	438	psbE			Cytochrome b559 subunit alpha
P002_WA06_00047	CDS	120	psbF			photosystem II cytochrome b559 beta subunit
P002_WA06_00048	CDS	123	psbJ			photosystem II protein J
P002_WA06_00049	CDS	963	petA			cytochrome f
P002_WA06_00050	CDS	765	cemA			envelope membrane protein
P002_WA06_00051	CDS	555	ycf4			photosystem I assembly protein Ycf4
P002_WA06_00052	CDS	318				hypothetical protein
P002_WA06_00053	CDS	1470	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P002_WA06_00054	CDS	1428	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P002_WA06_00055	CDS	279				hypothetical protein
P002_WA06_00056	CDS	1497	atpB			ATP synthase CF1 beta subunit
P002_WA06_00057	CDS	423	atpE			ATP synthase CF1 epsilon subunit
P002_WA06_00058	tRNA	73				tRNA-Met(cat)
P002_WA06_00059	CDS	228				hypothetical protein
P002_WA06_00060	CDS	318				hypothetical protein
P002_WA06_00061	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P002_WA06_00062	CDS	678	ndhK			NADH-plastoquinone oxidoreductase subunit K
P002_WA06_00063	CDS	477	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P002_WA06_00064	tRNA	74				tRNA-Phe(gaa)
P002_WA06_00065	CDS	189				hypothetical protein
P002_WA06_00066	CDS	324				hypothetical protein
P002_WA06_00067	tRNA	75				tRNA-Thr(tgt)
P002_WA06_00068	CDS	606	rps4			ribosomal protein S4
P002_WA06_00069	tRNA	87				tRNA-Ser(gga)
P002_WA06_00070	CDS	162				hypothetical protein
P002_WA06_00071	CDS	249	ycf3			hypothetical chloroplast RF34
P002_WA06_00072	CDS	2253	psaA			photosystem I P700 apoprotein A1
P002_WA06_00073	CDS	2205	psaB			photosystem I P700 apoprotein A2
