locus_tag	ftype	length_bp	gene	EC_number	COG	product
P004_WC02_00001	CDS	216				hypothetical protein
P004_WC02_00002	CDS	1062	psbD			photosystem II protein D2
P004_WC02_00003	tRNA	74				tRNA-Thr(ggt)
P004_WC02_00004	tRNA	75				tRNA-Glu(ttc)
P004_WC02_00005	tRNA	86				tRNA-Tyr(gta)
P004_WC02_00006	tRNA	77				tRNA-Asp(gtc)
P004_WC02_00007	tRNA	72				tRNA-Cys(gca)
P004_WC02_00008	CDS	3231	rpoB			RNA polymerase beta subunit
P004_WC02_00009	CDS	438	rpoC1_1			RNA polymerase beta' subunit
P004_WC02_00010	CDS	1428	rpoC1_2			RNA polymerase beta' subunit
P004_WC02_00011	CDS	4068	rpoC2			RNA polymerase beta'' subunit
P004_WC02_00012	CDS	711	rps2			ribosomal protein S2
P004_WC02_00013	CDS	744	atpI			ATP synthase CF0 subunit IV
P004_WC02_00014	CDS	246	atpH			ATP synthase CF0 subunit III
P004_WC02_00015	CDS	171	atpF_1			ATP synthase CF0 subunit I
P004_WC02_00016	CDS	201				hypothetical protein
P004_WC02_00017	CDS	375	atpF_2			ATP synthase CF0 subunit I
P004_WC02_00018	CDS	1524	atpA			ATP synthase CF1 alpha subunit
P004_WC02_00019	tRNA	72				tRNA-Arg(tct)
P004_WC02_00020	tRNA	88				tRNA-Ser(gct)
P004_WC02_00021	CDS	195	psbK			photosystem II protein K
P004_WC02_00022	tRNA	72				tRNA-Gln(ttg)
P004_WC02_00023	CDS	198	rps16			ribosomal protein S16
P004_WC02_00024	CDS	168				hypothetical protein
P004_WC02_00025	CDS	1533	matK			maturase K
P004_WC02_00026	CDS	1062	psbA			photosystem II protein D1
P004_WC02_00027	tRNA	75				tRNA-His(gtg)
P004_WC02_00028	CDS	219				hypothetical protein
P004_WC02_00029	CDS	264	rps15			ribosomal protein S15
P004_WC02_00030	CDS	1182	ndhH			NADH-plastoquinone oxidoreductase subunit 7
P004_WC02_00031	CDS	567	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P004_WC02_00032	CDS	471	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P004_WC02_00033	CDS	513	ndhI			NADH-plastoquinone oxidoreductase subunit I
P004_WC02_00034	CDS	531	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P004_WC02_00035	CDS	306	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
