locus_tag	ftype	length_bp	gene	EC_number	COG	product
P002_WH07_00001	CDS	2232	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P002_WH07_00002	CDS	180				hypothetical protein
P002_WH07_00003	tRNA	80				tRNA-Leu(tag)
P002_WH07_00004	CDS	951	ccsA			cytochrome c heme attachment protein
P002_WH07_00005	CDS	1521	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P002_WH07_00006	CDS	246	psaC			photosystem I subunit VII
P002_WH07_00007	CDS	354	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P002_WH07_00008	CDS	531	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P002_WH07_00009	CDS	489	ndhI			NADH-plastoquinone oxidoreductase subunit I
P002_WH07_00010	CDS	468	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P002_WH07_00011	CDS	567	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P002_WH07_00012	CDS	1182	ndhH			NADH-plastoquinone oxidoreductase subunit 7
P002_WH07_00013	CDS	264	rps15			ribosomal protein S15
P002_WH07_00014	CDS	3414				hypothetical protein
P002_WH07_00015	rRNA	1026				16S ribosomal RNA (partial)
P002_WH07_00016	rRNA	1868				23S ribosomal RNA (partial)
P002_WH07_00017	tRNA	74				tRNA-Asn(gtt)
P002_WH07_00018	tRNA	74				tRNA-Arg(acg)
P002_WH07_00019	rRNA	3019				23S ribosomal RNA
P002_WH07_00020	CDS	234				hypothetical protein
P002_WH07_00021	CDS	255				hypothetical protein
P002_WH07_00022	rRNA	1487				16S ribosomal RNA
P002_WH07_00023	tRNA	72				tRNA-Val(gac)
P002_WH07_00024	CDS	348				hypothetical protein
P002_WH07_00025	CDS	468	rps7			ribosomal protein S7
P002_WH07_00026	CDS	861	ndhB_1			NADH-plastoquinone oxidoreductase subunit 2
P002_WH07_00027	CDS	783	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P002_WH07_00028	CDS	108				hypothetical protein
P002_WH07_00029	tRNA	83				tRNA-Leu(caa)
P002_WH07_00030	CDS	6681				hypothetical protein
P002_WH07_00031	tRNA	75				tRNA-Met(cat)
P002_WH07_00032	CDS	909	rpl2			ribosomal protein L2
P002_WH07_00033	CDS	474	rpl22			ribosomal protein L22
P002_WH07_00034	CDS	657	rps3			ribosomal protein S3
P002_WH07_00035	CDS	330	rpl16			ribosomal protein L16
P002_WH07_00036	CDS	366	rpl14			ribosomal protein L14
P002_WH07_00037	CDS	405	rps8			ribosomal protein S8
P002_WH07_00038	CDS	417	rps11			ribosomal protein S11
P002_WH07_00039	CDS	990	rpoA			RNA polymerase alpha subunit
P002_WH07_00040	CDS	501	petD			cytochrome b6/f complex subunit IV
P002_WH07_00041	CDS	489	petB			cytochrome b6
P002_WH07_00042	CDS	222	psbH			photosystem II phosphoprotein
P002_WH07_00043	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P002_WH07_00044	CDS	366	clpP_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P002_WH07_00045	CDS	222	clpP_2	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P002_WH07_00046	CDS	387	rpl20			ribosomal protein L20
P002_WH07_00047	CDS	306	rps18			ribosomal protein S18
P002_WH07_00048	CDS	129	psaJ			photosystem I subunit IX
P002_WH07_00049	tRNA	76				tRNA-Pro(tgg)
P002_WH07_00050	tRNA	75				tRNA-Trp(cca)
P002_WH07_00051	CDS	114	petG			cytochrome b6/f complex subunit V
P002_WH07_00052	CDS	441	psbE			Cytochrome b559 subunit alpha
P002_WH07_00053	CDS	120	psbF			photosystem II cytochrome b559 beta subunit
P002_WH07_00054	CDS	984	petA			cytochrome f
P002_WH07_00055	CDS	690	cemA			envelope membrane protein
P002_WH07_00056	CDS	555	ycf4			photosystem I assembly protein Ycf4
P002_WH07_00057	CDS	96				hypothetical protein
P002_WH07_00058	CDS	1491	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P002_WH07_00059	CDS	1428	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P002_WH07_00060	CDS	1497	atpB			ATP synthase CF1 beta subunit
P002_WH07_00061	CDS	402	atpE			ATP synthase CF1 epsilon subunit
P002_WH07_00062	tRNA	73				tRNA-Met(cat)
P002_WH07_00063	CDS	204				hypothetical protein
P002_WH07_00064	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P002_WH07_00065	CDS	762	ndhK			NADH-plastoquinone oxidoreductase subunit K
P002_WH07_00066	CDS	477	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P002_WH07_00067	tRNA	74				tRNA-Phe(gaa)
P002_WH07_00068	CDS	156				hypothetical protein
P002_WH07_00069	tRNA	75				tRNA-Thr(tgt)
P002_WH07_00070	CDS	606	rps4			ribosomal protein S4
P002_WH07_00071	tRNA	89				tRNA-Ser(gga)
P002_WH07_00072	CDS	120				hypothetical protein
P002_WH07_00073	CDS	249	ycf3			hypothetical chloroplast RF34
P002_WH07_00074	CDS	2253	psaA			photosystem I P700 apoprotein A1
P002_WH07_00075	CDS	2205	psaB			photosystem I P700 apoprotein A2
P002_WH07_00076	CDS	267				hypothetical protein
P002_WH07_00077	tRNA	74				tRNA-Met(cat)
P002_WH07_00078	tRNA	71				tRNA-Gly(gcc)
P002_WH07_00079	CDS	285				hypothetical protein
P002_WH07_00080	tRNA	93				tRNA-Ser(tga)
P002_WH07_00081	CDS	1386	psbC			photosystem II CP43 chlorophyll apoprotein
P002_WH07_00082	CDS	1062	psbD			photosystem II protein D2
P002_WH07_00083	tRNA	74				tRNA-Thr(ggt)
P002_WH07_00084	tRNA	75				tRNA-Glu(ttc)
P002_WH07_00085	tRNA	84				tRNA-Tyr(gta)
P002_WH07_00086	tRNA	77				tRNA-Asp(gtc)
P002_WH07_00087	tRNA	72				tRNA-Cys(gca)
P002_WH07_00088	CDS	3231	rpoB			RNA polymerase beta subunit
