locus_tag	ftype	length_bp	gene	EC_number	COG	product
P003_WA01_00001	CDS	189				hypothetical protein
P003_WA01_00002	CDS	270				hypothetical protein
P003_WA01_00003	CDS	825	rpl2			ribosomal protein L2
P003_WA01_00004	CDS	282	rpl23			ribosomal protein L23
P003_WA01_00005	tRNA	75				tRNA-Met(cat)
P003_WA01_00006	CDS	6834				hypothetical protein
P003_WA01_00007	CDS	282				hypothetical protein
P003_WA01_00008	tRNA	83				tRNA-Leu(caa)
P003_WA01_00009	CDS	156				hypothetical protein
P003_WA01_00010	CDS	783	ndhB_1			NADH-plastoquinone oxidoreductase subunit 2
P003_WA01_00011	CDS	795	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P003_WA01_00012	CDS	468	rps7			ribosomal protein S7
P003_WA01_00013	CDS	120				hypothetical protein
P003_WA01_00014	tRNA	72				tRNA-Val(gac)
P003_WA01_00015	rRNA	1487				16S ribosomal RNA
P003_WA01_00016	CDS	216				hypothetical protein
P003_WA01_00017	CDS	105				hypothetical protein
P003_WA01_00018	CDS	264				hypothetical protein
P003_WA01_00019	CDS	294				hypothetical protein
P003_WA01_00020	rRNA	3010				23S ribosomal RNA
P003_WA01_00021	tRNA	75				tRNA-Arg(acg)
P003_WA01_00022	tRNA	74				tRNA-Asn(gtt)
P003_WA01_00023	tRNA	75				tRNA-His(gtg)
P003_WA01_00024	CDS	1062	psbA			photosystem II protein D1
P003_WA01_00025	CDS	150				hypothetical protein
P003_WA01_00026	CDS	1509	matK			maturase K
P003_WA01_00027	CDS	351				hypothetical protein
P003_WA01_00028	CDS	264				hypothetical protein
P003_WA01_00029	tRNA	72				tRNA-Gln(ttg)
P003_WA01_00030	CDS	195	psbK			photosystem II protein K
P003_WA01_00031	CDS	159				hypothetical protein
P003_WA01_00032	CDS	111	psbI			Photosystem II reaction center protein I
P003_WA01_00033	tRNA	88				tRNA-Ser(gct)
P003_WA01_00034	tRNA	72				tRNA-Arg(tct)
P003_WA01_00035	CDS	1524	atpA			ATP synthase CF1 alpha subunit
P003_WA01_00036	CDS	555	atpF			ATP synthase CF0 subunit I
P003_WA01_00037	CDS	246	atpH			ATP synthase CF0 subunit III
P003_WA01_00038	CDS	735	atpI			ATP synthase CF0 subunit IV
P003_WA01_00039	CDS	819	rps2			ribosomal protein S2
P003_WA01_00040	CDS	4164	rpoC2			RNA polymerase beta'' subunit
P003_WA01_00041	CDS	1647	rpoC1_1			RNA polymerase beta' subunit
P003_WA01_00042	CDS	207				hypothetical protein
P003_WA01_00043	CDS	459	rpoC1_2			RNA polymerase beta' subunit
P003_WA01_00044	CDS	3213	rpoB			RNA polymerase beta subunit
P003_WA01_00045	CDS	228				hypothetical protein
P003_WA01_00046	CDS	147				hypothetical protein
P003_WA01_00047	tRNA	71				tRNA-Cys(gca)
P003_WA01_00048	CDS	90	petN			cytochrome b6/f complex subunit VII
P003_WA01_00049	CDS	159	psbM			Photosystem II reaction center protein M
P003_WA01_00050	tRNA	77				tRNA-Asp(gtc)
P003_WA01_00051	tRNA	86				tRNA-Tyr(gta)
P003_WA01_00052	tRNA	75				tRNA-Glu(ttc)
P003_WA01_00053	tRNA	74				tRNA-Thr(ggt)
P003_WA01_00054	CDS	1062	psbD			photosystem II protein D2
P003_WA01_00055	CDS	2244	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P003_WA01_00056	tRNA	80				tRNA-Leu(tag)
P003_WA01_00057	CDS	966	ccsA			cytochrome c heme attachment protein
P003_WA01_00058	CDS	1530	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P003_WA01_00059	CDS	246	psaC			photosystem I subunit VII
P003_WA01_00060	CDS	300	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P003_WA01_00061	CDS	531	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P003_WA01_00062	CDS	495	ndhI			NADH-plastoquinone oxidoreductase subunit I
P003_WA01_00063	CDS	471	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P003_WA01_00064	CDS	567	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P003_WA01_00065	CDS	1182	ndhH			NADH-plastoquinone oxidoreductase subunit 7
P003_WA01_00066	CDS	273	rps15			ribosomal protein S15
P003_WA01_00067	CDS	4542				hypothetical protein
P003_WA01_00068	CDS	279	rps19			ribosomal protein S19
P003_WA01_00069	CDS	420	rpl22			ribosomal protein L22
P003_WA01_00070	CDS	657	rps3			ribosomal protein S3
P003_WA01_00071	CDS	252				hypothetical protein
P003_WA01_00072	CDS	174				hypothetical protein
P003_WA01_00073	CDS	99				hypothetical protein
P003_WA01_00074	CDS	360	rpl16			ribosomal protein L16
P003_WA01_00075	CDS	369	rpl14			ribosomal protein L14
P003_WA01_00076	CDS	405	rps8			ribosomal protein S8
P003_WA01_00077	CDS	222	infA			translational initiation factor 1
P003_WA01_00078	CDS	141				hypothetical protein
P003_WA01_00079	CDS	417	rps11			ribosomal protein S11
P003_WA01_00080	CDS	996	rpoA			RNA polymerase alpha subunit
P003_WA01_00081	CDS	447	petD			cytochrome b6/f complex subunit IV
P003_WA01_00082	CDS	489	petB			cytochrome b6
P003_WA01_00083	CDS	225	psbH			photosystem II phosphoprotein
P003_WA01_00084	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P003_WA01_00085	CDS	282	clpP_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P003_WA01_00086	CDS	222	clpP_2	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P003_WA01_00087	CDS	258				hypothetical protein
P003_WA01_00088	CDS	354	rpl20			ribosomal protein L20
P003_WA01_00089	CDS	306	rps18			ribosomal protein S18
P003_WA01_00090	CDS	312	psaJ			Photosystem I reaction center subunit IX
P003_WA01_00091	tRNA	76				tRNA-Pro(tgg)
P003_WA01_00092	tRNA	74				tRNA-Trp(cca)
P003_WA01_00093	CDS	252	psbE			photosystem II cytochrome b559 alpha subunit
P003_WA01_00094	CDS	120	psbF			photosystem II cytochrome b559 beta subunit
P003_WA01_00095	CDS	123	psbJ			photosystem II protein J
P003_WA01_00096	CDS	963	petA			cytochrome f
P003_WA01_00097	CDS	786	cemA			envelope membrane protein
P003_WA01_00098	CDS	555	ycf4			photosystem I assembly protein Ycf4
P003_WA01_00099	CDS	114	psaI			photosystem I subunit VIII
P003_WA01_00100	CDS	1485	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P003_WA01_00101	CDS	1428	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P003_WA01_00102	CDS	1479	atpB			ATP synthase CF1 beta subunit
P003_WA01_00103	CDS	402	atpE			ATP synthase CF1 epsilon subunit
P003_WA01_00104	tRNA	73				tRNA-Met(cat)
P003_WA01_00105	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
