locus_tag	ftype	length_bp	gene	EC_number	COG	product
P002_WH05_00001	CDS	240				hypothetical protein
P002_WH05_00002	CDS	216				hypothetical protein
P002_WH05_00003	tRNA	74				tRNA-Asn(gtt)
P002_WH05_00004	tRNA	75				tRNA-Arg(acg)
P002_WH05_00005	rRNA	3011				23S ribosomal RNA
P002_WH05_00006	CDS	204				hypothetical protein
P002_WH05_00007	CDS	249				hypothetical protein
P002_WH05_00008	rRNA	1487				16S ribosomal RNA
P002_WH05_00009	tRNA	72				tRNA-Val(gac)
P002_WH05_00010	tRNA	73				tRNA-Ile(tat)
P002_WH05_00011	CDS	306				hypothetical protein
P002_WH05_00012	CDS	171				hypothetical protein
P002_WH05_00013	CDS	468	rps7			ribosomal protein S7
P002_WH05_00014	CDS	795	ndhB_1			NADH-plastoquinone oxidoreductase subunit 2
P002_WH05_00015	CDS	783	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P002_WH05_00016	tRNA	83				tRNA-Leu(caa)
P002_WH05_00017	CDS	297				hypothetical protein
P002_WH05_00018	CDS	6684				hypothetical protein
P002_WH05_00019	tRNA	75				tRNA-Met(cat)
P002_WH05_00020	CDS	282	rpl23			ribosomal protein L23
P002_WH05_00021	CDS	339	rpl2_1			ribosomal protein L2
P002_WH05_00022	CDS	117				hypothetical protein
P002_WH05_00023	CDS	498	rpl2_2			ribosomal protein L2
P002_WH05_00024	CDS	279	rps19			ribosomal protein S19
P002_WH05_00025	CDS	564				hypothetical protein
P002_WH05_00026	CDS	657	rps3			ribosomal protein S3
P002_WH05_00027	CDS	192				hypothetical protein
P002_WH05_00028	CDS	360	rpl16			ribosomal protein L16
P002_WH05_00029	CDS	369	rpl14			ribosomal protein L14
P002_WH05_00030	CDS	399	rps8			ribosomal protein S8
P002_WH05_00031	CDS	633	rps4			ribosomal protein S4
P002_WH05_00032	CDS	303	rps16			ribosomal protein S16
P002_WH05_00033	CDS	168				hypothetical protein
P002_WH05_00034	CDS	1527	matK			maturase K
P002_WH05_00035	CDS	1062	psbA			photosystem II protein D1
P002_WH05_00036	tRNA	75				tRNA-His(gtg)
P002_WH05_00037	tRNA	72				tRNA-Gln(ttg)
P002_WH05_00038	CDS	186	psbK			photosystem II protein K
P002_WH05_00039	tRNA	87				tRNA-Ser(gga)
P002_WH05_00040	CDS	249	ycf3			hypothetical chloroplast RF34
P002_WH05_00041	CDS	171				hypothetical protein
P002_WH05_00042	CDS	2253	psaA			photosystem I P700 apoprotein A1
P002_WH05_00043	CDS	2205	psaB			photosystem I P700 apoprotein A2
P002_WH05_00044	CDS	303	rps14			ribosomal protein S14
P002_WH05_00045	tRNA	74				tRNA-Met(cat)
P002_WH05_00046	tRNA	71				tRNA-Gly(gcc)
P002_WH05_00047	CDS	489				hypothetical protein
P002_WH05_00048	tRNA	93				tRNA-Ser(tga)
P002_WH05_00049	CDS	1386	psbC			photosystem II CP43 chlorophyll apoprotein
P002_WH05_00050	CDS	1062	psbD			photosystem II protein D2
P002_WH05_00051	tRNA	74				tRNA-Thr(ggt)
P002_WH05_00052	tRNA	75				tRNA-Glu(ttc)
P002_WH05_00053	tRNA	86				tRNA-Tyr(gta)
P002_WH05_00054	tRNA	78				tRNA-Asp(gtc)
P002_WH05_00055	tRNA	71				tRNA-Cys(gca)
P002_WH05_00056	CDS	3213	rpoB			RNA polymerase beta subunit
P002_WH05_00057	CDS	459	rpoC1_1			RNA polymerase beta' subunit
P002_WH05_00058	CDS	1422	rpoC1_2			RNA polymerase beta' subunit
P002_WH05_00059	CDS	4179	rpoC2			RNA polymerase beta'' subunit
P002_WH05_00060	CDS	711	rps2			ribosomal protein S2
P002_WH05_00061	CDS	744	atpI			ATP synthase CF0 subunit IV
P002_WH05_00062	CDS	246	atpH			ATP synthase CF0 subunit III
P002_WH05_00063	CDS	171	atpF_1			ATP synthase CF0 subunit I
P002_WH05_00064	CDS	375	atpF_2			ATP synthase CF0 subunit I
P002_WH05_00065	CDS	1524	atpA			ATP synthase CF1 alpha subunit
P002_WH05_00066	tRNA	72				tRNA-Arg(tct)
P002_WH05_00067	CDS	459				hypothetical protein
P002_WH05_00068	CDS	747				hypothetical protein
P002_WH05_00069	tRNA	88				tRNA-Ser(gct)
P002_WH05_00070	tRNA	73				tRNA-Phe(gaa)
P002_WH05_00071	CDS	477	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P002_WH05_00072	CDS	642	ndhK			NADH-plastoquinone oxidoreductase subunit K
P002_WH05_00073	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P002_WH05_00074	CDS	291				hypothetical protein
P002_WH05_00075	tRNA	73				tRNA-Met(cat)
P002_WH05_00076	CDS	402	atpE			ATP synthase CF1 epsilon subunit
P002_WH05_00077	CDS	1503	atpB			ATP synthase CF1 beta subunit
P002_WH05_00078	CDS	1428	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P002_WH05_00079	CDS	168				hypothetical protein
P002_WH05_00080	CDS	1449	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
