locus_tag	ftype	length_bp	gene	EC_number	COG	product
P001_WE03_00001	rRNA	897				16S ribosomal RNA (partial)
P001_WE03_00002	CDS	2229	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P001_WE03_00003	CDS	222				hypothetical protein
P001_WE03_00004	CDS	267				hypothetical protein
P001_WE03_00005	tRNA	80				tRNA-Leu(tag)
P001_WE03_00006	CDS	978	ccsA			cytochrome c heme attachment protein
P001_WE03_00007	CDS	1530	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P001_WE03_00008	CDS	321	psaC	1.97.1.12		Photosystem I iron-sulfur center
P001_WE03_00009	CDS	306	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P001_WE03_00010	CDS	567	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P001_WE03_00011	CDS	546	ndhI			NADH-plastoquinone oxidoreductase subunit I
P001_WE03_00012	CDS	147				hypothetical protein
P001_WE03_00013	CDS	624	ndhA			NADH-plastoquinone oxidoreductase subunit 1
P001_WE03_00014	CDS	1182	ndhH			NADH-plastoquinone oxidoreductase subunit 7
P001_WE03_00015	CDS	273	rps15			ribosomal protein S15
P001_WE03_00016	CDS	5595				hypothetical protein
P001_WE03_00017	CDS	609				hypothetical protein
P001_WE03_00018	tRNA	75				tRNA-His(gtg)
P001_WE03_00019	CDS	1062	psbA			photosystem II protein D1
P001_WE03_00020	CDS	1521	matK			maturase K
P001_WE03_00021	CDS	288				hypothetical protein
P001_WE03_00022	tRNA	72				tRNA-Gln(ttg)
P001_WE03_00023	CDS	186	psbK			photosystem II protein K
P001_WE03_00024	CDS	111	psbI			Photosystem II reaction center protein I
P001_WE03_00025	tRNA	88				tRNA-Ser(gct)
P001_WE03_00026	CDS	348				hypothetical protein
P001_WE03_00027	tRNA	72				tRNA-Arg(tct)
P001_WE03_00028	CDS	1524	atpA			ATP synthase CF1 alpha subunit
P001_WE03_00029	CDS	375	atpF_1			ATP synthase CF0 subunit I
P001_WE03_00030	CDS	174				hypothetical protein
P001_WE03_00031	CDS	171	atpF_2			ATP synthase CF0 subunit I
