locus_tag	ftype	length_bp	gene	EC_number	COG	product
P001_WE08_00001	CDS	720				hypothetical protein
P001_WE08_00002	CDS	2268	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P001_WE08_00003	tRNA	80				tRNA-Leu(tag)
P001_WE08_00004	CDS	972	ccsA			cytochrome c heme attachment protein
P001_WE08_00005	CDS	1533	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P001_WE08_00006	CDS	306	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P001_WE08_00007	CDS	531	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P001_WE08_00008	CDS	498	ndhI			NADH-plastoquinone oxidoreductase subunit I
P001_WE08_00009	CDS	471	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P001_WE08_00010	CDS	567	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P001_WE08_00011	CDS	1182	ndhH			NADH-plastoquinone oxidoreductase subunit 7
P001_WE08_00012	CDS	192	rps15			ribosomal protein S15
P001_WE08_00013	CDS	4689				hypothetical protein
P001_WE08_00014	CDS	246				hypothetical protein
P001_WE08_00015	tRNA	74				tRNA-Ala(ggc)
P001_WE08_00016	CDS	255				hypothetical protein
P001_WE08_00017	tRNA	73				tRNA-Glu(ttc)
P001_WE08_00018	tRNA	73				tRNA-Glu(ttc)
P001_WE08_00019	tRNA	84				tRNA-Tyr(gta)
P001_WE08_00020	tRNA	77				tRNA-Asp(gtc)
P001_WE08_00021	CDS	129				hypothetical protein
P001_WE08_00022	CDS	159				hypothetical protein
P001_WE08_00023	CDS	90	petN			cytochrome b6/f complex subunit VII
P001_WE08_00024	tRNA	71				tRNA-Cys(gca)
P001_WE08_00025	CDS	3228	rpoB			RNA polymerase beta subunit
P001_WE08_00026	CDS	459	rpoC1_1			RNA polymerase beta' subunit
P001_WE08_00027	CDS	1674	rpoC1_2			RNA polymerase beta' subunit
P001_WE08_00028	CDS	4146	rpoC2			RNA polymerase beta'' subunit
P001_WE08_00029	CDS	711	rps2			ribosomal protein S2
