locus_tag	ftype	length_bp	gene	EC_number	COG	product
P003_WD11_00001	CDS	282	rpl23			ribosomal protein L23
P003_WD11_00002	tRNA	75				tRNA-Met(cat)
P003_WD11_00003	CDS	6561				hypothetical protein
P003_WD11_00004	CDS	141				hypothetical protein
P003_WD11_00005	tRNA	83				tRNA-Leu(caa)
P003_WD11_00006	CDS	153				hypothetical protein
P003_WD11_00007	CDS	783	ndhB_1			NADH-plastoquinone oxidoreductase subunit 2
P003_WD11_00008	CDS	741	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P003_WD11_00009	CDS	468	rps7			ribosomal protein S7
P003_WD11_00010	CDS	258				hypothetical protein
P003_WD11_00011	CDS	255				hypothetical protein
P003_WD11_00012	tRNA	72				tRNA-Val(gac)
P003_WD11_00013	rRNA	1487				16S ribosomal RNA
P003_WD11_00014	CDS	216				hypothetical protein
P003_WD11_00015	CDS	105				hypothetical protein
P003_WD11_00016	CDS	249				hypothetical protein
P003_WD11_00017	rRNA	3011				23S ribosomal RNA
P003_WD11_00018	tRNA	75				tRNA-Arg(acg)
P003_WD11_00019	tRNA	74				tRNA-Asn(gtt)
P003_WD11_00020	CDS	255				hypothetical protein
P003_WD11_00021	CDS	2181	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P003_WD11_00022	tRNA	80				tRNA-Leu(tag)
P003_WD11_00023	CDS	981	ccsA			cytochrome c heme attachment protein
P003_WD11_00024	CDS	1521	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P003_WD11_00025	CDS	339	psaC	1.97.1.12		Photosystem I iron-sulfur center
P003_WD11_00026	CDS	303	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P003_WD11_00027	CDS	531	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P003_WD11_00028	CDS	504	ndhI			NADH-plastoquinone oxidoreductase subunit I
P003_WD11_00029	CDS	471	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P003_WD11_00030	CDS	567	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P003_WD11_00031	CDS	1200	ndhH			NADH-plastoquinone oxidoreductase subunit 7
P003_WD11_00032	CDS	273	rps15			ribosomal protein S15
P003_WD11_00033	CDS	3321				hypothetical protein
P003_WD11_00034	CDS	705				hypothetical protein
P003_WD11_00035	CDS	402	rpl2_1			ribosomal protein L2
P003_WD11_00036	CDS	498	rpl2_2			ribosomal protein L2
P003_WD11_00037	CDS	279	rps19			ribosomal protein S19
P003_WD11_00038	CDS	510	rpl22			ribosomal protein L22
P003_WD11_00039	CDS	657	rps3			ribosomal protein S3
P003_WD11_00040	CDS	315				hypothetical protein
P003_WD11_00041	CDS	360	rpl16			ribosomal protein L16
P003_WD11_00042	CDS	369	rpl14			ribosomal protein L14
P003_WD11_00043	CDS	405	rps8			ribosomal protein S8
P003_WD11_00044	CDS	417	rps11			ribosomal protein S11
P003_WD11_00045	CDS	1008	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
P003_WD11_00046	CDS	525	petD			cytochrome b6/f complex subunit IV
P003_WD11_00047	CDS	690	petB			cytochrome b6
P003_WD11_00048	CDS	252	psbH			photosystem II phosphoprotein
P003_WD11_00049	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P003_WD11_00050	CDS	186				hypothetical protein
P003_WD11_00051	CDS	171				hypothetical protein
P003_WD11_00052	CDS	225	clpP_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P003_WD11_00053	CDS	198				hypothetical protein
P003_WD11_00054	CDS	222	clpP_2	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P003_WD11_00055	CDS	195				hypothetical protein
P003_WD11_00056	CDS	354	rpl20			ribosomal protein L20
P003_WD11_00057	CDS	306	rps18			ribosomal protein S18
P003_WD11_00058	CDS	201	rpl33			ribosomal protein L33
P003_WD11_00059	CDS	135	psaJ			photosystem I subunit IX
P003_WD11_00060	CDS	237				hypothetical protein
P003_WD11_00061	tRNA	76				tRNA-Pro(tgg)
P003_WD11_00062	tRNA	74				tRNA-Trp(cca)
P003_WD11_00063	CDS	114	petG			cytochrome b6/f complex subunit V
P003_WD11_00064	CDS	423	psbE			Cytochrome b559 subunit alpha
P003_WD11_00065	CDS	120	psbF			photosystem II cytochrome b559 beta subunit
P003_WD11_00066	CDS	123	psbJ			photosystem II protein J
P003_WD11_00067	CDS	963	petA			cytochrome f
P003_WD11_00068	CDS	681	cemA			envelope membrane protein
P003_WD11_00069	CDS	225				hypothetical protein
P003_WD11_00070	CDS	555	ycf4			photosystem I assembly protein Ycf4
P003_WD11_00071	CDS	1464	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P003_WD11_00072	CDS	1428	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P003_WD11_00073	CDS	1497	atpB			ATP synthase CF1 beta subunit
P003_WD11_00074	CDS	402	atpE			ATP synthase CF1 epsilon subunit
P003_WD11_00075	tRNA	73				tRNA-Met(cat)
P003_WD11_00076	CDS	165				hypothetical protein
P003_WD11_00077	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P003_WD11_00078	CDS	678	ndhK			NADH-plastoquinone oxidoreductase subunit K
P003_WD11_00079	CDS	477	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P003_WD11_00080	tRNA	74				tRNA-Phe(gaa)
P003_WD11_00081	CDS	153				hypothetical protein
P003_WD11_00082	tRNA	75				tRNA-Thr(tgt)
P003_WD11_00083	CDS	606	rps4			ribosomal protein S4
P003_WD11_00084	tRNA	87				tRNA-Ser(gga)
P003_WD11_00085	CDS	249	ycf3			hypothetical chloroplast RF34
P003_WD11_00086	CDS	2253	psaA			photosystem I P700 apoprotein A1
P003_WD11_00087	CDS	2205	psaB			photosystem I P700 apoprotein A2
P003_WD11_00088	CDS	303	rps14			ribosomal protein S14
P003_WD11_00089	tRNA	75				tRNA-Met(cat)
P003_WD11_00090	tRNA	71				tRNA-Gly(gcc)
P003_WD11_00091	CDS	246	psbZ			Photosystem II reaction center protein Z
P003_WD11_00092	tRNA	93				tRNA-Ser(tga)
P003_WD11_00093	CDS	1386	psbC			photosystem II CP43 chlorophyll apoprotein
P003_WD11_00094	CDS	1062	psbD			photosystem II protein D2
P003_WD11_00095	CDS	180				hypothetical protein
P003_WD11_00096	tRNA	74				tRNA-Thr(ggt)
P003_WD11_00097	tRNA	75				tRNA-Glu(ttc)
P003_WD11_00098	tRNA	86				tRNA-Tyr(gta)
P003_WD11_00099	tRNA	77				tRNA-Asp(gtc)
P003_WD11_00100	tRNA	71				tRNA-Cys(gca)
P003_WD11_00101	CDS	3216	rpoB			RNA polymerase beta subunit
P003_WD11_00102	CDS	459	rpoC1_1			RNA polymerase beta' subunit
P003_WD11_00103	CDS	1701	rpoC1_2			RNA polymerase beta' subunit
P003_WD11_00104	CDS	4140	rpoC2			RNA polymerase beta'' subunit
P003_WD11_00105	CDS	723	rps2			ribosomal protein S2
P003_WD11_00106	CDS	744	atpI			ATP synthase CF0 subunit IV
P003_WD11_00107	CDS	246	atpH			ATP synthase CF0 subunit III
P003_WD11_00108	CDS	171	atpF_1			ATP synthase CF0 subunit I
P003_WD11_00109	CDS	375	atpF_2			ATP synthase CF0 subunit I
