locus_tag	ftype	length_bp	gene	EC_number	COG	product
P003_WB01_00001	CDS	225				hypothetical protein
P003_WB01_00002	tRNA	74				tRNA-Asn(gtt)
P003_WB01_00003	tRNA	75				tRNA-Arg(acg)
P003_WB01_00004	rRNA	3008				23S ribosomal RNA
P003_WB01_00005	CDS	249				hypothetical protein
P003_WB01_00006	CDS	114				hypothetical protein
P003_WB01_00007	CDS	216				hypothetical protein
P003_WB01_00008	rRNA	1487				16S ribosomal RNA
P003_WB01_00009	tRNA	72				tRNA-Val(gac)
P003_WB01_00010	CDS	132				hypothetical protein
P003_WB01_00011	CDS	468	rps7			ribosomal protein S7
P003_WB01_00012	CDS	795	ndhB_1			NADH-plastoquinone oxidoreductase subunit 2
P003_WB01_00013	CDS	783	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P003_WB01_00014	CDS	252				hypothetical protein
P003_WB01_00015	tRNA	83				tRNA-Leu(caa)
P003_WB01_00016	CDS	6669				hypothetical protein
P003_WB01_00017	tRNA	75				tRNA-Met(cat)
P003_WB01_00018	CDS	282	rpl23			ribosomal protein L23
P003_WB01_00019	CDS	396	rpl2_1			ribosomal protein L2
P003_WB01_00020	CDS	498	rpl2_2			ribosomal protein L2
P003_WB01_00021	CDS	4635				hypothetical protein
P003_WB01_00022	CDS	279	rps15			ribosomal protein S15
P003_WB01_00023	CDS	1197	ndhH			NADH-plastoquinone oxidoreductase subunit 7
P003_WB01_00024	CDS	567	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P003_WB01_00025	CDS	471	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P003_WB01_00026	CDS	561	ndhI			NADH-plastoquinone oxidoreductase subunit I
P003_WB01_00027	CDS	531	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P003_WB01_00028	CDS	306	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P003_WB01_00029	CDS	246	psaC			photosystem I subunit VII
P003_WB01_00030	CDS	1521	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P003_WB01_00031	CDS	969	ccsA			cytochrome c heme attachment protein
P003_WB01_00032	tRNA	80				tRNA-Leu(tag)
P003_WB01_00033	CDS	2226	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P003_WB01_00034	tRNA	75				tRNA-His(gtg)
P003_WB01_00035	CDS	1062	psbA			photosystem II protein D1
P003_WB01_00036	CDS	1512	matK			maturase K
P003_WB01_00037	CDS	183				hypothetical protein
P003_WB01_00038	tRNA	72				tRNA-Gln(ttg)
P003_WB01_00039	CDS	309	psbK			Photosystem II reaction center protein K
P003_WB01_00040	CDS	111	psbI			Photosystem II reaction center protein I
P003_WB01_00041	tRNA	88				tRNA-Ser(gct)
P003_WB01_00042	tRNA	72				tRNA-Cys(gca)
P003_WB01_00043	CDS	99				hypothetical protein
P003_WB01_00044	tRNA	77				tRNA-Asp(gtc)
P003_WB01_00045	tRNA	87				tRNA-Tyr(gta)
P003_WB01_00046	tRNA	72				tRNA-Glu(ttc)
P003_WB01_00047	CDS	3183	rpoB			RNA polymerase beta subunit
P003_WB01_00048	CDS	438	rpoC1_1			RNA polymerase beta' subunit
P003_WB01_00049	CDS	1497	rpoC1_2			RNA polymerase beta' subunit
P003_WB01_00050	CDS	4131	rpoC2			RNA polymerase beta'' subunit
P003_WB01_00051	CDS	711	rps2			ribosomal protein S2
P003_WB01_00052	CDS	744	atpI			ATP synthase CF0 subunit IV
P003_WB01_00053	CDS	246	atpH			ATP synthase CF0 subunit III
P003_WB01_00054	CDS	171	atpF_1			ATP synthase CF0 subunit I
P003_WB01_00055	CDS	375	atpF_2			ATP synthase CF0 subunit I
P003_WB01_00056	CDS	1527	atpA			ATP synthase CF1 alpha subunit
P003_WB01_00057	tRNA	72				tRNA-Arg(tct)
P003_WB01_00058	CDS	141				hypothetical protein
P003_WB01_00059	CDS	1062	psbD			photosystem II protein D2
P003_WB01_00060	CDS	1386	psbC			photosystem II CP43 chlorophyll apoprotein
P003_WB01_00061	tRNA	83				tRNA-Ser(tga)
P003_WB01_00062	CDS	189	psbZ			photosystem II protein Z
P003_WB01_00063	CDS	231				hypothetical protein
P003_WB01_00064	tRNA	72				tRNA-Gly(gcc)
P003_WB01_00065	tRNA	74				tRNA-Met(cat)
P003_WB01_00066	CDS	330	rps14			ribosomal protein S14
P003_WB01_00067	CDS	2205	psaB			photosystem I P700 apoprotein A2
P003_WB01_00068	CDS	2253	psaA			photosystem I P700 apoprotein A1
P003_WB01_00069	CDS	249	ycf3			hypothetical chloroplast RF34
P003_WB01_00070	CDS	288				hypothetical protein
P003_WB01_00071	tRNA	89				tRNA-Ser(gga)
P003_WB01_00072	CDS	606	rps4			ribosomal protein S4
P003_WB01_00073	tRNA	75				tRNA-Thr(tgt)
P003_WB01_00074	tRNA	74				tRNA-Phe(gaa)
P003_WB01_00075	CDS	477	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P003_WB01_00076	CDS	678	ndhK			NADH-plastoquinone oxidoreductase subunit K
P003_WB01_00077	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P003_WB01_00078	CDS	219				hypothetical protein
P003_WB01_00079	CDS	201				hypothetical protein
P003_WB01_00080	tRNA	73				tRNA-Met(cat)
P003_WB01_00081	CDS	402	atpE			ATP synthase CF1 epsilon subunit
P003_WB01_00082	CDS	1497	atpB			ATP synthase CF1 beta subunit
P003_WB01_00083	CDS	1458	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P003_WB01_00084	CDS	1437	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P003_WB01_00085	CDS	555	ycf4			photosystem I assembly protein Ycf4
P003_WB01_00086	CDS	690	cemA			envelope membrane protein
