locus_tag	ftype	length_bp	gene	EC_number	COG	product
P002_WE10_00001	rRNA	2319				23S ribosomal RNA (partial)
P002_WE10_00002	CDS	279	rps19			ribosomal protein S19
P002_WE10_00003	CDS	405	rpl22			ribosomal protein L22
P002_WE10_00004	CDS	654	rps3			ribosomal protein S3
P002_WE10_00005	CDS	357	rpl16			ribosomal protein L16
P002_WE10_00006	CDS	369	rpl14			ribosomal protein L14
P002_WE10_00007	CDS	405	rps8			ribosomal protein S8
P002_WE10_00008	CDS	258	infA			translational initiation factor 1
P002_WE10_00009	CDS	417	rps11			ribosomal protein S11
P002_WE10_00010	CDS	1038	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
P002_WE10_00011	CDS	534	petD			cytochrome b6/f complex subunit IV
P002_WE10_00012	CDS	489	petB			cytochrome b6
P002_WE10_00013	CDS	222	psbH			photosystem II phosphoprotein
P002_WE10_00014	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P002_WE10_00015	CDS	282	clpP_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P002_WE10_00016	CDS	222	clpP_2	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P002_WE10_00017	CDS	393	rpl20			ribosomal protein L20
P002_WE10_00018	CDS	300				hypothetical protein
P002_WE10_00019	CDS	306	rps18			ribosomal protein S18
P002_WE10_00020	tRNA	76				tRNA-Pro(tgg)
P002_WE10_00021	tRNA	74				tRNA-Trp(cca)
P002_WE10_00022	CDS	252	psbE			photosystem II cytochrome b559 alpha subunit
P002_WE10_00023	CDS	120	psbF			photosystem II cytochrome b559 beta subunit
P002_WE10_00024	CDS	123	psbJ			photosystem II protein J
P002_WE10_00025	CDS	963	petA			cytochrome f
P002_WE10_00026	CDS	699	cemA			envelope membrane protein
P002_WE10_00027	CDS	555	ycf4			photosystem I assembly protein Ycf4
P002_WE10_00028	CDS	1479	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P002_WE10_00029	CDS	1428	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P002_WE10_00030	CDS	1497	atpB			ATP synthase CF1 beta subunit
P002_WE10_00031	CDS	423	atpE			ATP synthase CF1 epsilon subunit
P002_WE10_00032	tRNA	73				tRNA-Met(cat)
P002_WE10_00033	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P002_WE10_00034	CDS	753	ndhK			NADH-plastoquinone oxidoreductase subunit K
P002_WE10_00035	CDS	477	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P002_WE10_00036	tRNA	73				tRNA-Phe(gaa)
P002_WE10_00037	CDS	177				hypothetical protein
P002_WE10_00038	tRNA	76				tRNA-Thr(tgt)
P002_WE10_00039	CDS	606	rps4			ribosomal protein S4
P002_WE10_00040	tRNA	87				tRNA-Ser(gga)
P002_WE10_00041	CDS	216				hypothetical protein
P002_WE10_00042	CDS	249	ycf3			hypothetical chloroplast RF34
P002_WE10_00043	CDS	2253	psaA			photosystem I P700 apoprotein A1
P002_WE10_00044	CDS	2205	psaB			photosystem I P700 apoprotein A2
P002_WE10_00045	CDS	180				hypothetical protein
P002_WE10_00046	tRNA	75				tRNA-Met(cat)
P002_WE10_00047	tRNA	71				tRNA-Gly(gcc)
P002_WE10_00048	CDS	225				hypothetical protein
P002_WE10_00049	tRNA	93				tRNA-Ser(tga)
P002_WE10_00050	CDS	1386	psbC			photosystem II CP43 chlorophyll apoprotein
