locus_tag	ftype	length_bp	gene	EC_number	COG	product
P003_WE04_00001	CDS	1140	ndhH_1			NADH-plastoquinone oxidoreductase subunit 7
P003_WE04_00002	CDS	564	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P003_WE04_00003	CDS	426	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P003_WE04_00004	CDS	549	ndhI			NADH-plastoquinone oxidoreductase subunit I
P003_WE04_00005	CDS	531	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P003_WE04_00006	CDS	303	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P003_WE04_00007	CDS	246	psaC			photosystem I subunit VII
P003_WE04_00008	CDS	1503	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P003_WE04_00009	CDS	960	ccsA			cytochrome c heme attachment protein
P003_WE04_00010	tRNA	80				tRNA-Leu(tag)
P003_WE04_00011	CDS	2220	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P003_WE04_00012	CDS	135	ndhH_2			NADH-plastoquinone oxidoreductase subunit 7
P003_WE04_00013	CDS	273	rps15			ribosomal protein S15
P003_WE04_00014	CDS	114				hypothetical protein
P003_WE04_00015	tRNA	74				tRNA-Asn(gtt)
P003_WE04_00016	tRNA	75				tRNA-Arg(acg)
P003_WE04_00017	rRNA	3076				23S ribosomal RNA
P003_WE04_00018	CDS	237				hypothetical protein
P003_WE04_00019	CDS	195				hypothetical protein
P003_WE04_00020	CDS	225				hypothetical protein
P003_WE04_00021	rRNA	1487				16S ribosomal RNA
P003_WE04_00022	tRNA	72				tRNA-Val(gac)
P003_WE04_00023	CDS	339				hypothetical protein
P003_WE04_00024	CDS	159				hypothetical protein
P003_WE04_00025	CDS	471	rps7			ribosomal protein S7
P003_WE04_00026	CDS	849	ndhB_1			NADH-plastoquinone oxidoreductase subunit 2
P003_WE04_00027	CDS	120				hypothetical protein
P003_WE04_00028	CDS	615	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P003_WE04_00029	tRNA	83				tRNA-Leu(caa)
P003_WE04_00030	CDS	414				hypothetical protein
P003_WE04_00031	CDS	279				hypothetical protein
P003_WE04_00032	CDS	612				hypothetical protein
P003_WE04_00033	tRNA	75				tRNA-Met(cat)
P003_WE04_00034	CDS	414				hypothetical protein
P003_WE04_00035	CDS	159				hypothetical protein
P003_WE04_00036	CDS	1578	ctaD	1.9.3.1	COG0843	Cytochrome c oxidase subunit 1
P003_WE04_00037	CDS	1062	psbA			photosystem II protein D1
P003_WE04_00038	CDS	1536	matK			maturase K
P003_WE04_00039	CDS	240				hypothetical protein
P003_WE04_00040	CDS	171				hypothetical protein
P003_WE04_00041	tRNA	72				tRNA-Gln(ttg)
P003_WE04_00042	CDS	198	psbK			photosystem II protein K
P003_WE04_00043	CDS	111	psbI			Photosystem II reaction center protein I
P003_WE04_00044	tRNA	89				tRNA-Ser(gct)
P003_WE04_00045	CDS	177				hypothetical protein
P003_WE04_00046	CDS	237				hypothetical protein
P003_WE04_00047	CDS	1062	psbD			photosystem II protein D2
P003_WE04_00048	CDS	1422	psbC			photosystem II CP43 chlorophyll apoprotein
P003_WE04_00049	tRNA	88				tRNA-Ser(tga)
P003_WE04_00050	CDS	189	psbZ			photosystem II protein Z
P003_WE04_00051	tRNA	73				tRNA-Gly(gcc)
P003_WE04_00052	tRNA	76				tRNA-Met(cat)
P003_WE04_00053	CDS	354				hypothetical protein
P003_WE04_00054	CDS	174				hypothetical protein
P003_WE04_00055	CDS	222				hypothetical protein
P003_WE04_00056	tRNA	74				tRNA-Thr(ggt)
P003_WE04_00057	tRNA	75				tRNA-Glu(ttc)
P003_WE04_00058	tRNA	86				tRNA-Tyr(gta)
P003_WE04_00059	tRNA	74				tRNA-Asp(gtc)
P003_WE04_00060	CDS	105	psbM			photosystem II protein M
P003_WE04_00061	tRNA	71				tRNA-Cys(gca)
P003_WE04_00062	CDS	3231	rpoB			RNA polymerase beta subunit
P003_WE04_00063	CDS	2049	rpoC1			RNA polymerase beta' subunit
P003_WE04_00064	CDS	4401	rpoC2	2.7.7.6		DNA-directed RNA polymerase subunit beta'
P003_WE04_00065	CDS	711	rps2			ribosomal protein S2
P003_WE04_00066	CDS	861	atpI			ATP synthase CF0 subunit IV
P003_WE04_00067	CDS	198				hypothetical protein
P003_WE04_00068	CDS	246	atpH			ATP synthase CF0 subunit III
P003_WE04_00069	CDS	174				hypothetical protein
P003_WE04_00070	CDS	381	atpF			ATP synthase CF0 subunit I
P003_WE04_00071	CDS	1593	atpA			ATP synthase CF1 alpha subunit
P003_WE04_00072	tRNA	72				tRNA-Arg(tct)
P003_WE04_00073	tRNA	92				tRNA-Met(cat)
P003_WE04_00074	CDS	312	rps14			ribosomal protein S14
P003_WE04_00075	CDS	2205	psaB			photosystem I P700 apoprotein A2
P003_WE04_00076	CDS	2298	psaA			photosystem I P700 apoprotein A1
P003_WE04_00077	CDS	144				hypothetical protein
P003_WE04_00078	CDS	249	ycf3			hypothetical chloroplast RF34
P003_WE04_00079	tRNA	87				tRNA-Ser(gga)
P003_WE04_00080	CDS	606	rps4			ribosomal protein S4
P003_WE04_00081	tRNA	75				tRNA-Thr(tgt)
P003_WE04_00082	CDS	165				hypothetical protein
P003_WE04_00083	tRNA	73				tRNA-Phe(gaa)
P003_WE04_00084	CDS	567	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P003_WE04_00085	CDS	759	ndhK			NADH-plastoquinone oxidoreductase subunit K
P003_WE04_00086	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P003_WE04_00087	tRNA	75				tRNA-Met(cat)
P003_WE04_00088	CDS	414	atpE			ATP synthase CF1 epsilon subunit
P003_WE04_00089	CDS	1497	atpB			ATP synthase CF1 beta subunit
P003_WE04_00090	CDS	1440	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P003_WE04_00091	CDS	234	rpl23			ribosomal protein L23
P003_WE04_00092	rRNA	445				16S ribosomal RNA (partial)
P003_WE04_00093	rRNA	1188				16S ribosomal RNA (partial)
P003_WE04_00094	CDS	132				hypothetical protein
P003_WE04_00095	CDS	450				hypothetical protein
P003_WE04_00096	CDS	720	rps3			ribosomal protein S3
P003_WE04_00097	CDS	162				hypothetical protein
P003_WE04_00098	CDS	363	rpl16			ribosomal protein L16
P003_WE04_00099	CDS	372	rpl14			ribosomal protein L14
P003_WE04_00100	CDS	411	rps8			ribosomal protein S8
P003_WE04_00101	CDS	324	infA			Translation initiation factor IF-1
P003_WE04_00102	CDS	432	rps11			ribosomal protein S11
