locus_tag	ftype	length_bp	gene	EC_number	COG	product
P003_WF04_00001	CDS	2235	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P003_WF04_00002	tRNA	82				tRNA-Leu(tag)
P003_WF04_00003	CDS	987	ccsA			cytochrome c heme attachment protein
P003_WF04_00004	CDS	1602	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P003_WF04_00005	CDS	246	psaC			photosystem I subunit VII
P003_WF04_00006	CDS	306	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P003_WF04_00007	CDS	570	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P003_WF04_00008	CDS	504	ndhI			NADH-plastoquinone oxidoreductase subunit I
P003_WF04_00009	CDS	519	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P003_WF04_00010	CDS	567	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P003_WF04_00011	CDS	1209	ndhH			NADH-plastoquinone oxidoreductase subunit 7
P003_WF04_00012	CDS	267	rps15			ribosomal protein S15
P003_WF04_00013	CDS	1926				hypothetical protein
P003_WF04_00014	CDS	2304				hypothetical protein
P003_WF04_00015	CDS	498	rpl2_1			ribosomal protein L2
P003_WF04_00016	CDS	402	rpl2_2			ribosomal protein L2
P003_WF04_00017	CDS	282	rpl23			ribosomal protein L23
P003_WF04_00018	tRNA	75				tRNA-Met(cat)
P003_WF04_00019	CDS	6885				hypothetical protein
P003_WF04_00020	CDS	234				hypothetical protein
P003_WF04_00021	tRNA	83				tRNA-Leu(caa)
P003_WF04_00022	CDS	789	ndhB_1			NADH-plastoquinone oxidoreductase subunit 2
P003_WF04_00023	CDS	792	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P003_WF04_00024	CDS	468	rps7			ribosomal protein S7
P003_WF04_00025	CDS	120				hypothetical protein
P003_WF04_00026	CDS	342				hypothetical protein
P003_WF04_00027	tRNA	72				tRNA-Val(gac)
P003_WF04_00028	rRNA	1488				16S ribosomal RNA
P003_WF04_00029	CDS	267				hypothetical protein
P003_WF04_00030	CDS	336				hypothetical protein
P003_WF04_00031	CDS	189				hypothetical protein
P003_WF04_00032	CDS	231				hypothetical protein
P003_WF04_00033	CDS	879	psaA_1			photosystem I P700 apoprotein A1
P003_WF04_00034	CDS	1335	psaA_2			photosystem I P700 apoprotein A1
P003_WF04_00035	CDS	249	ycf3_1			hypothetical chloroplast RF34
P003_WF04_00036	CDS	135	ycf3_2			hypothetical chloroplast RF34
P003_WF04_00037	tRNA	89				tRNA-Ser(gga)
P003_WF04_00038	CDS	606	rps4			ribosomal protein S4
P003_WF04_00039	tRNA	75				tRNA-Thr(tgt)
P003_WF04_00040	tRNA	73				tRNA-Phe(gaa)
P003_WF04_00041	CDS	477	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P003_WF04_00042	CDS	678	ndhK			NADH-plastoquinone oxidoreductase subunit K
P003_WF04_00043	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P003_WF04_00044	tRNA	73				tRNA-Met(cat)
P003_WF04_00045	CDS	399	atpE			ATP synthase CF1 epsilon subunit
P003_WF04_00046	CDS	1497	atpB			ATP synthase CF1 beta subunit
P003_WF04_00047	CDS	138				hypothetical protein
P003_WF04_00048	tRNA	74				tRNA-Asn(gtt)
P003_WF04_00049	tRNA	75				tRNA-Arg(acg)
P003_WF04_00050	rRNA	2147				23S ribosomal RNA (partial)
P003_WF04_00051	CDS	639	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P003_WF04_00052	CDS	1464	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P003_WF04_00053	CDS	195				hypothetical protein
P003_WF04_00054	CDS	114				hypothetical protein
P003_WF04_00055	CDS	555	ycf4			photosystem I assembly protein Ycf4
P003_WF04_00056	CDS	690	cemA			envelope membrane protein
P003_WF04_00057	CDS	1035	petA			cytochrome f
P003_WF04_00058	CDS	192				hypothetical protein
P003_WF04_00059	CDS	120	psbF			photosystem II cytochrome b559 beta subunit
P003_WF04_00060	CDS	252	psbE			photosystem II cytochrome b559 alpha subunit
P003_WF04_00061	tRNA	74				tRNA-Trp(cca)
P003_WF04_00062	tRNA	76				tRNA-Pro(tgg)
P003_WF04_00063	CDS	135	psaJ			photosystem I subunit IX
P003_WF04_00064	CDS	201	rpl33			ribosomal protein L33
P003_WF04_00065	CDS	306	rps18			ribosomal protein S18
P003_WF04_00066	CDS	354	rpl20			ribosomal protein L20
P003_WF04_00067	CDS	222	clpP_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P003_WF04_00068	CDS	225	clpP_2	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P003_WF04_00069	CDS	216				hypothetical protein
P003_WF04_00070	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P003_WF04_00071	CDS	222	psbH			photosystem II phosphoprotein
P003_WF04_00072	CDS	279				hypothetical protein
P003_WF04_00073	CDS	489	petB			cytochrome b6
P003_WF04_00074	CDS	525	petD			cytochrome b6/f complex subunit IV
P003_WF04_00075	CDS	1002	rpoA			RNA polymerase alpha subunit
P003_WF04_00076	CDS	417	rps11			ribosomal protein S11
P003_WF04_00077	CDS	405	rps8			ribosomal protein S8
P003_WF04_00078	CDS	369	rpl14			ribosomal protein L14
P003_WF04_00079	CDS	246	rpl16			ribosomal protein L16
P003_WF04_00080	CDS	153				hypothetical protein
P003_WF04_00081	CDS	657	rps3			ribosomal protein S3
P003_WF04_00082	CDS	483	rpl22			ribosomal protein L22
P003_WF04_00083	CDS	279	rps19			ribosomal protein S19
P003_WF04_00084	CDS	2205	psaB			photosystem I P700 apoprotein A2
P003_WF04_00085	CDS	303	rps14			ribosomal protein S14
P003_WF04_00086	tRNA	75				tRNA-Met(cat)
P003_WF04_00087	tRNA	72				tRNA-Gly(gcc)
P003_WF04_00088	CDS	189	psbZ			photosystem II protein Z
P003_WF04_00089	CDS	204				hypothetical protein
P003_WF04_00090	tRNA	93				tRNA-Ser(tga)
P003_WF04_00091	CDS	1386	psbC			photosystem II CP43 chlorophyll apoprotein
P003_WF04_00092	CDS	1062	psbD			photosystem II protein D2
P003_WF04_00093	tRNA	74				tRNA-Thr(ggt)
P003_WF04_00094	tRNA	75				tRNA-Glu(ttc)
P003_WF04_00095	tRNA	86				tRNA-Tyr(gta)
P003_WF04_00096	CDS	216				hypothetical protein
P003_WF04_00097	tRNA	77				tRNA-Asp(gtc)
P003_WF04_00098	tRNA	72				tRNA-Cys(gca)
P003_WF04_00099	CDS	3237	rpoB			RNA polymerase beta subunit
P003_WF04_00100	CDS	459	rpoC1_1			RNA polymerase beta' subunit
P003_WF04_00101	CDS	1422	rpoC1_2			RNA polymerase beta' subunit
