locus_tag	ftype	length_bp	gene	EC_number	COG	product
P003_WH09_00001	CDS	279	rps19			ribosomal protein S19
P003_WH09_00002	CDS	375	rpl22			ribosomal protein L22
P003_WH09_00003	CDS	654	rps3			ribosomal protein S3
P003_WH09_00004	CDS	357	rpl16			ribosomal protein L16
P003_WH09_00005	CDS	369	rpl14			ribosomal protein L14
P003_WH09_00006	CDS	405	rps8			ribosomal protein S8
P003_WH09_00007	CDS	258	infA			translational initiation factor 1
P003_WH09_00008	CDS	417	rps11			ribosomal protein S11
P003_WH09_00009	CDS	1038	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
P003_WH09_00010	CDS	534	petD			cytochrome b6/f complex subunit IV
P003_WH09_00011	CDS	489	petB			cytochrome b6
P003_WH09_00012	CDS	222	psbH			photosystem II phosphoprotein
P003_WH09_00013	CDS	825	rpl2			ribosomal protein L2
P003_WH09_00014	CDS	282	rpl23			ribosomal protein L23
P003_WH09_00015	tRNA	75				tRNA-Met(cat)
P003_WH09_00016	CDS	6813				hypothetical protein
P003_WH09_00017	CDS	279				hypothetical protein
P003_WH09_00018	tRNA	83				tRNA-Leu(caa)
P003_WH09_00019	CDS	783	ndhB_1			NADH-plastoquinone oxidoreductase subunit 2
P003_WH09_00020	CDS	795	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P003_WH09_00021	CDS	468	rps7			ribosomal protein S7
P003_WH09_00022	CDS	225				hypothetical protein
P003_WH09_00023	CDS	138				hypothetical protein
P003_WH09_00024	tRNA	72				tRNA-Val(gac)
P003_WH09_00025	rRNA	1487				16S ribosomal RNA
P003_WH09_00026	CDS	249				hypothetical protein
P003_WH09_00027	CDS	195				hypothetical protein
P003_WH09_00028	CDS	105				hypothetical protein
P003_WH09_00029	CDS	279				hypothetical protein
P003_WH09_00030	rRNA	3011				23S ribosomal RNA
P003_WH09_00031	tRNA	75				tRNA-Arg(acg)
P003_WH09_00032	tRNA	74				tRNA-Asn(gtt)
P003_WH09_00033	rRNA	1554				23S ribosomal RNA (partial)
P003_WH09_00034	CDS	3996				hypothetical protein
P003_WH09_00035	CDS	273	rps15			ribosomal protein S15
P003_WH09_00036	CDS	1182	ndhH			NADH-plastoquinone oxidoreductase subunit 7
P003_WH09_00037	CDS	567	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P003_WH09_00038	CDS	471	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P003_WH09_00039	CDS	513	ndhI			NADH-plastoquinone oxidoreductase subunit I
P003_WH09_00040	CDS	531	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P003_WH09_00041	CDS	306	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P003_WH09_00042	CDS	246	psaC			photosystem I subunit VII
P003_WH09_00043	CDS	1599	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P003_WH09_00044	CDS	972	ccsA			cytochrome c heme attachment protein
P003_WH09_00045	tRNA	80				tRNA-Leu(tag)
P003_WH09_00046	CDS	222				hypothetical protein
P003_WH09_00047	CDS	321				hypothetical protein
P003_WH09_00048	CDS	282	clpP_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P003_WH09_00049	CDS	222	clpP_2	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P003_WH09_00050	CDS	165				hypothetical protein
P003_WH09_00051	CDS	393	rpl20			ribosomal protein L20
P003_WH09_00052	CDS	300				hypothetical protein
P003_WH09_00053	CDS	306	rps18			ribosomal protein S18
P003_WH09_00054	tRNA	76				tRNA-Pro(tgg)
P003_WH09_00055	tRNA	74				tRNA-Trp(cca)
P003_WH09_00056	CDS	252	psbE			photosystem II cytochrome b559 alpha subunit
P003_WH09_00057	CDS	120	psbF			photosystem II cytochrome b559 beta subunit
P003_WH09_00058	CDS	123	psbJ			photosystem II protein J
P003_WH09_00059	CDS	963	petA			cytochrome f
P003_WH09_00060	CDS	765	cemA			envelope membrane protein
P003_WH09_00061	CDS	555	ycf4			photosystem I assembly protein Ycf4
P003_WH09_00062	CDS	111	psaI			photosystem I subunit VIII
P003_WH09_00063	CDS	1479	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P003_WH09_00064	CDS	1449	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P003_WH09_00065	CDS	1497	atpB			ATP synthase CF1 beta subunit
P003_WH09_00066	CDS	423	atpE			ATP synthase CF1 epsilon subunit
P003_WH09_00067	tRNA	73				tRNA-Met(cat)
P003_WH09_00068	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P003_WH09_00069	CDS	492	ndhK			NADH-plastoquinone oxidoreductase subunit K
P003_WH09_00070	CDS	276	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P003_WH09_00071	tRNA	73				tRNA-Phe(gaa)
P003_WH09_00072	CDS	177				hypothetical protein
P003_WH09_00073	tRNA	76				tRNA-Thr(tgt)
P003_WH09_00074	CDS	606	rps4			ribosomal protein S4
