locus_tag	ftype	length_bp	gene	EC_number	COG	product
P001_WC03_00001	tRNA	72				tRNA-Arg(tct)
P001_WC03_00002	CDS	1527	atpA			ATP synthase CF1 alpha subunit
P001_WC03_00003	CDS	375	atpF_1			ATP synthase CF0 subunit I
P001_WC03_00004	CDS	171	atpF_2			ATP synthase CF0 subunit I
P001_WC03_00005	CDS	246	atpH			ATP synthase CF0 subunit III
P001_WC03_00006	CDS	744	atpI			ATP synthase CF0 subunit IV
P001_WC03_00007	CDS	723	rps2			ribosomal protein S2
P001_WC03_00008	CDS	4134	rpoC2			RNA polymerase beta'' subunit
P001_WC03_00009	CDS	1749	rpoC1_1			RNA polymerase beta' subunit
P001_WC03_00010	CDS	438	rpoC1_2			RNA polymerase beta' subunit
P001_WC03_00011	CDS	3183	rpoB			RNA polymerase beta subunit
P001_WC03_00012	tRNA	72				tRNA-Glu(ttc)
P001_WC03_00013	tRNA	87				tRNA-Tyr(gta)
P001_WC03_00014	tRNA	77				tRNA-Asp(gtc)
P001_WC03_00015	CDS	171				hypothetical protein
P001_WC03_00016	tRNA	72				tRNA-Cys(gca)
P001_WC03_00017	CDS	228				hypothetical protein
P001_WC03_00018	tRNA	88				tRNA-Ser(gct)
P001_WC03_00019	CDS	111	psbI			Photosystem II reaction center protein I
P001_WC03_00020	CDS	180	psbK			photosystem II protein K
P001_WC03_00021	tRNA	72				tRNA-Gln(ttg)
P001_WC03_00022	CDS	132	rps16			ribosomal protein S16
P001_WC03_00023	CDS	1515	matK			maturase K
P001_WC03_00024	CDS	954	psbA			photosystem II protein D1
P001_WC03_00025	tRNA	75				tRNA-His(gtg)
P001_WC03_00026	CDS	279	rps19			ribosomal protein S19
P001_WC03_00027	CDS	462	rpl22			ribosomal protein L22
P001_WC03_00028	CDS	657	rps3			ribosomal protein S3
P001_WC03_00029	CDS	360	rpl16			ribosomal protein L16
P001_WC03_00030	CDS	369	rpl14			ribosomal protein L14
P001_WC03_00031	CDS	405	rps8			ribosomal protein S8
P001_WC03_00032	CDS	234	infA			translational initiation factor 1
P001_WC03_00033	CDS	411	rps11			ribosomal protein S11
P001_WC03_00034	CDS	1008	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
P001_WC03_00035	CDS	525	petD			cytochrome b6/f complex subunit IV
P001_WC03_00036	CDS	489	petB			cytochrome b6
P001_WC03_00037	CDS	270				hypothetical protein
P001_WC03_00038	CDS	222	psbH			photosystem II phosphoprotein
P001_WC03_00039	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P001_WC03_00040	CDS	315	clpP_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P001_WC03_00041	CDS	222	clpP_2	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P001_WC03_00042	CDS	381	rpl20			ribosomal protein L20
P001_WC03_00043	CDS	306	rps18			ribosomal protein S18
P001_WC03_00044	CDS	201	rpl33			ribosomal protein L33
P001_WC03_00045	CDS	135	psaJ			photosystem I subunit IX
P001_WC03_00046	tRNA	76				tRNA-Pro(tgg)
P001_WC03_00047	tRNA	74				tRNA-Trp(cca)
P001_WC03_00048	CDS	252	psbE			photosystem II cytochrome b559 alpha subunit
P001_WC03_00049	CDS	120	psbF			photosystem II cytochrome b559 beta subunit
P001_WC03_00050	CDS	123	psbJ			photosystem II protein J
P001_WC03_00051	CDS	963	petA			cytochrome f
P001_WC03_00052	CDS	690	cemA			envelope membrane protein
P001_WC03_00053	CDS	633	ycf4			photosystem I assembly protein Ycf4
P001_WC03_00054	CDS	609				hypothetical protein
P001_WC03_00055	CDS	402	rpl2			ribosomal protein L2
P001_WC03_00056	CDS	282	rpl23			ribosomal protein L23
P001_WC03_00057	tRNA	75				tRNA-Met(cat)
P001_WC03_00058	CDS	6858				hypothetical protein
P001_WC03_00059	tRNA	83				tRNA-Leu(caa)
P001_WC03_00060	CDS	177				hypothetical protein
P001_WC03_00061	CDS	783	ndhB_1			NADH-plastoquinone oxidoreductase subunit 2
P001_WC03_00062	CDS	111				hypothetical protein
P001_WC03_00063	CDS	741	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P001_WC03_00064	CDS	468	rps7			ribosomal protein S7
P001_WC03_00065	CDS	321				hypothetical protein
P001_WC03_00066	tRNA	72				tRNA-Val(gac)
P001_WC03_00067	rRNA	1487				16S ribosomal RNA
P001_WC03_00068	CDS	216				hypothetical protein
P001_WC03_00069	CDS	114				hypothetical protein
P001_WC03_00070	rRNA	3011				23S ribosomal RNA
P001_WC03_00071	CDS	159				hypothetical protein
P001_WC03_00072	tRNA	75				tRNA-Arg(acg)
P001_WC03_00073	tRNA	74				tRNA-Asn(gtt)
P001_WC03_00074	CDS	225				hypothetical protein
P001_WC03_00075	CDS	4611				hypothetical protein
P001_WC03_00076	CDS	279	rps15			ribosomal protein S15
P001_WC03_00077	CDS	1236	ndhH			NADH-plastoquinone oxidoreductase subunit 7
P001_WC03_00078	CDS	567	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P001_WC03_00079	CDS	471	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P001_WC03_00080	CDS	501	ndhI			NADH-plastoquinone oxidoreductase subunit I
P001_WC03_00081	CDS	531	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P001_WC03_00082	CDS	306	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P001_WC03_00083	CDS	1545	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P001_WC03_00084	CDS	969	ccsA			cytochrome c heme attachment protein
P001_WC03_00085	tRNA	80				tRNA-Leu(tag)
P001_WC03_00086	CDS	2220	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P001_WC03_00087	CDS	144				hypothetical protein
P001_WC03_00088	CDS	1434	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P001_WC03_00089	CDS	1458	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P001_WC03_00090	CDS	1482	atpB			ATP synthase CF1 beta subunit
P001_WC03_00091	CDS	402	atpE			ATP synthase CF1 epsilon subunit
