locus_tag	ftype	length_bp	gene	EC_number	COG	product
P002_WE02_00001	CDS	498	rpl2_1			ribosomal protein L2
P002_WE02_00002	CDS	402	rpl2_2			ribosomal protein L2
P002_WE02_00003	CDS	282	rpl23			ribosomal protein L23
P002_WE02_00004	tRNA	75				tRNA-Met(cat)
P002_WE02_00005	CDS	5694				hypothetical protein
P002_WE02_00006	CDS	327				hypothetical protein
P002_WE02_00007	tRNA	83				tRNA-Leu(caa)
P002_WE02_00008	CDS	189				hypothetical protein
P002_WE02_00009	CDS	783	ndhB_1			NADH-plastoquinone oxidoreductase subunit 2
P002_WE02_00010	CDS	858	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P002_WE02_00011	CDS	468	rps7			ribosomal protein S7
P002_WE02_00012	CDS	171				hypothetical protein
P002_WE02_00013	CDS	120				hypothetical protein
P002_WE02_00014	CDS	246				hypothetical protein
P002_WE02_00015	tRNA	72				tRNA-Val(gac)
P002_WE02_00016	rRNA	1487				16S ribosomal RNA
P002_WE02_00017	CDS	216				hypothetical protein
P002_WE02_00018	CDS	93				hypothetical protein
P002_WE02_00019	rRNA	3012				23S ribosomal RNA
P002_WE02_00020	tRNA	75				tRNA-Arg(acg)
P002_WE02_00021	tRNA	74				tRNA-Asn(gtt)
P002_WE02_00022	CDS	216				hypothetical protein
P002_WE02_00023	tRNA	75				tRNA-His(gtg)
P002_WE02_00024	CDS	1059	psbA			photosystem II protein D1
P002_WE02_00025	CDS	252				hypothetical protein
P002_WE02_00026	CDS	1572	matK			maturase K
P002_WE02_00027	CDS	228				hypothetical protein
P002_WE02_00028	tRNA	72				tRNA-Gln(ttg)
P002_WE02_00029	CDS	192	psbK			photosystem II protein K
P002_WE02_00030	CDS	165	psbI			Photosystem II reaction center protein I
P002_WE02_00031	tRNA	88				tRNA-Ser(gct)
P002_WE02_00032	tRNA	72				tRNA-Arg(tct)
P002_WE02_00033	CDS	1524	atpA			ATP synthase CF1 alpha subunit
P002_WE02_00034	CDS	375	atpF			ATP synthase CF0 subunit I
P002_WE02_00035	CDS	204				hypothetical protein
P002_WE02_00036	CDS	246	atpH			ATP synthase CF0 subunit III
P002_WE02_00037	CDS	750	atpI			ATP synthase CF0 subunit IV
P002_WE02_00038	CDS	687	rps2			ribosomal protein S2
P002_WE02_00039	CDS	4146	rpoC2			RNA polymerase beta'' subunit
P002_WE02_00040	CDS	1641	rpoC1_1			RNA polymerase beta' subunit
P002_WE02_00041	CDS	459	rpoC1_2			RNA polymerase beta' subunit
P002_WE02_00042	CDS	3180	rpoB			RNA polymerase beta subunit
P002_WE02_00043	CDS	195				hypothetical protein
P002_WE02_00044	tRNA	71				tRNA-Cys(gca)
P002_WE02_00045	CDS	186				hypothetical protein
P002_WE02_00046	CDS	204				hypothetical protein
P002_WE02_00047	tRNA	76				tRNA-Asp(gtc)
P002_WE02_00048	tRNA	86				tRNA-Tyr(gta)
P002_WE02_00049	tRNA	73				tRNA-Glu(ttc)
P002_WE02_00050	tRNA	74				tRNA-Thr(ggt)
P002_WE02_00051	CDS	1062	psbD			photosystem II protein D2
P002_WE02_00052	CDS	1386	psbC			photosystem II CP43 chlorophyll apoprotein
P002_WE02_00053	tRNA	93				tRNA-Ser(tga)
P002_WE02_00054	tRNA	72				tRNA-Gly(gcc)
P002_WE02_00055	tRNA	74				tRNA-Met(cat)
P002_WE02_00056	CDS	303	rps14			ribosomal protein S14
P002_WE02_00057	CDS	2205	psaB			photosystem I P700 apoprotein A2
P002_WE02_00058	CDS	2253	psaA			photosystem I P700 apoprotein A1
P002_WE02_00059	CDS	267				hypothetical protein
P002_WE02_00060	CDS	249	ycf3_1			hypothetical chloroplast RF34
P002_WE02_00061	CDS	504				hypothetical protein
P002_WE02_00062	CDS	135	ycf3_2			hypothetical chloroplast RF34
P002_WE02_00063	tRNA	87				tRNA-Ser(gga)
P002_WE02_00064	CDS	615	rps4			ribosomal protein S4
P002_WE02_00065	tRNA	75				tRNA-Thr(tgt)
P002_WE02_00066	tRNA	74				tRNA-Phe(gaa)
P002_WE02_00067	CDS	477	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P002_WE02_00068	CDS	705	ndhK			NADH-plastoquinone oxidoreductase subunit K
P002_WE02_00069	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P002_WE02_00070	tRNA	73				tRNA-Met(cat)
P002_WE02_00071	CDS	402	atpE			ATP synthase CF1 epsilon subunit
P002_WE02_00072	CDS	1497	atpB			ATP synthase CF1 beta subunit
P002_WE02_00073	CDS	1434	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P002_WE02_00074	CDS	1962	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P002_WE02_00075	CDS	555	ycf4			photosystem I assembly protein Ycf4
P002_WE02_00076	CDS	690	cemA			envelope membrane protein
P002_WE02_00077	CDS	963	petA			cytochrome f
P002_WE02_00078	CDS	120	psbF			photosystem II cytochrome b559 beta subunit
P002_WE02_00079	CDS	288	psbE			photosystem II cytochrome b559 alpha subunit
P002_WE02_00080	tRNA	74				tRNA-Trp(cca)
P002_WE02_00081	tRNA	76				tRNA-Pro(tgg)
P002_WE02_00082	CDS	159				hypothetical protein
P002_WE02_00083	CDS	135	psaJ			photosystem I subunit IX
P002_WE02_00084	CDS	201	rpl33			ribosomal protein L33
P002_WE02_00085	CDS	402	rplT		COG0292	50S ribosomal protein L20
P002_WE02_00086	CDS	144				hypothetical protein
P002_WE02_00087	CDS	387				hypothetical protein
P002_WE02_00088	CDS	666	clpP	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P002_WE02_00089	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P002_WE02_00090	CDS	216	psbH			photosystem II phosphoprotein
P002_WE02_00091	CDS	138				hypothetical protein
P002_WE02_00092	CDS	489	petB			cytochrome b6
P002_WE02_00093	CDS	459	petD			cytochrome b6/f complex subunit IV
P002_WE02_00094	CDS	1017	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
P002_WE02_00095	CDS	417	rps11			ribosomal protein S11
P002_WE02_00096	CDS	234	infA			translational initiation factor 1
P002_WE02_00097	CDS	123				hypothetical protein
P002_WE02_00098	CDS	405	rps8			ribosomal protein S8
P002_WE02_00099	CDS	369	rpl14			ribosomal protein L14
P002_WE02_00100	CDS	360	rpl16			ribosomal protein L16
P002_WE02_00101	CDS	111				hypothetical protein
P002_WE02_00102	CDS	663	rps3			ribosomal protein S3
P002_WE02_00103	CDS	570	rpl22			ribosomal protein L22
P002_WE02_00104	CDS	279	rps19			ribosomal protein S19
P002_WE02_00105	CDS	213				hypothetical protein
P002_WE02_00106	CDS	357	ndhB_3			NADH-plastoquinone oxidoreductase subunit 2
P002_WE02_00107	rRNA	1625				16S ribosomal RNA
P002_WE02_00108	CDS	138				hypothetical protein
P002_WE02_00109	CDS	276				hypothetical protein
P002_WE02_00110	CDS	192				hypothetical protein
P002_WE02_00111	CDS	4542				hypothetical protein
P002_WE02_00112	CDS	273	rps15			ribosomal protein S15
P002_WE02_00113	CDS	1182	ndhH			NADH-plastoquinone oxidoreductase subunit 7
P002_WE02_00114	CDS	567	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P002_WE02_00115	CDS	462	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P002_WE02_00116	CDS	507	ndhI			NADH-plastoquinone oxidoreductase subunit I
P002_WE02_00117	CDS	537	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P002_WE02_00118	CDS	306	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P002_WE02_00119	CDS	246	psaC			photosystem I subunit VII
P002_WE02_00120	CDS	1536	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P002_WE02_00121	tRNA	80				tRNA-Leu(tag)
P002_WE02_00122	CDS	201				hypothetical protein
P002_WE02_00123	CDS	2250	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P002_WE02_00124	CDS	183				hypothetical protein
