locus_tag	ftype	length_bp	gene	EC_number	COG	product
P001_WA06_00001	CDS	678	clpP_1	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P001_WA06_00002	CDS	1509	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P001_WA06_00003	CDS	246	psaC			photosystem I subunit VII
P001_WA06_00004	CDS	303	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P001_WA06_00005	CDS	243				hypothetical protein
P001_WA06_00006	CDS	366				hypothetical protein
P001_WA06_00007	CDS	282	accD_1	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
P001_WA06_00008	CDS	489				hypothetical protein
P001_WA06_00009	CDS	231	accD_2	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
P001_WA06_00010	CDS	840	accD_3	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P001_WA06_00011	CDS	807	accD_4	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P001_WA06_00012	CDS	273				hypothetical protein
P001_WA06_00013	CDS	687	clpP_2	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P001_WA06_00014	CDS	237				hypothetical protein
P001_WA06_00015	CDS	2442	rpoC2			RNA polymerase beta'' subunit
P001_WA06_00016	CDS	774	rps2			ribosomal protein S2
P001_WA06_00017	CDS	363				hypothetical protein
P001_WA06_00018	CDS	558				hypothetical protein
P001_WA06_00019	tRNA	75				tRNA-Met(cat)
P001_WA06_00020	CDS	321	clpP_3	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P001_WA06_00021	CDS	2253	psaA			photosystem I P700 apoprotein A1
P001_WA06_00022	CDS	2205	psaB			photosystem I P700 apoprotein A2
P001_WA06_00023	CDS	306	rps14_1			ribosomal protein S14
P001_WA06_00024	CDS	216				hypothetical protein
P001_WA06_00025	tRNA	86				tRNA-Ser(gct)
P001_WA06_00026	CDS	111	psbI			Photosystem II reaction center protein I
P001_WA06_00027	CDS	186	psbK			photosystem II protein K
P001_WA06_00028	CDS	261	rps14_2			ribosomal protein S14
P001_WA06_00029	CDS	237	rpl22			ribosomal protein L22
P001_WA06_00030	CDS	861	rps3			ribosomal protein S3
P001_WA06_00031	CDS	468	rpl16			ribosomal protein L16
P001_WA06_00032	CDS	369	rpl14			ribosomal protein L14
P001_WA06_00033	CDS	429	rps8			ribosomal protein S8
P001_WA06_00034	CDS	156				hypothetical protein
P001_WA06_00035	CDS	411	infA			Translation initiation factor IF-1
P001_WA06_00036	CDS	156				hypothetical protein
P001_WA06_00037	CDS	222				hypothetical protein
P001_WA06_00038	CDS	90				hypothetical protein
P001_WA06_00039	tRNA	87				tRNA-Ser(gga)
P001_WA06_00040	CDS	249	ycf3			hypothetical chloroplast RF34
P001_WA06_00041	CDS	168				hypothetical protein
P001_WA06_00042	CDS	204				hypothetical protein
P001_WA06_00043	tRNA	75				tRNA-Thr(tgt)
P001_WA06_00044	CDS	153				hypothetical protein
P001_WA06_00045	tRNA	73				tRNA-Phe(gaa)
P001_WA06_00046	CDS	492	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P001_WA06_00047	CDS	729	ndhK			NADH-plastoquinone oxidoreductase subunit K
P001_WA06_00048	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P001_WA06_00049	tRNA	75				tRNA-Met(cat)
P001_WA06_00050	CDS	402	atpE			ATP synthase CF1 epsilon subunit
P001_WA06_00051	CDS	1461	atpB			ATP synthase CF1 beta subunit
P001_WA06_00052	CDS	1440	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P001_WA06_00053	tRNA	72				tRNA-Val(gac)
P001_WA06_00054	rRNA	1192				16S ribosomal RNA (partial)
P001_WA06_00055	rRNA	443				16S ribosomal RNA (partial)
P001_WA06_00056	CDS	1530	psbB			photosystem II CP47 chlorophyll apoprotein
P001_WA06_00057	CDS	222	psbH			photosystem II phosphoprotein
P001_WA06_00058	CDS	573	petB			cytochrome b6
P001_WA06_00059	CDS	174				hypothetical protein
P001_WA06_00060	CDS	558	petD			cytochrome b6/f complex subunit IV
P001_WA06_00061	CDS	342				hypothetical protein
P001_WA06_00062	tRNA	75				tRNA-His(gtg)
P001_WA06_00063	CDS	426	rpl2_1			ribosomal protein L2
P001_WA06_00064	CDS	396	rpl2_2			ribosomal protein L2
P001_WA06_00065	CDS	246				hypothetical protein
P001_WA06_00066	CDS	255				hypothetical protein
P001_WA06_00067	CDS	246	atpH			ATP synthase CF0 subunit III
P001_WA06_00068	CDS	222	atpF_1			ATP synthase subunit b
P001_WA06_00069	CDS	291	atpF_2			ATP synthase CF0 subunit I
P001_WA06_00070	CDS	1524	atpA			ATP synthase CF1 alpha subunit
P001_WA06_00071	tRNA	72				tRNA-Arg(tct)
P001_WA06_00072	CDS	93				hypothetical protein
P001_WA06_00073	CDS	306				hypothetical protein
P001_WA06_00074	CDS	162	accD_5	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
P001_WA06_00075	CDS	264				hypothetical protein
P001_WA06_00076	rRNA	1520				16S ribosomal RNA
P001_WA06_00077	CDS	240				hypothetical protein
