locus_tag	ftype	length_bp	gene	EC_number	COG	product
P003_WE10_00001	rRNA	1249				16S ribosomal RNA (partial)
P003_WE10_00002	tRNA	72				tRNA-Val(gac)
P003_WE10_00003	CDS	282				hypothetical protein
P003_WE10_00004	CDS	99				hypothetical protein
P003_WE10_00005	CDS	468	rps7			ribosomal protein S7
P003_WE10_00006	CDS	216				hypothetical protein
P003_WE10_00007	tRNA	74				tRNA-Asn(gtt)
P003_WE10_00008	tRNA	75				tRNA-Arg(acg)
P003_WE10_00009	CDS	396				hypothetical protein
P003_WE10_00010	tRNA	75				tRNA-Met(cat)
P003_WE10_00011	CDS	6822				hypothetical protein
P003_WE10_00012	CDS	321				hypothetical protein
P003_WE10_00013	tRNA	83				tRNA-Leu(caa)
P003_WE10_00014	CDS	822	ndhB_1			NADH-plastoquinone oxidoreductase subunit 2
P003_WE10_00015	CDS	912	ndhB_2	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
P003_WE10_00016	CDS	402	atpE			ATP synthase CF1 epsilon subunit
P003_WE10_00017	tRNA	73				tRNA-Met(cat)
P003_WE10_00018	CDS	264				hypothetical protein
P003_WE10_00019	CDS	174	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P003_WE10_00020	CDS	111				hypothetical protein
P003_WE10_00021	CDS	339	ndhK			NADH-plastoquinone oxidoreductase subunit K
P003_WE10_00022	tRNA	74				tRNA-Phe(gaa)
P003_WE10_00023	tRNA	75				tRNA-Thr(tgt)
P003_WE10_00024	CDS	150				hypothetical protein
P003_WE10_00025	CDS	606	rps4			ribosomal protein S4
P003_WE10_00026	tRNA	87				tRNA-Ser(gga)
P003_WE10_00027	CDS	243	ycf3			hypothetical chloroplast RF34
P003_WE10_00028	CDS	2253	psaA			photosystem I P700 apoprotein A1
P003_WE10_00029	CDS	2205	psaB			photosystem I P700 apoprotein A2
P003_WE10_00030	CDS	303	rps14			ribosomal protein S14
P003_WE10_00031	tRNA	75				tRNA-Met(cat)
P003_WE10_00032	tRNA	72				tRNA-Gly(gcc)
P003_WE10_00033	CDS	222	psbZ			photosystem II protein Z
P003_WE10_00034	tRNA	93				tRNA-Ser(tga)
P003_WE10_00035	CDS	1386	psbC			photosystem II CP43 chlorophyll apoprotein
P003_WE10_00036	CDS	1062	psbD			photosystem II protein D2
P003_WE10_00037	CDS	168				hypothetical protein
P003_WE10_00038	tRNA	74				tRNA-Thr(ggt)
P003_WE10_00039	tRNA	73				tRNA-Glu(ttc)
P003_WE10_00040	tRNA	86				tRNA-Tyr(gta)
P003_WE10_00041	tRNA	77				tRNA-Asp(gtc)
P003_WE10_00042	tRNA	71				tRNA-Cys(gca)
P003_WE10_00043	CDS	3189	rpoB			RNA polymerase beta subunit
P003_WE10_00044	CDS	438	rpoC1_1			RNA polymerase beta' subunit
P003_WE10_00045	CDS	183				hypothetical protein
P003_WE10_00046	rRNA	2736				23S ribosomal RNA
P003_WE10_00047	CDS	1434	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P003_WE10_00048	CDS	291	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P003_WE10_00049	CDS	555	ycf4			photosystem I assembly protein Ycf4
P003_WE10_00050	CDS	690	cemA			envelope membrane protein
P003_WE10_00051	CDS	963	petA			cytochrome f
P003_WE10_00052	CDS	102				hypothetical protein
P003_WE10_00053	CDS	123	psbJ			photosystem II protein J
P003_WE10_00054	CDS	120	psbF			photosystem II cytochrome b559 beta subunit
P003_WE10_00055	CDS	252	psbE			photosystem II cytochrome b559 alpha subunit
P003_WE10_00056	tRNA	74				tRNA-Trp(cca)
P003_WE10_00057	tRNA	76				tRNA-Pro(tgg)
P003_WE10_00058	CDS	135	psaJ			photosystem I subunit IX
P003_WE10_00059	CDS	306	rps18			ribosomal protein S18
P003_WE10_00060	CDS	366	rpl20			ribosomal protein L20
