locus_tag	ftype	length_bp	gene	EC_number	COG	product
P002_WC04_00001	tRNA	75				tRNA-His(gtg)
P002_WC04_00002	CDS	1062	psbA			photosystem II protein D1
P002_WC04_00003	CDS	1515	matK			maturase K
P002_WC04_00004	CDS	276				hypothetical protein
P002_WC04_00005	CDS	162	rps16			ribosomal protein S16
P002_WC04_00006	CDS	216				hypothetical protein
P002_WC04_00007	tRNA	72				tRNA-Gln(ttg)
P002_WC04_00008	CDS	180	psbK			photosystem II protein K
P002_WC04_00009	CDS	201				hypothetical protein
P002_WC04_00010	tRNA	88				tRNA-Ser(gct)
P002_WC04_00011	tRNA	72				tRNA-Cys(gca)
P002_WC04_00012	tRNA	77				tRNA-Asp(gtc)
P002_WC04_00013	tRNA	87				tRNA-Tyr(gta)
P002_WC04_00014	tRNA	72				tRNA-Glu(ttc)
P002_WC04_00015	CDS	3186	rpoB			RNA polymerase beta subunit
P002_WC04_00016	CDS	438	rpoC1_1			RNA polymerase beta' subunit
P002_WC04_00017	CDS	1503	rpoC1_2			RNA polymerase beta' subunit
P002_WC04_00018	CDS	4134	rpoC2			RNA polymerase beta'' subunit
P002_WC04_00019	CDS	711	rps2			ribosomal protein S2
P002_WC04_00020	CDS	744	atpI			ATP synthase CF0 subunit IV
P002_WC04_00021	CDS	246	atpH			ATP synthase CF0 subunit III
P002_WC04_00022	CDS	171	atpF_1			ATP synthase CF0 subunit I
P002_WC04_00023	CDS	375	atpF_2			ATP synthase CF0 subunit I
P002_WC04_00024	CDS	1527	atpA_1			ATP synthase CF1 alpha subunit
P002_WC04_00025	tRNA	72				tRNA-Arg(tct)
P002_WC04_00026	CDS	246				hypothetical protein
P002_WC04_00027	CDS	168				hypothetical protein
P002_WC04_00028	CDS	1062	psbD			photosystem II protein D2
P002_WC04_00029	CDS	1386	psbC			photosystem II CP43 chlorophyll apoprotein
P002_WC04_00030	tRNA	83				tRNA-Ser(tga)
P002_WC04_00031	CDS	189	psbZ			photosystem II protein Z
P002_WC04_00032	tRNA	72				tRNA-Gly(gcc)
P002_WC04_00033	tRNA	74				tRNA-Met(cat)
P002_WC04_00034	CDS	180				hypothetical protein
P002_WC04_00035	CDS	2205	psaB			photosystem I P700 apoprotein A2
P002_WC04_00036	CDS	2253	psaA			photosystem I P700 apoprotein A1
P002_WC04_00037	CDS	249	ycf3			hypothetical chloroplast RF34
P002_WC04_00038	tRNA	89				tRNA-Ser(gga)
P002_WC04_00039	CDS	606	rps4			ribosomal protein S4
P002_WC04_00040	tRNA	75				tRNA-Thr(tgt)
P002_WC04_00041	CDS	345				hypothetical protein
P002_WC04_00042	CDS	225				hypothetical protein
P002_WC04_00043	tRNA	74				tRNA-Phe(gaa)
P002_WC04_00044	CDS	477	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P002_WC04_00045	CDS	678	ndhK			NADH-plastoquinone oxidoreductase subunit K
P002_WC04_00046	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P002_WC04_00047	CDS	237				hypothetical protein
P002_WC04_00048	tRNA	73				tRNA-Met(cat)
P002_WC04_00049	CDS	402	atpE			ATP synthase CF1 epsilon subunit
P002_WC04_00050	CDS	1482	atpB			ATP synthase CF1 beta subunit
P002_WC04_00051	CDS	1479	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P002_WC04_00052	CDS	1485	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P002_WC04_00053	CDS	633	ycf4			photosystem I assembly protein Ycf4
P002_WC04_00054	CDS	690	cemA			envelope membrane protein
P002_WC04_00055	CDS	963	petA			cytochrome f
P002_WC04_00056	CDS	120	psbF			photosystem II cytochrome b559 beta subunit
P002_WC04_00057	CDS	252	psbE			photosystem II cytochrome b559 alpha subunit
P002_WC04_00058	CDS	114	petG			cytochrome b6/f complex subunit V
P002_WC04_00059	tRNA	74				tRNA-Trp(cca)
P002_WC04_00060	tRNA	76				tRNA-Pro(tgg)
P002_WC04_00061	CDS	261	psaJ			Photosystem I reaction center subunit IX
P002_WC04_00062	CDS	201	rpl33			ribosomal protein L33
P002_WC04_00063	CDS	306	rps18			ribosomal protein S18
P002_WC04_00064	CDS	381	rpl20			ribosomal protein L20
P002_WC04_00065	CDS	336	clpP_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P002_WC04_00066	CDS	225	clpP_2	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P002_WC04_00067	CDS	207				hypothetical protein
P002_WC04_00068	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P002_WC04_00069	CDS	222	psbH			photosystem II phosphoprotein
P002_WC04_00070	CDS	270				hypothetical protein
P002_WC04_00071	CDS	489	petB			cytochrome b6
P002_WC04_00072	CDS	525	petD			cytochrome b6/f complex subunit IV
P002_WC04_00073	CDS	216	rpoA_1	2.7.7.6		DNA-directed RNA polymerase subunit alpha
P002_WC04_00074	CDS	819	rpoA_2			RNA polymerase alpha subunit
P002_WC04_00075	CDS	411	rps11			ribosomal protein S11
P002_WC04_00076	CDS	114	rpl36			ribosomal protein L36
P002_WC04_00077	CDS	234	infA			translational initiation factor 1
P002_WC04_00078	CDS	405	rps8			ribosomal protein S8
P002_WC04_00079	CDS	369	rpl14			ribosomal protein L14
P002_WC04_00080	CDS	360	rpl16			ribosomal protein L16
P002_WC04_00081	CDS	657	rps3			ribosomal protein S3
P002_WC04_00082	CDS	462	rpl22			ribosomal protein L22
P002_WC04_00083	CDS	279	rps19			ribosomal protein S19
P002_WC04_00084	tRNA	74				tRNA-Asn(gtt)
P002_WC04_00085	tRNA	75				tRNA-Arg(acg)
P002_WC04_00086	rRNA	3011				23S ribosomal RNA
P002_WC04_00087	CDS	114				hypothetical protein
P002_WC04_00088	CDS	216				hypothetical protein
P002_WC04_00089	CDS	237				hypothetical protein
P002_WC04_00090	rRNA	1487				16S ribosomal RNA
P002_WC04_00091	tRNA	72				tRNA-Val(gac)
P002_WC04_00092	CDS	231				hypothetical protein
P002_WC04_00093	CDS	468	rps7			ribosomal protein S7
P002_WC04_00094	CDS	741	ndhB_1			NADH-plastoquinone oxidoreductase subunit 2
P002_WC04_00095	CDS	783	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P002_WC04_00096	CDS	252				hypothetical protein
P002_WC04_00097	tRNA	83				tRNA-Leu(caa)
P002_WC04_00098	CDS	6840				hypothetical protein
P002_WC04_00099	tRNA	75				tRNA-Met(cat)
P002_WC04_00100	CDS	282	rpl23			ribosomal protein L23
P002_WC04_00101	CDS	402	rpl2			ribosomal protein L2
P002_WC04_00102	CDS	117				hypothetical protein
P002_WC04_00103	CDS	615				hypothetical protein
P002_WC04_00104	CDS	1353	atpA_2			ATP synthase CF1 alpha subunit
P002_WC04_00105	CDS	165				hypothetical protein
