locus_tag	ftype	length_bp	gene	EC_number	COG	product
P002_WA08_00001	CDS	150	ndhH_1			NADH-plastoquinone oxidoreductase subunit 7
P002_WA08_00002	CDS	2220	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P002_WA08_00003	CDS	120				hypothetical protein
P002_WA08_00004	tRNA	80				tRNA-Leu(tag)
P002_WA08_00005	CDS	930	ccsA			cytochrome c heme attachment protein
P002_WA08_00006	CDS	1503	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P002_WA08_00007	CDS	246	psaC			photosystem I subunit VII
P002_WA08_00008	CDS	303	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P002_WA08_00009	CDS	531	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P002_WA08_00010	CDS	549	ndhI			NADH-plastoquinone oxidoreductase subunit I
P002_WA08_00011	CDS	447	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P002_WA08_00012	CDS	564	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P002_WA08_00013	CDS	1119	ndhH_2			NADH-plastoquinone oxidoreductase subunit 7
P002_WA08_00014	CDS	90				hypothetical protein
P002_WA08_00015	CDS	1062	psbA			photosystem II protein D1
P002_WA08_00016	CDS	1536	matK			maturase K
P002_WA08_00017	CDS	132				hypothetical protein
P002_WA08_00018	CDS	240				hypothetical protein
P002_WA08_00019	tRNA	72				tRNA-Gln(ttg)
P002_WA08_00020	CDS	357	psbK			Photosystem II reaction center protein K
P002_WA08_00021	CDS	255	psbI			Photosystem II reaction center protein I
P002_WA08_00022	tRNA	89				tRNA-Ser(gct)
P002_WA08_00023	CDS	1062	psbD			photosystem II protein D2
P002_WA08_00024	CDS	1422	psbC			photosystem II CP43 chlorophyll apoprotein
P002_WA08_00025	tRNA	88				tRNA-Ser(tga)
P002_WA08_00026	CDS	213	psbZ			photosystem II protein Z
P002_WA08_00027	CDS	168				hypothetical protein
P002_WA08_00028	tRNA	72				tRNA-Gly(gcc)
P002_WA08_00029	tRNA	76				tRNA-Met(cat)
P002_WA08_00030	CDS	135				hypothetical protein
P002_WA08_00031	CDS	102				hypothetical protein
P002_WA08_00032	CDS	162				hypothetical protein
P002_WA08_00033	CDS	219				hypothetical protein
P002_WA08_00034	tRNA	74				tRNA-Thr(ggt)
P002_WA08_00035	tRNA	75				tRNA-Glu(ttc)
P002_WA08_00036	tRNA	86				tRNA-Tyr(gta)
P002_WA08_00037	tRNA	74				tRNA-Asp(gtc)
P002_WA08_00038	CDS	219				hypothetical protein
P002_WA08_00039	tRNA	71				tRNA-Cys(gca)
P002_WA08_00040	CDS	126				hypothetical protein
P002_WA08_00041	CDS	3231	rpoB			RNA polymerase beta subunit
P002_WA08_00042	CDS	2031	rpoC1			RNA polymerase beta' subunit
P002_WA08_00043	CDS	4401	rpoC2	2.7.7.6		DNA-directed RNA polymerase subunit beta'
P002_WA08_00044	CDS	711	rps2			ribosomal protein S2
P002_WA08_00045	CDS	861	atpI			ATP synthase CF0 subunit IV
P002_WA08_00046	CDS	168				hypothetical protein
P002_WA08_00047	CDS	246	atpH			ATP synthase CF0 subunit III
P002_WA08_00048	CDS	171	atpF_1			ATP synthase CF0 subunit I
P002_WA08_00049	CDS	372	atpF_2			ATP synthase CF0 subunit I
P002_WA08_00050	CDS	1524	atpA			ATP synthase CF1 alpha subunit
P002_WA08_00051	tRNA	72				tRNA-Arg(tct)
P002_WA08_00052	CDS	312	rps14			ribosomal protein S14
P002_WA08_00053	CDS	2205	psaB			photosystem I P700 apoprotein A2
P002_WA08_00054	CDS	2253	psaA			photosystem I P700 apoprotein A1
P002_WA08_00055	CDS	147				hypothetical protein
P002_WA08_00056	CDS	249	ycf3_1			hypothetical chloroplast RF34
P002_WA08_00057	CDS	135	ycf3_2			hypothetical chloroplast RF34
P002_WA08_00058	CDS	168				hypothetical protein
P002_WA08_00059	tRNA	87				tRNA-Ser(gga)
P002_WA08_00060	CDS	606	rps4			ribosomal protein S4
P002_WA08_00061	tRNA	75				tRNA-Thr(tgt)
P002_WA08_00062	CDS	165				hypothetical protein
P002_WA08_00063	tRNA	73				tRNA-Phe(gaa)
P002_WA08_00064	CDS	555	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P002_WA08_00065	CDS	738	ndhK			NADH-plastoquinone oxidoreductase subunit K
P002_WA08_00066	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P002_WA08_00067	tRNA	75				tRNA-Met(cat)
P002_WA08_00068	CDS	414	atpE			ATP synthase CF1 epsilon subunit
P002_WA08_00069	CDS	1497	atpB			ATP synthase CF1 beta subunit
P002_WA08_00070	CDS	1440	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P002_WA08_00071	CDS	90				hypothetical protein
P002_WA08_00072	CDS	444				hypothetical protein
P002_WA08_00073	CDS	720	rps3			ribosomal protein S3
P002_WA08_00074	CDS	261				hypothetical protein
P002_WA08_00075	CDS	162				hypothetical protein
P002_WA08_00076	CDS	369	rpl16			ribosomal protein L16
P002_WA08_00077	CDS	372	rpl14			ribosomal protein L14
P002_WA08_00078	CDS	411	rps8			ribosomal protein S8
P002_WA08_00079	CDS	342	infA			Translation initiation factor IF-1
P002_WA08_00080	CDS	186				hypothetical protein
P002_WA08_00081	CDS	432	rps11			ribosomal protein S11
P002_WA08_00082	CDS	1026	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
P002_WA08_00083	CDS	525	petD			cytochrome b6/f complex subunit IV
P002_WA08_00084	CDS	699	petB			cytochrome b6
P002_WA08_00085	CDS	153				hypothetical protein
P002_WA08_00086	CDS	219				hypothetical protein
P002_WA08_00087	CDS	117	psbT			photosystem II protein T
P002_WA08_00088	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P002_WA08_00089	CDS	111				hypothetical protein
P002_WA08_00090	CDS	651	clpP	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P002_WA08_00091	CDS	150				hypothetical protein
P002_WA08_00092	CDS	360	rpl20			ribosomal protein L20
P002_WA08_00093	CDS	513				hypothetical protein
P002_WA08_00094	CDS	159	psaJ			photosystem I subunit IX
P002_WA08_00095	tRNA	76				tRNA-Pro(tgg)
P002_WA08_00096	tRNA	74				tRNA-Trp(cca)
P002_WA08_00097	CDS	114	petG			cytochrome b6/f complex subunit V
P002_WA08_00098	CDS	252	psbE			photosystem II cytochrome b559 alpha subunit
P002_WA08_00099	CDS	153	psbF			Cytochrome b559 subunit beta
P002_WA08_00100	CDS	144	psbJ			photosystem II protein J
P002_WA08_00101	CDS	261				hypothetical protein
P002_WA08_00102	CDS	924	petA			cytochrome f
P002_WA08_00103	CDS	693	cemA			envelope membrane protein
P002_WA08_00104	CDS	186				hypothetical protein
P002_WA08_00105	CDS	558	ycf4			photosystem I assembly protein Ycf4
P002_WA08_00106	CDS	111	psaI			photosystem I subunit VIII
