locus_tag	ftype	length_bp	gene	EC_number	COG	product
P003_WF12_00001	CDS	1152	ndhH_1			NADH-plastoquinone oxidoreductase subunit 7
P003_WF12_00002	CDS	564	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P003_WF12_00003	CDS	426	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P003_WF12_00004	CDS	543	ndhI			NADH-plastoquinone oxidoreductase subunit I
P003_WF12_00005	CDS	531	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P003_WF12_00006	CDS	306	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P003_WF12_00007	CDS	246	psaC			photosystem I subunit VII
P003_WF12_00008	CDS	1503	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P003_WF12_00009	CDS	960	ccsA			cytochrome c heme attachment protein
P003_WF12_00010	tRNA	80				tRNA-Leu(tag)
P003_WF12_00011	CDS	2220	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P003_WF12_00012	CDS	204	ndhH_2	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit H, chloroplastic
P003_WF12_00013	CDS	90				hypothetical protein
P003_WF12_00014	CDS	444				hypothetical protein
P003_WF12_00015	CDS	720	rps3			ribosomal protein S3
P003_WF12_00016	CDS	198				hypothetical protein
P003_WF12_00017	CDS	363	rpl16			ribosomal protein L16
P003_WF12_00018	CDS	372	rpl14			ribosomal protein L14
P003_WF12_00019	CDS	411	rps8			ribosomal protein S8
P003_WF12_00020	CDS	342	infA			Translation initiation factor IF-1
P003_WF12_00021	CDS	186				hypothetical protein
P003_WF12_00022	CDS	432	rps11			ribosomal protein S11
P003_WF12_00023	CDS	1026	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
P003_WF12_00024	CDS	525	petD			cytochrome b6/f complex subunit IV
P003_WF12_00025	CDS	699	petB			cytochrome b6
P003_WF12_00026	CDS	219				hypothetical protein
P003_WF12_00027	CDS	117	psbT			photosystem II protein T
P003_WF12_00028	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
