locus_tag	ftype	length_bp	gene	EC_number	COG	product
P003_WB08_00001	CDS	249	ycf3_1			hypothetical chloroplast RF34
P003_WB08_00002	CDS	225				hypothetical protein
P003_WB08_00003	CDS	135	ycf3_2			hypothetical chloroplast RF34
P003_WB08_00004	tRNA	89				tRNA-Ser(gga)
P003_WB08_00005	CDS	606	rps4			ribosomal protein S4
P003_WB08_00006	tRNA	75				tRNA-Thr(tgt)
P003_WB08_00007	CDS	174				hypothetical protein
P003_WB08_00008	tRNA	74				tRNA-Phe(gaa)
P003_WB08_00009	CDS	477	ndhJ_1			NADH-plastoquinone oxidoreductase subunit J
P003_WB08_00010	CDS	678	ndhK			NADH-plastoquinone oxidoreductase subunit K
P003_WB08_00011	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P003_WB08_00012	tRNA	73				tRNA-Met(cat)
P003_WB08_00013	CDS	402	atpE			ATP synthase CF1 epsilon subunit
P003_WB08_00014	CDS	1488	atpB_1			ATP synthase CF1 beta subunit
P003_WB08_00015	CDS	1227	rpoB_1			RNA polymerase beta subunit
P003_WB08_00016	CDS	447	rpoC1_1			RNA polymerase beta' subunit
P003_WB08_00017	CDS	135	ycf3_3			hypothetical chloroplast RF34
P003_WB08_00018	CDS	249	ycf3_4			hypothetical chloroplast RF34
P003_WB08_00019	CDS	243				hypothetical protein
P003_WB08_00020	CDS	492	ndhJ_2			NADH-plastoquinone oxidoreductase subunit J
P003_WB08_00021	CDS	267				hypothetical protein
P003_WB08_00022	CDS	207	psaA_1			photosystem I P700 apoprotein A1
P003_WB08_00023	tRNA	74				tRNA-Asn(gtt)
P003_WB08_00024	CDS	252	psbE_1			photosystem II cytochrome b559 alpha subunit
P003_WB08_00025	CDS	567	psaB_1			photosystem I P700 apoprotein A2
P003_WB08_00026	CDS	306	rps14_1			ribosomal protein S14
P003_WB08_00027	CDS	528				hypothetical protein
P003_WB08_00028	tRNA	74				tRNA-Asn(gtt)
P003_WB08_00029	CDS	225				hypothetical protein
P003_WB08_00030	tRNA	75				tRNA-Arg(acg)
P003_WB08_00031	CDS	156				hypothetical protein
P003_WB08_00032	rRNA	948				23S ribosomal RNA (partial)
P003_WB08_00033	CDS	951	ccsA			cytochrome c heme attachment protein
P003_WB08_00034	tRNA	81				tRNA-Leu(tag)
P003_WB08_00035	CDS	105				hypothetical protein
P003_WB08_00036	CDS	222				hypothetical protein
P003_WB08_00037	tRNA	75				tRNA-Met(cat)
P003_WB08_00038	CDS	273				hypothetical protein
P003_WB08_00039	CDS	441				hypothetical protein
P003_WB08_00040	CDS	171				hypothetical protein
P003_WB08_00041	CDS	408				hypothetical protein
P003_WB08_00042	CDS	312				hypothetical protein
P003_WB08_00043	rRNA	1308				16S ribosomal RNA
P003_WB08_00044	tRNA	72				tRNA-Val(gac)
P003_WB08_00045	CDS	237				hypothetical protein
P003_WB08_00046	CDS	468	rps7_1			ribosomal protein S7
P003_WB08_00047	CDS	741	ndhB_1			NADH-plastoquinone oxidoreductase subunit 2
P003_WB08_00048	CDS	783	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P003_WB08_00049	CDS	189				hypothetical protein
P003_WB08_00050	tRNA	83				tRNA-Leu(caa)
P003_WB08_00051	CDS	6624				hypothetical protein
P003_WB08_00052	tRNA	75				tRNA-Met(cat)
P003_WB08_00053	CDS	282	rpl23			ribosomal protein L23
P003_WB08_00054	CDS	402	rpl2_1			ribosomal protein L2
P003_WB08_00055	CDS	498	rpl2_2			ribosomal protein L2
P003_WB08_00056	CDS	531	ndhG_1			NADH-plastoquinone oxidoreductase subunit 6
P003_WB08_00057	CDS	543	ndhI_1			NADH-plastoquinone oxidoreductase subunit I
P003_WB08_00058	CDS	408	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P003_WB08_00059	CDS	243				hypothetical protein
P003_WB08_00060	CDS	186	psbK_1			photosystem II protein K
P003_WB08_00061	CDS	294	psbC			photosystem II CP43 chlorophyll apoprotein
P003_WB08_00062	tRNA	83				tRNA-Ser(tga)
P003_WB08_00063	CDS	216				hypothetical protein
P003_WB08_00064	CDS	189	psbZ_1			photosystem II protein Z
P003_WB08_00065	tRNA	72				tRNA-Gly(gcc)
P003_WB08_00066	tRNA	74				tRNA-Met(cat)
P003_WB08_00067	CDS	330	rps14_2			ribosomal protein S14
P003_WB08_00068	CDS	288	psaB_2			photosystem I P700 apoprotein A2
P003_WB08_00069	CDS	423				hypothetical protein
P003_WB08_00070	CDS	360	rpl16_1			ribosomal protein L16
P003_WB08_00071	CDS	369	rpl14_1			ribosomal protein L14
P003_WB08_00072	CDS	4674				hypothetical protein
P003_WB08_00073	CDS	279	rps15_1			ribosomal protein S15
P003_WB08_00074	CDS	1200	ndhH_1			NADH-plastoquinone oxidoreductase subunit 7
P003_WB08_00075	CDS	567	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P003_WB08_00076	CDS	471	ndhA_3			NADH-plastoquinone oxidoreductase subunit 1
P003_WB08_00077	CDS	501	ndhI_2			NADH-plastoquinone oxidoreductase subunit I
P003_WB08_00078	CDS	531	ndhG_2			NADH-plastoquinone oxidoreductase subunit 6
P003_WB08_00079	CDS	306	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P003_WB08_00080	CDS	246	psaC			photosystem I subunit VII
P003_WB08_00081	CDS	1530	ndhD_1			NADH-plastoquinone oxidoreductase subunit 4
P003_WB08_00082	tRNA	80				tRNA-Leu(tag)
P003_WB08_00083	CDS	150				hypothetical protein
P003_WB08_00084	CDS	2226	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P003_WB08_00085	CDS	165				hypothetical protein
P003_WB08_00086	CDS	1050	ndhD_2			NADH-plastoquinone oxidoreductase subunit 4
P003_WB08_00087	CDS	1062	psbD_1			photosystem II protein D2
P003_WB08_00088	CDS	300	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P003_WB08_00089	CDS	1518	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P003_WB08_00090	CDS	555	ycf4_1			photosystem I assembly protein Ycf4
P003_WB08_00091	CDS	324				hypothetical protein
P003_WB08_00092	CDS	690	cemA_1			envelope membrane protein
P003_WB08_00093	CDS	957	petA			cytochrome f
P003_WB08_00094	CDS	120	psbF			photosystem II cytochrome b559 beta subunit
P003_WB08_00095	CDS	252	psbE_2			photosystem II cytochrome b559 alpha subunit
P003_WB08_00096	CDS	114	petG			cytochrome b6/f complex subunit V
P003_WB08_00097	tRNA	74				tRNA-Trp(cca)
P003_WB08_00098	tRNA	76				tRNA-Pro(tgg)
P003_WB08_00099	CDS	135	psaJ_1			photosystem I subunit IX
P003_WB08_00100	CDS	201	rpl33			ribosomal protein L33
P003_WB08_00101	CDS	306	rps18			ribosomal protein S18
P003_WB08_00102	CDS	381	rpl20			ribosomal protein L20
P003_WB08_00103	CDS	222	clpP_1	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P003_WB08_00104	CDS	450	clpP_2	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P003_WB08_00105	CDS	1527	psbB_1			photosystem II CP47 chlorophyll apoprotein
P003_WB08_00106	CDS	132	psbN_1			photosystem II protein N
P003_WB08_00107	CDS	222	psbH_1			photosystem II phosphoprotein
P003_WB08_00108	CDS	153				hypothetical protein
P003_WB08_00109	CDS	489	petB_1			cytochrome b6
P003_WB08_00110	CDS	525	petD			cytochrome b6/f complex subunit IV
P003_WB08_00111	CDS	1008	rpoA_1	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
P003_WB08_00112	CDS	411	rps11			ribosomal protein S11
P003_WB08_00113	CDS	114	rpl36			ribosomal protein L36
P003_WB08_00114	CDS	234	infA_1			translational initiation factor 1
P003_WB08_00115	CDS	405	rps8			ribosomal protein S8
P003_WB08_00116	CDS	369	rpl14_2			ribosomal protein L14
P003_WB08_00117	CDS	360	rpl16_2			ribosomal protein L16
P003_WB08_00118	CDS	657	rps3			ribosomal protein S3
P003_WB08_00119	CDS	462	rpl22			ribosomal protein L22
P003_WB08_00120	CDS	279	rps19			ribosomal protein S19
P003_WB08_00121	CDS	174				hypothetical protein
P003_WB08_00122	tRNA	83				tRNA-Leu(caa)
P003_WB08_00123	CDS	783	ndhB_3			NADH-plastoquinone oxidoreductase subunit 2
P003_WB08_00124	CDS	294				hypothetical protein
P003_WB08_00125	CDS	876	ndhB_4			NADH-plastoquinone oxidoreductase subunit 2
P003_WB08_00126	CDS	513	rps7_2			ribosomal protein S7
P003_WB08_00127	CDS	249				hypothetical protein
P003_WB08_00128	tRNA	76				tRNA-Pro(tgg)
P003_WB08_00129	CDS	105	psbM			photosystem II protein M
P003_WB08_00130	CDS	90	petN			cytochrome b6/f complex subunit VII
P003_WB08_00131	tRNA	71				tRNA-Cys(gca)
P003_WB08_00132	CDS	216	rpl32			ribosomal protein L32
P003_WB08_00133	tRNA	75				tRNA-His(gtg)
P003_WB08_00134	CDS	483	rpl2_3			ribosomal protein L2
P003_WB08_00135	CDS	126				hypothetical protein
P003_WB08_00136	CDS	327				hypothetical protein
