locus_tag	ftype	length_bp	gene	EC_number	COG	product
P002_WC10_00001	tRNA	74				tRNA-Thr(ggt)
P002_WC10_00002	tRNA	75				tRNA-Glu(ttc)
P002_WC10_00003	tRNA	86				tRNA-Tyr(gta)
P002_WC10_00004	tRNA	77				tRNA-Asp(gtc)
P002_WC10_00005	CDS	162				hypothetical protein
P002_WC10_00006	tRNA	72				tRNA-Cys(gca)
P002_WC10_00007	CDS	3231	rpoB			RNA polymerase beta subunit
P002_WC10_00008	CDS	438	rpoC1_1			RNA polymerase beta' subunit
P002_WC10_00009	CDS	1428	rpoC1_2			RNA polymerase beta' subunit
P002_WC10_00010	CDS	4080	rpoC2			RNA polymerase beta'' subunit
P002_WC10_00011	CDS	711	rps2			ribosomal protein S2
P002_WC10_00012	CDS	744	atpI			ATP synthase CF0 subunit IV
P002_WC10_00013	CDS	246	atpH			ATP synthase CF0 subunit III
P002_WC10_00014	CDS	192				hypothetical protein
P002_WC10_00015	CDS	171	atpF_1			ATP synthase CF0 subunit I
P002_WC10_00016	CDS	1422	psbC			photosystem II CP43 chlorophyll apoprotein
P002_WC10_00017	CDS	858	psbD			photosystem II protein D2
P002_WC10_00018	CDS	150	rps19			ribosomal protein S19
P002_WC10_00019	CDS	450	rpl22			ribosomal protein L22
P002_WC10_00020	CDS	657	rps3			ribosomal protein S3
P002_WC10_00021	CDS	360	rpl16			ribosomal protein L16
P002_WC10_00022	CDS	369	rpl14			ribosomal protein L14
P002_WC10_00023	CDS	405	rps8			ribosomal protein S8
P002_WC10_00024	CDS	234	infA			translational initiation factor 1
P002_WC10_00025	CDS	156				hypothetical protein
P002_WC10_00026	CDS	417	rps11			ribosomal protein S11
P002_WC10_00027	CDS	1005	rpoA			RNA polymerase alpha subunit
P002_WC10_00028	CDS	459	petD			cytochrome b6/f complex subunit IV
P002_WC10_00029	CDS	489	petB			cytochrome b6
P002_WC10_00030	CDS	360	psbH			Photosystem II reaction center protein H
P002_WC10_00031	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P002_WC10_00032	CDS	243				hypothetical protein
P002_WC10_00033	CDS	261				hypothetical protein
P002_WC10_00034	CDS	195	clpP_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P002_WC10_00035	CDS	120				hypothetical protein
P002_WC10_00036	CDS	276				hypothetical protein
P002_WC10_00037	CDS	267	clpP_2	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P002_WC10_00038	CDS	228				hypothetical protein
P002_WC10_00039	CDS	120				hypothetical protein
P002_WC10_00040	CDS	393	rpl20			ribosomal protein L20
P002_WC10_00041	CDS	315	rps18			ribosomal protein S18
P002_WC10_00042	CDS	105				hypothetical protein
P002_WC10_00043	CDS	258				hypothetical protein
P002_WC10_00044	CDS	195	psaJ			Photosystem I reaction center subunit IX
P002_WC10_00045	tRNA	76				tRNA-Pro(tgg)
P002_WC10_00046	tRNA	74				tRNA-Trp(cca)
P002_WC10_00047	CDS	96	petL			cytochrome b6/f complex subunit VI
P002_WC10_00048	CDS	282	psbE			photosystem II cytochrome b559 alpha subunit
P002_WC10_00049	CDS	963	petA			cytochrome f
P002_WC10_00050	CDS	807	cemA			envelope membrane protein
P002_WC10_00051	CDS	252				hypothetical protein
P002_WC10_00052	CDS	555	ycf4			photosystem I assembly protein Ycf4
P002_WC10_00053	CDS	1536	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P002_WC10_00054	CDS	1083	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P002_WC10_00055	CDS	498	rpl2_1			ribosomal protein L2
P002_WC10_00056	CDS	402	rpl2_2			ribosomal protein L2
P002_WC10_00057	CDS	309	rpl23			ribosomal protein L23
P002_WC10_00058	tRNA	75				tRNA-Met(cat)
