locus_tag	ftype	length_bp	gene	EC_number	COG	product
P003_WF09_00001	CDS	153				hypothetical protein
P003_WF09_00002	CDS	2229	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P003_WF09_00003	tRNA	80				tRNA-Leu(tag)
P003_WF09_00004	CDS	984	ccsA			cytochrome c heme attachment protein
P003_WF09_00005	CDS	1557	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P003_WF09_00006	CDS	327				hypothetical protein
P003_WF09_00007	CDS	303	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P003_WF09_00008	CDS	531	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P003_WF09_00009	CDS	504	ndhI			NADH-plastoquinone oxidoreductase subunit I
P003_WF09_00010	CDS	438	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P003_WF09_00011	CDS	576	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P003_WF09_00012	CDS	1182	ndhH			NADH-plastoquinone oxidoreductase subunit 7
P003_WF09_00013	CDS	264	rps15			ribosomal protein S15
P003_WF09_00014	CDS	4563				hypothetical protein
P003_WF09_00015	CDS	216				hypothetical protein
P003_WF09_00016	tRNA	74				tRNA-Asn(gtt)
P003_WF09_00017	tRNA	75				tRNA-Arg(acg)
P003_WF09_00018	rRNA	3019				23S ribosomal RNA
P003_WF09_00019	CDS	249				hypothetical protein
P003_WF09_00020	CDS	270				hypothetical protein
P003_WF09_00021	rRNA	1487				16S ribosomal RNA
P003_WF09_00022	tRNA	72				tRNA-Val(gac)
P003_WF09_00023	CDS	183				hypothetical protein
P003_WF09_00024	CDS	261				hypothetical protein
P003_WF09_00025	CDS	267				hypothetical protein
P003_WF09_00026	CDS	468	rps7			ribosomal protein S7
P003_WF09_00027	CDS	795	ndhB_1			NADH-plastoquinone oxidoreductase subunit 2
P003_WF09_00028	CDS	783	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P003_WF09_00029	CDS	174				hypothetical protein
P003_WF09_00030	tRNA	83				tRNA-Leu(caa)
P003_WF09_00031	CDS	6798				hypothetical protein
P003_WF09_00032	tRNA	75				tRNA-Met(cat)
P003_WF09_00033	CDS	282	rpl23			ribosomal protein L23
P003_WF09_00034	CDS	402	rpl2_1			ribosomal protein L2
P003_WF09_00035	CDS	429	rpl2_2			ribosomal protein L2
P003_WF09_00036	CDS	225	clpP_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P003_WF09_00037	CDS	330	clpP_2	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
