locus_tag	ftype	length_bp	gene	EC_number	COG	product
P002_WB03_00001	tRNA	75				tRNA-His(gtg)
P002_WB03_00002	CDS	1062	psbA			photosystem II protein D1
P002_WB03_00003	CDS	1482	matK			maturase K
P002_WB03_00004	CDS	228				hypothetical protein
P002_WB03_00005	tRNA	72				tRNA-Gln(ttg)
P002_WB03_00006	CDS	213	psbK			photosystem II protein K
P002_WB03_00007	CDS	111	psbI			Photosystem II reaction center protein I
P002_WB03_00008	tRNA	88				tRNA-Ser(gct)
P002_WB03_00009	tRNA	72				tRNA-Arg(tct)
P002_WB03_00010	CDS	1524	atpA			ATP synthase CF1 alpha subunit
P002_WB03_00011	CDS	231	atpF_1			ATP synthase CF0 subunit I
P002_WB03_00012	CDS	171	atpF_2			ATP synthase CF0 subunit I
P002_WB03_00013	CDS	246	atpH			ATP synthase CF0 subunit III
P002_WB03_00014	CDS	741	atpI			ATP synthase CF0 subunit IV
P002_WB03_00015	CDS	825	rps2			ribosomal protein S2
P002_WB03_00016	CDS	4038	rpoC2			RNA polymerase beta'' subunit
P002_WB03_00017	CDS	1701	rpoC1_1			RNA polymerase beta' subunit
P002_WB03_00018	CDS	438	rpoC1_2			RNA polymerase beta' subunit
P002_WB03_00019	CDS	3219	rpoB			RNA polymerase beta subunit
P002_WB03_00020	tRNA	72				tRNA-Cys(gca)
P002_WB03_00021	tRNA	77				tRNA-Asp(gtc)
P002_WB03_00022	tRNA	84				tRNA-Tyr(gta)
P002_WB03_00023	tRNA	75				tRNA-Glu(ttc)
P002_WB03_00024	tRNA	74				tRNA-Thr(ggt)
P002_WB03_00025	CDS	1062	psbD			photosystem II protein D2
P002_WB03_00026	CDS	1386	psbC			photosystem II CP43 chlorophyll apoprotein
P002_WB03_00027	tRNA	93				tRNA-Ser(tga)
P002_WB03_00028	CDS	309				hypothetical protein
P002_WB03_00029	tRNA	71				tRNA-Gly(gcc)
P002_WB03_00030	tRNA	74				tRNA-Met(cat)
P002_WB03_00031	CDS	303	rps14			ribosomal protein S14
P002_WB03_00032	CDS	2205	psaB			photosystem I P700 apoprotein A2
P002_WB03_00033	CDS	2253	psaA			photosystem I P700 apoprotein A1
P002_WB03_00034	CDS	231				hypothetical protein
P002_WB03_00035	CDS	249	ycf3			hypothetical chloroplast RF34
P002_WB03_00036	CDS	120				hypothetical protein
P002_WB03_00037	tRNA	89				tRNA-Ser(gga)
P002_WB03_00038	CDS	597	rps4			ribosomal protein S4
P002_WB03_00039	tRNA	75				tRNA-Thr(tgt)
P002_WB03_00040	CDS	162				hypothetical protein
P002_WB03_00041	tRNA	74				tRNA-Phe(gaa)
P002_WB03_00042	CDS	477	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P002_WB03_00043	CDS	729	ndhK			NADH-plastoquinone oxidoreductase subunit K
P002_WB03_00044	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P002_WB03_00045	tRNA	73				tRNA-Met(cat)
P002_WB03_00046	CDS	402	atpE			ATP synthase CF1 epsilon subunit
P002_WB03_00047	CDS	1497	atpB			ATP synthase CF1 beta subunit
P002_WB03_00048	CDS	1428	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P002_WB03_00049	CDS	1425	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P002_WB03_00050	CDS	555	ycf4			photosystem I assembly protein Ycf4
P002_WB03_00051	CDS	684	cemA			envelope membrane protein
P002_WB03_00052	CDS	984	petA			cytochrome f
P002_WB03_00053	CDS	120	psbF			photosystem II cytochrome b559 beta subunit
P002_WB03_00054	CDS	252	psbE			photosystem II cytochrome b559 alpha subunit
P002_WB03_00055	CDS	114	petG			cytochrome b6/f complex subunit V
P002_WB03_00056	tRNA	74				tRNA-Trp(cca)
P002_WB03_00057	tRNA	76				tRNA-Pro(tgg)
P002_WB03_00058	CDS	135	psaJ			photosystem I subunit IX
P002_WB03_00059	CDS	306	rps18			ribosomal protein S18
P002_WB03_00060	CDS	363	rpl20			ribosomal protein L20
P002_WB03_00061	CDS	222	clpP_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P002_WB03_00062	CDS	321	clpP_2	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P002_WB03_00063	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P002_WB03_00064	CDS	276				hypothetical protein
P002_WB03_00065	CDS	489	petB			cytochrome b6
P002_WB03_00066	CDS	459	petD			cytochrome b6/f complex subunit IV
P002_WB03_00067	CDS	807	rpoA			RNA polymerase alpha subunit
P002_WB03_00068	CDS	417	rps11			ribosomal protein S11
P002_WB03_00069	CDS	210				hypothetical protein
P002_WB03_00070	CDS	405	rps8			ribosomal protein S8
P002_WB03_00071	CDS	366	rpl14			ribosomal protein L14
P002_WB03_00072	CDS	249	rpl16			ribosomal protein L16
P002_WB03_00073	CDS	153				hypothetical protein
P002_WB03_00074	CDS	657	rps3			ribosomal protein S3
P002_WB03_00075	CDS	456	rpl22			ribosomal protein L22
P002_WB03_00076	CDS	279	rps19			ribosomal protein S19
P002_WB03_00077	CDS	2220	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P002_WB03_00078	CDS	171	rpl32			ribosomal protein L32
P002_WB03_00079	tRNA	80				tRNA-Leu(tag)
