locus_tag	ftype	length_bp	gene	EC_number	COG	product
P001_WB03_00001	tRNA	75				tRNA-His(gtg)
P001_WB03_00002	CDS	426	rpl2_1			ribosomal protein L2
P001_WB03_00003	CDS	339	rpl2_2			ribosomal protein L2
P001_WB03_00004	tRNA	74				tRNA-Asn(gtt)
P001_WB03_00005	CDS	231	accD_1	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P001_WB03_00006	CDS	189				hypothetical protein
P001_WB03_00007	tRNA	76				tRNA-Pro(tgg)
P001_WB03_00008	tRNA	74				tRNA-Trp(cca)
P001_WB03_00009	CDS	114	petG			cytochrome b6/f complex subunit V
P001_WB03_00010	CDS	273	petB_1			Cytochrome b6
P001_WB03_00011	CDS	252	psbE			photosystem II cytochrome b559 alpha subunit
P001_WB03_00012	CDS	153	psbF			Cytochrome b559 subunit beta
P001_WB03_00013	CDS	123	psbJ			photosystem II protein J
P001_WB03_00014	CDS	969	petA			cytochrome f
P001_WB03_00015	CDS	690	cemA			envelope membrane protein
P001_WB03_00016	CDS	558	ycf4			photosystem I assembly protein Ycf4
P001_WB03_00017	CDS	111	psaI			photosystem I subunit VIII
P001_WB03_00018	CDS	156				hypothetical protein
P001_WB03_00019	CDS	603	rps4			ribosomal protein S4
P001_WB03_00020	tRNA	74				tRNA-Gln(ttg)
P001_WB03_00021	CDS	141				hypothetical protein
P001_WB03_00022	CDS	363				hypothetical protein
P001_WB03_00023	tRNA	72				tRNA-Arg(tct)
P001_WB03_00024	CDS	252	clpP_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P001_WB03_00025	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P001_WB03_00026	CDS	357	psbH			Photosystem II reaction center protein H
P001_WB03_00027	CDS	489	petB_2			cytochrome b6
P001_WB03_00028	CDS	558	petD			cytochrome b6/f complex subunit IV
P001_WB03_00029	CDS	198				hypothetical protein
P001_WB03_00030	CDS	1005	rpoA_1	2.7.7.6		DNA-directed RNA polymerase subunit alpha
P001_WB03_00031	CDS	438	rps11			ribosomal protein S11
P001_WB03_00032	CDS	162				hypothetical protein
P001_WB03_00033	CDS	441				hypothetical protein
P001_WB03_00034	CDS	186	psbK			photosystem II protein K
P001_WB03_00035	CDS	111	psbI			Photosystem II reaction center protein I
P001_WB03_00036	tRNA	89				tRNA-Ser(gct)
P001_WB03_00037	tRNA	72				tRNA-Arg(tct)
P001_WB03_00038	CDS	1524	atpA			ATP synthase CF1 alpha subunit
P001_WB03_00039	CDS	264	atpF_1			ATP synthase CF0 subunit I
P001_WB03_00040	CDS	282	atpF_2			ATP synthase subunit b
P001_WB03_00041	CDS	246	atpH			ATP synthase CF0 subunit III
P001_WB03_00042	CDS	744	atpI			ATP synthase CF0 subunit IV
P001_WB03_00043	CDS	264				hypothetical protein
P001_WB03_00044	tRNA	75				tRNA-Thr(tgt)
P001_WB03_00045	CDS	213				hypothetical protein
P001_WB03_00046	CDS	195				hypothetical protein
P001_WB03_00047	tRNA	73				tRNA-Phe(gaa)
P001_WB03_00048	CDS	492	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P001_WB03_00049	CDS	729	ndhK			NADH-plastoquinone oxidoreductase subunit K
P001_WB03_00050	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P001_WB03_00051	tRNA	74				tRNA-Met(cat)
P001_WB03_00052	CDS	402	atpE			ATP synthase CF1 epsilon subunit
P001_WB03_00053	CDS	1467	atpB_1			ATP synthase CF1 beta subunit
P001_WB03_00054	CDS	180				hypothetical protein
