locus_tag	ftype	length_bp	gene	EC_number	COG	product
P003_WB02_00001	CDS	279	rps19			ribosomal protein S19
P003_WB02_00002	CDS	438	rpl22			ribosomal protein L22
P003_WB02_00003	CDS	657	rps3			ribosomal protein S3
P003_WB02_00004	CDS	156				hypothetical protein
P003_WB02_00005	CDS	360	rpl16			ribosomal protein L16
P003_WB02_00006	CDS	369	rpl14			ribosomal protein L14
P003_WB02_00007	CDS	405	rps8			ribosomal protein S8
P003_WB02_00008	CDS	174	infA			translational initiation factor 1
P003_WB02_00009	CDS	408	rps11			ribosomal protein S11
P003_WB02_00010	CDS	1011	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
P003_WB02_00011	CDS	459	petD			cytochrome b6/f complex subunit IV
P003_WB02_00012	CDS	489	petB			cytochrome b6
P003_WB02_00013	CDS	222	psbH			photosystem II phosphoprotein
P003_WB02_00014	CDS	237				hypothetical protein
P003_WB02_00015	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P003_WB02_00016	CDS	399	clpP_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P003_WB02_00017	CDS	126				hypothetical protein
P003_WB02_00018	CDS	384	clpP_2	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P003_WB02_00019	CDS	387	rpl20			ribosomal protein L20
P003_WB02_00020	CDS	108				hypothetical protein
P003_WB02_00021	CDS	309	rps18			ribosomal protein S18
P003_WB02_00022	CDS	135	psaJ			photosystem I subunit IX
P003_WB02_00023	tRNA	74				tRNA-Pro(tgg)
P003_WB02_00024	tRNA	74				tRNA-Trp(cca)
P003_WB02_00025	CDS	129	petL			Cytochrome b6-f complex subunit 6
P003_WB02_00026	CDS	252	psbE			photosystem II cytochrome b559 alpha subunit
P003_WB02_00027	CDS	120	psbF			photosystem II cytochrome b559 beta subunit
P003_WB02_00028	CDS	123	psbJ			photosystem II protein J
P003_WB02_00029	CDS	228				hypothetical protein
P003_WB02_00030	CDS	960	petA			cytochrome f
P003_WB02_00031	CDS	693	cemA			envelope membrane protein
P003_WB02_00032	CDS	531	ycf4			photosystem I assembly protein Ycf4
P003_WB02_00033	CDS	1506	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P003_WB02_00034	CDS	1449	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P003_WB02_00035	CDS	1488	atpB			ATP synthase CF1 beta subunit
P003_WB02_00036	CDS	399	atpE			ATP synthase CF1 epsilon subunit
P003_WB02_00037	tRNA	73				tRNA-Met(cat)
P003_WB02_00038	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P003_WB02_00039	CDS	684	ndhK			NADH-plastoquinone oxidoreductase subunit K
P003_WB02_00040	CDS	540	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P003_WB02_00041	tRNA	73				tRNA-Phe(gaa)
P003_WB02_00042	CDS	198				hypothetical protein
P003_WB02_00043	tRNA	75				tRNA-Thr(tgt)
P003_WB02_00044	CDS	606	rps4			ribosomal protein S4
P003_WB02_00045	tRNA	87				tRNA-Ser(gga)
P003_WB02_00046	CDS	135	ycf3			hypothetical chloroplast RF34
P003_WB02_00047	tRNA	74				tRNA-Asn(gtt)
P003_WB02_00048	tRNA	75				tRNA-Arg(acg)
P003_WB02_00049	rRNA	3011				23S ribosomal RNA
P003_WB02_00050	CDS	105				hypothetical protein
