locus_tag	ftype	length_bp	gene	EC_number	COG	product
P003_WB06_00001	CDS	3543				hypothetical protein
P003_WB06_00002	CDS	273	rps15			ribosomal protein S15
P003_WB06_00003	CDS	1182	ndhH			NADH-plastoquinone oxidoreductase subunit 7
P003_WB06_00004	CDS	567	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P003_WB06_00005	CDS	471	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P003_WB06_00006	CDS	498	ndhI			NADH-plastoquinone oxidoreductase subunit I
P003_WB06_00007	CDS	570	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P003_WB06_00008	CDS	303	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P003_WB06_00009	CDS	318	psaC	1.97.1.12		Photosystem I iron-sulfur center
P003_WB06_00010	CDS	1611	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P003_WB06_00011	CDS	954	ccsA			cytochrome c heme attachment protein
P003_WB06_00012	tRNA	80				tRNA-Leu(tag)
P003_WB06_00013	CDS	2241	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P003_WB06_00014	CDS	516	rpoB			RNA polymerase beta subunit
P003_WB06_00015	CDS	438	rpoC1_1			RNA polymerase beta' subunit
P003_WB06_00016	CDS	1434	rpoC1_2			RNA polymerase beta' subunit
P003_WB06_00017	CDS	4122	rpoC2			RNA polymerase beta'' subunit
P003_WB06_00018	CDS	816	rps2			ribosomal protein S2
P003_WB06_00019	CDS	696	atpI			ATP synthase CF0 subunit IV
P003_WB06_00020	CDS	246	atpH			ATP synthase CF0 subunit III
P003_WB06_00021	CDS	216				hypothetical protein
P003_WB06_00022	CDS	171	atpF_1			ATP synthase CF0 subunit I
P003_WB06_00023	CDS	375	atpF_2			ATP synthase CF0 subunit I
P003_WB06_00024	tRNA	72				tRNA-Cys(gca)
P003_WB06_00025	CDS	90	petN			cytochrome b6/f complex subunit VII
P003_WB06_00026	tRNA	77				tRNA-Asp(gtc)
P003_WB06_00027	tRNA	86				tRNA-Tyr(gta)
P003_WB06_00028	tRNA	75				tRNA-Glu(ttc)
P003_WB06_00029	tRNA	74				tRNA-Thr(ggt)
P003_WB06_00030	CDS	1062	psbD			photosystem II protein D2
P003_WB06_00031	CDS	1386	psbC			photosystem II CP43 chlorophyll apoprotein
P003_WB06_00032	tRNA	93				tRNA-Ser(tga)
P003_WB06_00033	CDS	249				hypothetical protein
P003_WB06_00034	tRNA	72				tRNA-Gly(gcc)
P003_WB06_00035	tRNA	74				tRNA-Met(cat)
P003_WB06_00036	CDS	303	rps14			ribosomal protein S14
P003_WB06_00037	CDS	2205	psaB			photosystem I P700 apoprotein A2
P003_WB06_00038	CDS	2253	psaA			photosystem I P700 apoprotein A1
P003_WB06_00039	CDS	261				hypothetical protein
P003_WB06_00040	CDS	249	ycf3			hypothetical chloroplast RF34
P003_WB06_00041	tRNA	87				tRNA-Ser(gga)
P003_WB06_00042	CDS	606	rps4			ribosomal protein S4
P003_WB06_00043	tRNA	75				tRNA-Thr(tgt)
P003_WB06_00044	tRNA	74				tRNA-Phe(gaa)
P003_WB06_00045	CDS	477	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P003_WB06_00046	CDS	747	ndhK			NADH-plastoquinone oxidoreductase subunit K
P003_WB06_00047	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P003_WB06_00048	tRNA	73				tRNA-Met(cat)
P003_WB06_00049	CDS	402	atpE			ATP synthase CF1 epsilon subunit
P003_WB06_00050	CDS	1473	atpB			ATP synthase CF1 beta subunit
P003_WB06_00051	CDS	1428	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P003_WB06_00052	CDS	141				hypothetical protein
P003_WB06_00053	CDS	1407	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P003_WB06_00054	CDS	111	psaI			photosystem I subunit VIII
P003_WB06_00055	CDS	555	ycf4			photosystem I assembly protein Ycf4
P003_WB06_00056	CDS	762	cemA			envelope membrane protein
P003_WB06_00057	CDS	969	petA			cytochrome f
P003_WB06_00058	CDS	129				hypothetical protein
P003_WB06_00059	CDS	123	psbJ			photosystem II protein J
P003_WB06_00060	CDS	120	psbF			photosystem II cytochrome b559 beta subunit
P003_WB06_00061	CDS	288	psbE			photosystem II cytochrome b559 alpha subunit
P003_WB06_00062	tRNA	74				tRNA-Trp(cca)
P003_WB06_00063	tRNA	76				tRNA-Pro(tgg)
P003_WB06_00064	CDS	135	psaJ			photosystem I subunit IX
P003_WB06_00065	CDS	306	rps18			ribosomal protein S18
P003_WB06_00066	CDS	135				hypothetical protein
P003_WB06_00067	CDS	339	rplT		COG0292	50S ribosomal protein L20
P003_WB06_00068	CDS	222	clpP_1	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P003_WB06_00069	CDS	282	clpP_2	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P003_WB06_00070	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P003_WB06_00071	CDS	222	psbH			photosystem II phosphoprotein
P003_WB06_00072	CDS	489	petB			cytochrome b6
P003_WB06_00073	CDS	144				hypothetical protein
P003_WB06_00074	CDS	459	petD			cytochrome b6/f complex subunit IV
P003_WB06_00075	CDS	795	rpoA			RNA polymerase alpha subunit
P003_WB06_00076	CDS	417	rps11			ribosomal protein S11
P003_WB06_00077	CDS	405	rps8			ribosomal protein S8
P003_WB06_00078	CDS	366	rpl14			ribosomal protein L14
P003_WB06_00079	CDS	249	rpl16			ribosomal protein L16
P003_WB06_00080	CDS	657	rps3			ribosomal protein S3
P003_WB06_00081	CDS	456	rpl22			ribosomal protein L22
P003_WB06_00082	CDS	279	rps19			ribosomal protein S19
P003_WB06_00083	CDS	1077				hypothetical protein
P003_WB06_00084	tRNA	75				tRNA-Met(cat)
P003_WB06_00085	CDS	6693				hypothetical protein
P003_WB06_00086	CDS	234				hypothetical protein
P003_WB06_00087	CDS	327				hypothetical protein
P003_WB06_00088	tRNA	83				tRNA-Leu(caa)
P003_WB06_00089	CDS	783	ndhB_1			NADH-plastoquinone oxidoreductase subunit 2
P003_WB06_00090	CDS	912	ndhB_2	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
P003_WB06_00091	CDS	468	rps7			ribosomal protein S7
P003_WB06_00092	tRNA	72				tRNA-Val(gac)
P003_WB06_00093	rRNA	1487				16S ribosomal RNA
P003_WB06_00094	CDS	129				hypothetical protein
P003_WB06_00095	CDS	156				hypothetical protein
P003_WB06_00096	CDS	219				hypothetical protein
P003_WB06_00097	CDS	177				hypothetical protein
P003_WB06_00098	rRNA	3015				23S ribosomal RNA
P003_WB06_00099	CDS	159				hypothetical protein
P003_WB06_00100	tRNA	74				tRNA-Arg(acg)
P003_WB06_00101	tRNA	74				tRNA-Asn(gtt)
P003_WB06_00102	CDS	1062	psbA			photosystem II protein D1
P003_WB06_00103	CDS	1512	matK			maturase K
P003_WB06_00104	CDS	258				hypothetical protein
P003_WB06_00105	tRNA	72				tRNA-Gln(ttg)
P003_WB06_00106	CDS	180	psbK			photosystem II protein K
P003_WB06_00107	tRNA	88				tRNA-Ser(gct)
P003_WB06_00108	tRNA	72				tRNA-Arg(tct)
P003_WB06_00109	CDS	1056	atpA			ATP synthase CF1 alpha subunit
