locus_tag	ftype	length_bp	gene	EC_number	COG	product
P001_WA02_00001	tRNA	75				tRNA-His(gtg)
P001_WA02_00002	CDS	1059	psbA			photosystem II protein D1
P001_WA02_00003	CDS	1533	matK			maturase K
P001_WA02_00004	tRNA	74				tRNA-Gln(ttg)
P001_WA02_00005	CDS	189	psbK			photosystem II protein K
P001_WA02_00006	tRNA	88				tRNA-Ser(gct)
P001_WA02_00007	tRNA	72				tRNA-Arg(tct)
P001_WA02_00008	CDS	1524	atpA			ATP synthase CF1 alpha subunit
P001_WA02_00009	CDS	375	atpF_1			ATP synthase CF0 subunit I
P001_WA02_00010	CDS	171	atpF_2			ATP synthase CF0 subunit I
P001_WA02_00011	CDS	246	atpH			ATP synthase CF0 subunit III
P001_WA02_00012	CDS	744	atpI			ATP synthase CF0 subunit IV
P001_WA02_00013	CDS	711	rps2			ribosomal protein S2
P001_WA02_00014	CDS	2778	rpoC2			RNA polymerase beta'' subunit
P001_WA02_00015	CDS	372				hypothetical protein
P001_WA02_00016	tRNA	71				tRNA-Cys(gca)
P001_WA02_00017	CDS	90	petN			cytochrome b6/f complex subunit VII
P001_WA02_00018	tRNA	74				tRNA-Asp(gtc)
P001_WA02_00019	tRNA	86				tRNA-Tyr(gta)
P001_WA02_00020	tRNA	73				tRNA-Glu(ttc)
P001_WA02_00021	tRNA	74				tRNA-Thr(ggt)
P001_WA02_00022	CDS	1062	psbD			photosystem II protein D2
P001_WA02_00023	CDS	1386	psbC			photosystem II CP43 chlorophyll apoprotein
P001_WA02_00024	tRNA	93				tRNA-Ser(tga)
P001_WA02_00025	CDS	372				hypothetical protein
P001_WA02_00026	tRNA	71				tRNA-Gly(gcc)
P001_WA02_00027	tRNA	75				tRNA-Met(cat)
P001_WA02_00028	CDS	258	rps14			ribosomal protein S14
P001_WA02_00029	CDS	2205	psaB			photosystem I P700 apoprotein A2
P001_WA02_00030	CDS	2253	psaA			photosystem I P700 apoprotein A1
P001_WA02_00031	CDS	249	ycf3_1			hypothetical chloroplast RF34
P001_WA02_00032	CDS	135	ycf3_2			hypothetical chloroplast RF34
P001_WA02_00033	CDS	198				hypothetical protein
P001_WA02_00034	tRNA	88				tRNA-Ser(gga)
P001_WA02_00035	CDS	606	rps4			ribosomal protein S4
P001_WA02_00036	tRNA	75				tRNA-Thr(tgt)
P001_WA02_00037	CDS	216				hypothetical protein
P001_WA02_00038	CDS	141				hypothetical protein
P001_WA02_00039	tRNA	73				tRNA-Phe(gaa)
P001_WA02_00040	CDS	186	ndhJ_1			NADH-plastoquinone oxidoreductase subunit J
P001_WA02_00041	CDS	135	ndhJ_2			NADH-plastoquinone oxidoreductase subunit J
P001_WA02_00042	CDS	135	ndhK			NADH-plastoquinone oxidoreductase subunit K
P001_WA02_00043	CDS	189				hypothetical protein
P001_WA02_00044	CDS	198				hypothetical protein
P001_WA02_00045	CDS	147				hypothetical protein
P001_WA02_00046	tRNA	73				tRNA-Met(cat)
P001_WA02_00047	CDS	402	atpE			ATP synthase CF1 epsilon subunit
P001_WA02_00048	CDS	1497	atpB			ATP synthase CF1 beta subunit
P001_WA02_00049	CDS	1452	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P001_WA02_00050	CDS	1524	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P001_WA02_00051	CDS	309				hypothetical protein
P001_WA02_00052	CDS	555	ycf4			photosystem I assembly protein Ycf4
P001_WA02_00053	CDS	687	cemA			envelope membrane protein
P001_WA02_00054	CDS	963	petA			cytochrome f
P001_WA02_00055	CDS	123	psbJ			photosystem II protein J
P001_WA02_00056	CDS	120	psbF			photosystem II cytochrome b559 beta subunit
P001_WA02_00057	CDS	135	petL			Cytochrome b6-f complex subunit 6
P001_WA02_00058	CDS	114	petG			cytochrome b6/f complex subunit V
P001_WA02_00059	tRNA	74				tRNA-Trp(cca)
P001_WA02_00060	tRNA	76				tRNA-Pro(tgg)
P001_WA02_00061	CDS	135	psaJ			photosystem I subunit IX
P001_WA02_00062	CDS	306	rps18			ribosomal protein S18
P001_WA02_00063	CDS	387	rpl20			ribosomal protein L20
P001_WA02_00064	CDS	429	clpP_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P001_WA02_00065	CDS	390	clpP_2	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P001_WA02_00066	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P001_WA02_00067	CDS	222	psbH			photosystem II phosphoprotein
