locus_tag	ftype	length_bp	gene	EC_number	COG	product
P002_WB02_00001	rRNA	937				16S ribosomal RNA (partial)
P002_WB02_00002	rRNA	1185				23S ribosomal RNA (partial)
P002_WB02_00003	CDS	2229	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P002_WB02_00004	CDS	228				hypothetical protein
P002_WB02_00005	tRNA	80				tRNA-Leu(tag)
P002_WB02_00006	CDS	981	ccsA			cytochrome c heme attachment protein
P002_WB02_00007	CDS	1521	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P002_WB02_00008	CDS	246	psaC			photosystem I subunit VII
P002_WB02_00009	CDS	303	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P002_WB02_00010	CDS	531	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P002_WB02_00011	CDS	483	ndhI			NADH-plastoquinone oxidoreductase subunit I
P002_WB02_00012	CDS	471	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P002_WB02_00013	CDS	567	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P002_WB02_00014	CDS	1182	ndhH			NADH-plastoquinone oxidoreductase subunit 7
P002_WB02_00015	CDS	273	rps15			ribosomal protein S15
P002_WB02_00016	CDS	4485				hypothetical protein
P002_WB02_00017	rRNA	948				16S ribosomal RNA (partial)
P002_WB02_00018	CDS	390				hypothetical protein
P002_WB02_00019	tRNA	77				tRNA-Met(cat)
P002_WB02_00020	rRNA	88				5S ribosomal RNA (partial)
P002_WB02_00021	rRNA	2098				23S ribosomal RNA (partial)
P002_WB02_00022	CDS	216				hypothetical protein
P002_WB02_00023	tRNA	74				tRNA-Asn(gtt)
P002_WB02_00024	tRNA	75				tRNA-Arg(acg)
P002_WB02_00025	rRNA	3011				23S ribosomal RNA
P002_WB02_00026	CDS	249				hypothetical protein
P002_WB02_00027	CDS	93				hypothetical protein
P002_WB02_00028	CDS	207				hypothetical protein
P002_WB02_00029	rRNA	1486				16S ribosomal RNA
P002_WB02_00030	tRNA	72				tRNA-Val(gac)
P002_WB02_00031	CDS	339				hypothetical protein
P002_WB02_00032	CDS	468	rps7			ribosomal protein S7
P002_WB02_00033	CDS	795	ndhB_1			NADH-plastoquinone oxidoreductase subunit 2
P002_WB02_00034	CDS	783	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P002_WB02_00035	CDS	192				hypothetical protein
P002_WB02_00036	tRNA	83				tRNA-Leu(caa)
P002_WB02_00037	CDS	207				hypothetical protein
P002_WB02_00038	CDS	153				hypothetical protein
P002_WB02_00039	CDS	282				hypothetical protein
P002_WB02_00040	CDS	6891				hypothetical protein
P002_WB02_00041	tRNA	75				tRNA-Met(cat)
P002_WB02_00042	CDS	282	rpl23			ribosomal protein L23
P002_WB02_00043	CDS	402	rpl2_1			ribosomal protein L2
P002_WB02_00044	CDS	498	rpl2_2			ribosomal protein L2
P002_WB02_00045	CDS	288				hypothetical protein
P002_WB02_00046	CDS	450				hypothetical protein
P002_WB02_00047	tRNA	75				tRNA-His(gtg)
P002_WB02_00048	CDS	1062	psbA			photosystem II protein D1
P002_WB02_00049	CDS	1530	matK			maturase K
P002_WB02_00050	CDS	147				hypothetical protein
P002_WB02_00051	CDS	156	rps16			ribosomal protein S16
P002_WB02_00052	tRNA	73				tRNA-Gln(ttg)
P002_WB02_00053	CDS	189	psbK			photosystem II protein K
P002_WB02_00054	CDS	111	psbI			Photosystem II reaction center protein I
P002_WB02_00055	tRNA	90				tRNA-Ser(gct)
P002_WB02_00056	CDS	141				hypothetical protein
P002_WB02_00057	tRNA	72				tRNA-Arg(tct)
P002_WB02_00058	CDS	1524	atpA			ATP synthase CF1 alpha subunit
P002_WB02_00059	CDS	375	atpF_1			ATP synthase CF0 subunit I
P002_WB02_00060	CDS	171	atpF_2			ATP synthase CF0 subunit I
P002_WB02_00061	CDS	246	atpH			ATP synthase CF0 subunit III
P002_WB02_00062	CDS	744	atpI			ATP synthase CF0 subunit IV
P002_WB02_00063	CDS	672	rps2			ribosomal protein S2
P002_WB02_00064	CDS	4182	rpoC2			RNA polymerase beta'' subunit
P002_WB02_00065	CDS	1449	rpoC1_1			RNA polymerase beta' subunit
P002_WB02_00066	CDS	459	rpoC1_2			RNA polymerase beta' subunit
P002_WB02_00067	CDS	3213	rpoB			RNA polymerase beta subunit
P002_WB02_00068	tRNA	71				tRNA-Cys(gca)
P002_WB02_00069	CDS	90	petN			cytochrome b6/f complex subunit VII
P002_WB02_00070	tRNA	77				tRNA-Asp(gtc)
P002_WB02_00071	tRNA	86				tRNA-Tyr(gta)
P002_WB02_00072	tRNA	75				tRNA-Glu(ttc)
P002_WB02_00073	tRNA	74				tRNA-Thr(ggt)
P002_WB02_00074	CDS	1062	psbD			photosystem II protein D2
P002_WB02_00075	CDS	1386	psbC			photosystem II CP43 chlorophyll apoprotein
P002_WB02_00076	tRNA	93				tRNA-Ser(tga)
P002_WB02_00077	CDS	279	psbZ			Photosystem II reaction center protein Z
P002_WB02_00078	tRNA	71				tRNA-Gly(gcc)
P002_WB02_00079	tRNA	75				tRNA-Met(cat)
P002_WB02_00080	CDS	2205	psaB			photosystem I P700 apoprotein A2
P002_WB02_00081	CDS	2253	psaA			photosystem I P700 apoprotein A1
P002_WB02_00082	CDS	249	ycf3			hypothetical chloroplast RF34
P002_WB02_00083	tRNA	89				tRNA-Ser(gga)
P002_WB02_00084	CDS	606	rps4			ribosomal protein S4
P002_WB02_00085	tRNA	73				tRNA-Thr(tgt)
P002_WB02_00086	tRNA	74				tRNA-Phe(gaa)
P002_WB02_00087	CDS	477	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P002_WB02_00088	CDS	669	ndhK			NADH-plastoquinone oxidoreductase subunit K
P002_WB02_00089	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P002_WB02_00090	CDS	114				hypothetical protein
P002_WB02_00091	tRNA	73				tRNA-Met(cat)
P002_WB02_00092	CDS	402	atpE			ATP synthase CF1 epsilon subunit
P002_WB02_00093	CDS	1497	atpB			ATP synthase CF1 beta subunit
