locus_tag	ftype	length_bp	gene	EC_number	COG	product
P003_WF08_00001	CDS	483				hypothetical protein
P003_WF08_00002	CDS	657	rps3			ribosomal protein S3
P003_WF08_00003	CDS	360	rpl16			ribosomal protein L16
P003_WF08_00004	CDS	369	rpl14			ribosomal protein L14
P003_WF08_00005	CDS	405	rps8			ribosomal protein S8
P003_WF08_00006	CDS	417	rps11			ribosomal protein S11
P003_WF08_00007	CDS	1020	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
P003_WF08_00008	CDS	540	petD			cytochrome b6/f complex subunit IV
P003_WF08_00009	CDS	489	petB			cytochrome b6
P003_WF08_00010	CDS	222	psbH			photosystem II phosphoprotein
P003_WF08_00011	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P003_WF08_00012	CDS	315	clpP_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P003_WF08_00013	CDS	282	clpP_2	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P003_WF08_00014	CDS	144				hypothetical protein
P003_WF08_00015	CDS	246				hypothetical protein
P003_WF08_00016	CDS	354	rpl20			ribosomal protein L20
P003_WF08_00017	CDS	306	rps18			ribosomal protein S18
P003_WF08_00018	CDS	177				hypothetical protein
P003_WF08_00019	CDS	231	psaJ			Photosystem I reaction center subunit IX
P003_WF08_00020	tRNA	75				tRNA-Pro(tgg)
P003_WF08_00021	tRNA	74				tRNA-Trp(cca)
P003_WF08_00022	CDS	129	petL			Cytochrome b6-f complex subunit 6
P003_WF08_00023	CDS	252	psbE			photosystem II cytochrome b559 alpha subunit
P003_WF08_00024	CDS	120	psbF			photosystem II cytochrome b559 beta subunit
P003_WF08_00025	CDS	123	psbJ			photosystem II protein J
P003_WF08_00026	CDS	183				hypothetical protein
P003_WF08_00027	CDS	963	petA			cytochrome f
P003_WF08_00028	CDS	687	cemA			envelope membrane protein
P003_WF08_00029	CDS	555	ycf4			photosystem I assembly protein Ycf4
