locus_tag	ftype	length_bp	gene	EC_number	COG	product
P002_WB01_00001	CDS	225				hypothetical protein
P002_WB01_00002	tRNA	74				tRNA-Asn(gtt)
P002_WB01_00003	CDS	171				hypothetical protein
P002_WB01_00004	tRNA	75				tRNA-Arg(acg)
P002_WB01_00005	rRNA	3007				23S ribosomal RNA
P002_WB01_00006	CDS	216				hypothetical protein
P002_WB01_00007	CDS	252				hypothetical protein
P002_WB01_00008	rRNA	1487				16S ribosomal RNA
P002_WB01_00009	tRNA	72				tRNA-Val(gac)
P002_WB01_00010	CDS	468	rps7			ribosomal protein S7
P002_WB01_00011	CDS	192				hypothetical protein
P002_WB01_00012	CDS	795	ndhB_1			NADH-plastoquinone oxidoreductase subunit 2
P002_WB01_00013	CDS	783	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P002_WB01_00014	tRNA	83				tRNA-Leu(caa)
P002_WB01_00015	CDS	222				hypothetical protein
P002_WB01_00016	CDS	6297				hypothetical protein
P002_WB01_00017	tRNA	75				tRNA-Met(cat)
P002_WB01_00018	CDS	282	rpl23			ribosomal protein L23
P002_WB01_00019	CDS	402	rpl2_1			ribosomal protein L2
P002_WB01_00020	CDS	498	rpl2_2			ribosomal protein L2
P002_WB01_00021	CDS	1611				hypothetical protein
P002_WB01_00022	CDS	1914				hypothetical protein
P002_WB01_00023	CDS	273	rps15			ribosomal protein S15
P002_WB01_00024	CDS	1182	ndhH			NADH-plastoquinone oxidoreductase subunit 7
P002_WB01_00025	CDS	567	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P002_WB01_00026	CDS	471	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P002_WB01_00027	CDS	591	ndhI			NADH-plastoquinone oxidoreductase subunit I
P002_WB01_00028	CDS	603	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P002_WB01_00029	CDS	306	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P002_WB01_00030	CDS	246	psaC			photosystem I subunit VII
P002_WB01_00031	CDS	1569	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P002_WB01_00032	CDS	975	ccsA			cytochrome c heme attachment protein
P002_WB01_00033	tRNA	80				tRNA-Leu(tag)
P002_WB01_00034	CDS	2229	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P002_WB01_00035	tRNA	75				tRNA-His(gtg)
P002_WB01_00036	CDS	1155	psbA			photosystem II protein D1
P002_WB01_00037	CDS	237				hypothetical protein
P002_WB01_00038	CDS	1539	matK			maturase K
P002_WB01_00039	CDS	201				hypothetical protein
P002_WB01_00040	tRNA	72				tRNA-Gln(ttg)
P002_WB01_00041	CDS	186	psbK			photosystem II protein K
P002_WB01_00042	CDS	111	psbI			Photosystem II reaction center protein I
P002_WB01_00043	tRNA	88				tRNA-Ser(gct)
P002_WB01_00044	tRNA	72				tRNA-Arg(tct)
P002_WB01_00045	CDS	1524	atpA			ATP synthase CF1 alpha subunit
P002_WB01_00046	CDS	480	atpF_1			ATP synthase CF0 subunit I
P002_WB01_00047	CDS	171	atpF_2			ATP synthase CF0 subunit I
P002_WB01_00048	CDS	246	atpH			ATP synthase CF0 subunit III
P002_WB01_00049	CDS	744	atpI			ATP synthase CF0 subunit IV
P002_WB01_00050	CDS	711	rps2			ribosomal protein S2
P002_WB01_00051	CDS	4161	rpoC2			RNA polymerase beta'' subunit
P002_WB01_00052	CDS	153				hypothetical protein
P002_WB01_00053	CDS	1734	rpoC1_1			RNA polymerase beta' subunit
P002_WB01_00054	CDS	459	rpoC1_2			RNA polymerase beta' subunit
P002_WB01_00055	CDS	3216	rpoB			RNA polymerase beta subunit
P002_WB01_00056	tRNA	71				tRNA-Cys(gca)
P002_WB01_00057	CDS	90	petN			cytochrome b6/f complex subunit VII
P002_WB01_00058	tRNA	77				tRNA-Asp(gtc)
P002_WB01_00059	tRNA	87				tRNA-Tyr(gta)
P002_WB01_00060	tRNA	75				tRNA-Glu(ttc)
P002_WB01_00061	tRNA	74				tRNA-Thr(ggt)
P002_WB01_00062	CDS	309				hypothetical protein
P002_WB01_00063	CDS	1062	psbD			photosystem II protein D2
P002_WB01_00064	CDS	1386	psbC			photosystem II CP43 chlorophyll apoprotein
P002_WB01_00065	tRNA	93				tRNA-Ser(tga)
P002_WB01_00066	CDS	189	psbZ			photosystem II protein Z
P002_WB01_00067	tRNA	71				tRNA-Gly(gcc)
P002_WB01_00068	tRNA	74				tRNA-Met(cat)
P002_WB01_00069	CDS	180				hypothetical protein
P002_WB01_00070	CDS	2205	psaB			photosystem I P700 apoprotein A2
P002_WB01_00071	CDS	2253	psaA			photosystem I P700 apoprotein A1
P002_WB01_00072	CDS	249	ycf3_1			hypothetical chloroplast RF34
