locus_tag	ftype	length_bp	gene	EC_number	COG	product
P002_WF09_00001	CDS	249				hypothetical protein
P002_WF09_00002	CDS	567				hypothetical protein
P002_WF09_00003	tRNA	72				tRNA-Gln(ttg)
P002_WF09_00004	CDS	189	psbK			photosystem II protein K
P002_WF09_00005	CDS	555	ycf4			photosystem I assembly protein Ycf4
P002_WF09_00006	CDS	690	cemA			envelope membrane protein
P002_WF09_00007	CDS	963	petA			cytochrome f
P002_WF09_00008	CDS	123	psbJ			photosystem II protein J
P002_WF09_00009	CDS	120	psbF			photosystem II cytochrome b559 beta subunit
P002_WF09_00010	CDS	252	psbE			photosystem II cytochrome b559 alpha subunit
P002_WF09_00011	tRNA	74				tRNA-Trp(cca)
P002_WF09_00012	tRNA	76				tRNA-Pro(tgg)
P002_WF09_00013	CDS	141	psaJ			photosystem I subunit IX
P002_WF09_00014	CDS	165	rpl33			ribosomal protein L33
P002_WF09_00015	CDS	327	rps18			ribosomal protein S18
P002_WF09_00016	CDS	210	rpl32			ribosomal protein L32
P002_WF09_00017	tRNA	80				tRNA-Leu(tag)
P002_WF09_00018	tRNA	74				tRNA-Asn(gtt)
P002_WF09_00019	tRNA	75				tRNA-Arg(acg)
P002_WF09_00020	rRNA	3088				23S ribosomal RNA
P002_WF09_00021	CDS	249				hypothetical protein
P002_WF09_00022	CDS	231				hypothetical protein
P002_WF09_00023	CDS	216				hypothetical protein
P002_WF09_00024	rRNA	1487				16S ribosomal RNA
P002_WF09_00025	tRNA	76				tRNA-Val(gac)
P002_WF09_00026	CDS	111				hypothetical protein
P002_WF09_00027	CDS	231				hypothetical protein
P002_WF09_00028	CDS	483	rps7			ribosomal protein S7
P002_WF09_00029	CDS	912	ndhB_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
P002_WF09_00030	CDS	783	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P002_WF09_00031	tRNA	83				tRNA-Leu(caa)
P002_WF09_00032	CDS	264				hypothetical protein
P002_WF09_00033	CDS	195				hypothetical protein
P002_WF09_00034	tRNA	74				tRNA-Met(cat)
P002_WF09_00035	tRNA	75				tRNA-His(gtg)
P002_WF09_00036	CDS	339	rpl2			ribosomal protein L2
P002_WF09_00037	CDS	366				hypothetical protein
P002_WF09_00038	CDS	285	rps19_1			ribosomal protein S19
P002_WF09_00039	CDS	411	rpl22			ribosomal protein L22
P002_WF09_00040	CDS	717	rps3			ribosomal protein S3
P002_WF09_00041	CDS	309				hypothetical protein
P002_WF09_00042	CDS	360	rpl16			ribosomal protein L16
P002_WF09_00043	CDS	369	rpl14			ribosomal protein L14
P002_WF09_00044	CDS	399	rps8			ribosomal protein S8
P002_WF09_00045	CDS	234	infA			translational initiation factor 1
P002_WF09_00046	CDS	417	rps11			ribosomal protein S11
P002_WF09_00047	CDS	1032	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
P002_WF09_00048	CDS	177	rps19_2			ribosomal protein S19
P002_WF09_00049	CDS	1071	clpP	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P002_WF09_00050	CDS	369				hypothetical protein
P002_WF09_00051	CDS	123				hypothetical protein
P002_WF09_00052	CDS	3189	rpoB			RNA polymerase beta subunit
P002_WF09_00053	CDS	453	rpoC1_1			RNA polymerase beta' subunit
P002_WF09_00054	CDS	186				hypothetical protein
P002_WF09_00055	CDS	186				hypothetical protein
