locus_tag	ftype	length_bp	gene	EC_number	COG	product
P001_WE02_00001	CDS	414	accD_1	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P001_WE02_00002	CDS	279	accD_2	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
P001_WE02_00003	CDS	258				hypothetical protein
P001_WE02_00004	CDS	195	atpI_1			ATP synthase CF0 subunit IV
P001_WE02_00005	CDS	678	clpP_1	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P001_WE02_00006	CDS	189				hypothetical protein
P001_WE02_00007	CDS	303	clpP_2	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P001_WE02_00008	CDS	177	psbB_1			photosystem II CP47 chlorophyll apoprotein
P001_WE02_00009	tRNA	75				tRNA-Met(cat)
P001_WE02_00010	CDS	264				hypothetical protein
P001_WE02_00011	CDS	480	rpl2_1			ribosomal protein L2
P001_WE02_00012	CDS	426	rpl2_2			ribosomal protein L2
P001_WE02_00013	tRNA	75				tRNA-His(gtg)
P001_WE02_00014	CDS	543	clpP_3	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P001_WE02_00015	CDS	1530	psbB_2			photosystem II CP47 chlorophyll apoprotein
P001_WE02_00016	CDS	132	psbN			photosystem II protein N
P001_WE02_00017	CDS	222	psbH			photosystem II phosphoprotein
P001_WE02_00018	CDS	573	petB_1			cytochrome b6
P001_WE02_00019	CDS	174				hypothetical protein
P001_WE02_00020	CDS	558	petD			cytochrome b6/f complex subunit IV
P001_WE02_00021	CDS	150				hypothetical protein
P001_WE02_00022	CDS	630	clpP_4	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P001_WE02_00023	tRNA	78				tRNA-Met(cat)
P001_WE02_00024	tRNA	72				tRNA-Gly(gcc)
P001_WE02_00025	CDS	189	psbZ			photosystem II protein Z
P001_WE02_00026	tRNA	88				tRNA-Ser(tga)
P001_WE02_00027	CDS	1386	psbC			photosystem II CP43 chlorophyll apoprotein
P001_WE02_00028	CDS	1062	psbD			photosystem II protein D2
P001_WE02_00029	tRNA	73				tRNA-Thr(agt)
