locus_tag	ftype	length_bp	gene	EC_number	COG	product
P003_WF02_00001	CDS	153				hypothetical protein
P003_WF02_00002	CDS	468	rps7			ribosomal protein S7
P003_WF02_00003	CDS	795	ndhB_1			NADH-plastoquinone oxidoreductase subunit 2
P003_WF02_00004	CDS	783	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P003_WF02_00005	tRNA	83				tRNA-Leu(caa)
P003_WF02_00006	CDS	273				hypothetical protein
P003_WF02_00007	CDS	6852				hypothetical protein
P003_WF02_00008	tRNA	75				tRNA-Met(cat)
P003_WF02_00009	CDS	282	rpl23			ribosomal protein L23
P003_WF02_00010	CDS	402	rpl2_1			ribosomal protein L2
P003_WF02_00011	CDS	117				hypothetical protein
P003_WF02_00012	CDS	183				hypothetical protein
P003_WF02_00013	CDS	498	rpl2_2			ribosomal protein L2
P003_WF02_00014	tRNA	72				tRNA-Val(gac)
P003_WF02_00015	CDS	387				hypothetical protein
P003_WF02_00016	CDS	264				hypothetical protein
P003_WF02_00017	CDS	279	rps19			ribosomal protein S19
P003_WF02_00018	CDS	459				hypothetical protein
P003_WF02_00019	CDS	657	rps3			ribosomal protein S3
P003_WF02_00020	CDS	360	rpl16			ribosomal protein L16
P003_WF02_00021	CDS	369	rpl14			ribosomal protein L14
P003_WF02_00022	CDS	405	rps8			ribosomal protein S8
P003_WF02_00023	CDS	240	infA			Translation initiation factor IF-1
P003_WF02_00024	CDS	321				hypothetical protein
P003_WF02_00025	CDS	417	rps11			ribosomal protein S11
P003_WF02_00026	CDS	981	rpoA			RNA polymerase alpha subunit
P003_WF02_00027	CDS	447	petD			cytochrome b6/f complex subunit IV
P003_WF02_00028	CDS	699	petB			cytochrome b6
P003_WF02_00029	CDS	225	psbH			photosystem II phosphoprotein
P003_WF02_00030	CDS	327				hypothetical protein
P003_WF02_00031	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P003_WF02_00032	CDS	174				hypothetical protein
P003_WF02_00033	CDS	429	clpP_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P003_WF02_00034	CDS	222	clpP_2	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P003_WF02_00035	CDS	354	rpl20			ribosomal protein L20
P003_WF02_00036	CDS	312	rps18			ribosomal protein S18
P003_WF02_00037	CDS	135	psaJ			photosystem I subunit IX
P003_WF02_00038	tRNA	76				tRNA-Pro(tgg)
P003_WF02_00039	tRNA	74				tRNA-Trp(cca)
P003_WF02_00040	CDS	96	petL			cytochrome b6/f complex subunit VI
P003_WF02_00041	CDS	252	psbE			photosystem II cytochrome b559 alpha subunit
P003_WF02_00042	CDS	120	psbF			photosystem II cytochrome b559 beta subunit
P003_WF02_00043	CDS	144	psbJ			photosystem II protein J
P003_WF02_00044	CDS	375				hypothetical protein
P003_WF02_00045	CDS	963	petA			cytochrome f
P003_WF02_00046	CDS	729	cemA			envelope membrane protein
P003_WF02_00047	CDS	555	ycf4			photosystem I assembly protein Ycf4
P003_WF02_00048	CDS	114	psaI			photosystem I subunit VIII
P003_WF02_00049	CDS	1419	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P003_WF02_00050	CDS	1428	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P003_WF02_00051	CDS	258				hypothetical protein
P003_WF02_00052	CDS	183				hypothetical protein
P003_WF02_00053	CDS	1479	atpB			ATP synthase CF1 beta subunit
P003_WF02_00054	CDS	402	atpE			ATP synthase CF1 epsilon subunit
P003_WF02_00055	tRNA	74				tRNA-Met(cat)
P003_WF02_00056	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P003_WF02_00057	CDS	681	ndhK			NADH-plastoquinone oxidoreductase subunit K
P003_WF02_00058	CDS	477	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P003_WF02_00059	tRNA	74				tRNA-Phe(gaa)
P003_WF02_00060	CDS	192				hypothetical protein
P003_WF02_00061	tRNA	75				tRNA-Thr(tgt)
P003_WF02_00062	CDS	606	rps4			ribosomal protein S4
P003_WF02_00063	tRNA	87				tRNA-Ser(gga)
P003_WF02_00064	CDS	198				hypothetical protein
P003_WF02_00065	CDS	249	ycf3_1			hypothetical chloroplast RF34
P003_WF02_00066	CDS	213	ycf3_2			Photosystem I assembly protein Ycf3
P003_WF02_00067	CDS	2253	psaA			photosystem I P700 apoprotein A1
P003_WF02_00068	CDS	2205	psaB			photosystem I P700 apoprotein A2
P003_WF02_00069	CDS	180				hypothetical protein
P003_WF02_00070	tRNA	75				tRNA-Met(cat)
P003_WF02_00071	tRNA	72				tRNA-Gly(gcc)
P003_WF02_00072	CDS	339	psbZ			Photosystem II reaction center protein Z
P003_WF02_00073	tRNA	93				tRNA-Ser(tga)
P003_WF02_00074	CDS	1386	psbC			photosystem II CP43 chlorophyll apoprotein
P003_WF02_00075	CDS	1062	psbD			photosystem II protein D2
P003_WF02_00076	tRNA	74				tRNA-Thr(ggt)
P003_WF02_00077	tRNA	75				tRNA-Glu(ttc)
P003_WF02_00078	tRNA	86				tRNA-Tyr(gta)
P003_WF02_00079	tRNA	77				tRNA-Asp(gtc)
P003_WF02_00080	CDS	246				hypothetical protein
P003_WF02_00081	tRNA	71				tRNA-Cys(gca)
P003_WF02_00082	CDS	3213	rpoB			RNA polymerase beta subunit
P003_WF02_00083	CDS	459	rpoC1_1			RNA polymerase beta' subunit
P003_WF02_00084	CDS	306				hypothetical protein
P003_WF02_00085	CDS	1647	rpoC1_2			RNA polymerase beta' subunit
P003_WF02_00086	CDS	4314	rpoC2			RNA polymerase beta'' subunit
P003_WF02_00087	CDS	153				hypothetical protein
P003_WF02_00088	CDS	723	rps2			ribosomal protein S2
P003_WF02_00089	CDS	744	atpI			ATP synthase CF0 subunit IV
P003_WF02_00090	CDS	246	atpH			ATP synthase CF0 subunit III
P003_WF02_00091	CDS	159				hypothetical protein
P003_WF02_00092	CDS	375	atpF			ATP synthase CF0 subunit I
P003_WF02_00093	CDS	1524	atpA			ATP synthase CF1 alpha subunit
P003_WF02_00094	tRNA	72				tRNA-Arg(tct)
P003_WF02_00095	tRNA	88				tRNA-Ser(gct)
P003_WF02_00096	CDS	111	psbI			Photosystem II reaction center protein I
P003_WF02_00097	CDS	342	psbK			Photosystem II reaction center protein K
P003_WF02_00098	tRNA	72				tRNA-Gln(ttg)
P003_WF02_00099	CDS	165	rps16			ribosomal protein S16
P003_WF02_00100	CDS	1512	matK			maturase K
P003_WF02_00101	CDS	1062	psbA			photosystem II protein D1
P003_WF02_00102	tRNA	75				tRNA-His(gtg)
P003_WF02_00103	rRNA	1487				16S ribosomal RNA
P003_WF02_00104	CDS	216				hypothetical protein
P003_WF02_00105	CDS	105				hypothetical protein
P003_WF02_00106	CDS	249				hypothetical protein
P003_WF02_00107	CDS	330				hypothetical protein
P003_WF02_00108	rRNA	3008				23S ribosomal RNA
P003_WF02_00109	tRNA	75				tRNA-Arg(acg)
P003_WF02_00110	CDS	201				hypothetical protein
P003_WF02_00111	tRNA	74				tRNA-Asn(gtt)
P003_WF02_00112	CDS	4581				hypothetical protein
P003_WF02_00113	CDS	183				hypothetical protein
P003_WF02_00114	CDS	273	rps15			ribosomal protein S15
P003_WF02_00115	CDS	1182	ndhH			NADH-plastoquinone oxidoreductase subunit 7
P003_WF02_00116	CDS	567	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P003_WF02_00117	CDS	471	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P003_WF02_00118	CDS	504	ndhI			NADH-plastoquinone oxidoreductase subunit I
P003_WF02_00119	CDS	531	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P003_WF02_00120	CDS	306	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P003_WF02_00121	CDS	246	psaC			photosystem I subunit VII
P003_WF02_00122	CDS	1503	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P003_WF02_00123	CDS	966	ccsA			cytochrome c heme attachment protein
P003_WF02_00124	tRNA	80				tRNA-Leu(tag)
P003_WF02_00125	CDS	2256	ndhF			NADH-plastoquinone oxidoreductase subunit 5
