locus_tag	ftype	length_bp	gene	EC_number	COG	product
P003_WC03_00001	CDS	279	rps19			ribosomal protein S19
P003_WC03_00002	CDS	534				hypothetical protein
P003_WC03_00003	CDS	657	rps3			ribosomal protein S3
P003_WC03_00004	CDS	165				hypothetical protein
P003_WC03_00005	CDS	90				hypothetical protein
P003_WC03_00006	CDS	360	rpl16			ribosomal protein L16
P003_WC03_00007	CDS	369	rpl14			ribosomal protein L14
P003_WC03_00008	CDS	399	rps8			ribosomal protein S8
P003_WC03_00009	CDS	288	infA			Translation initiation factor IF-1
P003_WC03_00010	CDS	417	rps11			ribosomal protein S11
P003_WC03_00011	CDS	987	rpoA			RNA polymerase alpha subunit
P003_WC03_00012	CDS	546	petD			cytochrome b6/f complex subunit IV
P003_WC03_00013	CDS	489	petB			cytochrome b6
P003_WC03_00014	CDS	222	psbH			photosystem II phosphoprotein
P003_WC03_00015	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P003_WC03_00016	CDS	252				hypothetical protein
P003_WC03_00017	CDS	225	clpP_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P003_WC03_00018	CDS	240	clpP_2	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P003_WC03_00019	CDS	276				hypothetical protein
P003_WC03_00020	CDS	354	rpl20			ribosomal protein L20
P003_WC03_00021	CDS	159				hypothetical protein
P003_WC03_00022	CDS	306	rps18			ribosomal protein S18
P003_WC03_00023	CDS	261				hypothetical protein
P003_WC03_00024	CDS	135	psaJ			photosystem I subunit IX
P003_WC03_00025	tRNA	74				tRNA-Pro(tgg)
P003_WC03_00026	tRNA	74				tRNA-Trp(cca)
P003_WC03_00027	CDS	252	psbE			photosystem II cytochrome b559 alpha subunit
P003_WC03_00028	CDS	930	petA			cytochrome f
P003_WC03_00029	CDS	720	cemA			envelope membrane protein
P003_WC03_00030	CDS	555	ycf4			photosystem I assembly protein Ycf4
P003_WC03_00031	CDS	222				hypothetical protein
P003_WC03_00032	CDS	111	psaI			photosystem I subunit VIII
P003_WC03_00033	CDS	1542	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P003_WC03_00034	CDS	1449	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P003_WC03_00035	CDS	1497	atpB			ATP synthase CF1 beta subunit
P003_WC03_00036	CDS	402	atpE			ATP synthase CF1 epsilon subunit
P003_WC03_00037	tRNA	73				tRNA-Met(cat)
P003_WC03_00038	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P003_WC03_00039	CDS	690	ndhK			NADH-plastoquinone oxidoreductase subunit K
P003_WC03_00040	CDS	477	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P003_WC03_00041	CDS	195				hypothetical protein
P003_WC03_00042	tRNA	73				tRNA-Phe(gaa)
P003_WC03_00043	CDS	288				hypothetical protein
P003_WC03_00044	CDS	222				hypothetical protein
P003_WC03_00045	CDS	546				hypothetical protein
P003_WC03_00046	tRNA	75				tRNA-Thr(tgt)
