locus_tag	ftype	length_bp	gene	EC_number	COG	product
P002_WF06_00001	CDS	384	clpP	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P002_WF06_00002	CDS	2253	psaA			photosystem I P700 apoprotein A1
P002_WF06_00003	CDS	2205	psaB			photosystem I P700 apoprotein A2
P002_WF06_00004	CDS	303	rps14			ribosomal protein S14
P002_WF06_00005	tRNA	76				tRNA-Met(cat)
P002_WF06_00006	tRNA	74				tRNA-Gly(gcc)
P002_WF06_00007	CDS	270	psbZ			Photosystem II reaction center protein Z
P002_WF06_00008	tRNA	93				tRNA-Ser(tga)
P002_WF06_00009	CDS	1386	psbC			photosystem II CP43 chlorophyll apoprotein
P002_WF06_00010	CDS	1062	psbD			photosystem II protein D2
P002_WF06_00011	CDS	177				hypothetical protein
P002_WF06_00012	tRNA	81				tRNA-Leu(tag)
P002_WF06_00013	CDS	1521	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P002_WF06_00014	CDS	246	psaC			photosystem I subunit VII
P002_WF06_00015	CDS	306	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P002_WF06_00016	CDS	534	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P002_WF06_00017	CDS	228				hypothetical protein
P002_WF06_00018	CDS	195				hypothetical protein
P002_WF06_00019	tRNA	74				tRNA-Met(cat)
P002_WF06_00020	CDS	165				hypothetical protein
P002_WF06_00021	CDS	384	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P002_WF06_00022	CDS	159				hypothetical protein
P002_WF06_00023	tRNA	74				tRNA-Thr(ggt)
P002_WF06_00024	tRNA	76				tRNA-Val(gac)
P002_WF06_00025	tRNA	75				tRNA-Thr(tgt)
P002_WF06_00026	CDS	369				hypothetical protein
P002_WF06_00027	CDS	150				hypothetical protein
P002_WF06_00028	CDS	3183	rpoB			RNA polymerase beta subunit
P002_WF06_00029	CDS	174				hypothetical protein
P002_WF06_00030	CDS	2034	rpoC1			RNA polymerase beta' subunit
P002_WF06_00031	CDS	4119	rpoC2			RNA polymerase beta'' subunit
P002_WF06_00032	CDS	708	rps2			ribosomal protein S2
P002_WF06_00033	CDS	744	atpI			ATP synthase CF0 subunit IV
P002_WF06_00034	CDS	246	atpH			ATP synthase CF0 subunit III
P002_WF06_00035	CDS	171	atpF_1			ATP synthase CF0 subunit I
P002_WF06_00036	CDS	288	atpF_2			ATP synthase CF0 subunit I
P002_WF06_00037	CDS	1524	atpA			ATP synthase CF1 alpha subunit
P002_WF06_00038	tRNA	72				tRNA-Arg(tct)
P002_WF06_00039	tRNA	90				tRNA-Ser(gct)
P002_WF06_00040	CDS	111	psbI			photosystem II protein I
P002_WF06_00041	CDS	306	psbK			Photosystem II reaction center protein K
P002_WF06_00042	tRNA	72				tRNA-Gln(ttg)
P002_WF06_00043	CDS	471				hypothetical protein
P002_WF06_00044	CDS	858	ndhB_1			NADH-plastoquinone oxidoreductase subunit 2
P002_WF06_00045	CDS	822	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P002_WF06_00046	CDS	129				hypothetical protein
P002_WF06_00047	CDS	237				hypothetical protein
P002_WF06_00048	tRNA	83				tRNA-Leu(caa)
P002_WF06_00049	CDS	258				hypothetical protein
P002_WF06_00050	CDS	246				hypothetical protein
P002_WF06_00051	CDS	315				hypothetical protein
P002_WF06_00052	CDS	279				hypothetical protein
P002_WF06_00053	tRNA	74				tRNA-Met(cat)
P002_WF06_00054	CDS	288	rpl23			ribosomal protein L23
P002_WF06_00055	CDS	804	rpl2			ribosomal protein L2
P002_WF06_00056	CDS	279	rps19			ribosomal protein S19
P002_WF06_00057	CDS	477	rpl22			ribosomal protein L22
P002_WF06_00058	CDS	729	rps3			ribosomal protein S3
P002_WF06_00059	CDS	468				hypothetical protein
P002_WF06_00060	CDS	192				hypothetical protein
P002_WF06_00061	CDS	231				hypothetical protein
P002_WF06_00062	CDS	108				hypothetical protein
P002_WF06_00063	CDS	468	rps7			ribosomal protein S7
P002_WF06_00064	CDS	189				hypothetical protein
P002_WF06_00065	CDS	135				hypothetical protein
P002_WF06_00066	tRNA	73				tRNA-Met(cat)
P002_WF06_00067	CDS	402	atpE			ATP synthase CF1 epsilon subunit
P002_WF06_00068	CDS	1497	atpB_1			ATP synthase CF1 beta subunit
P002_WF06_00069	CDS	1428	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P002_WF06_00070	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P002_WF06_00071	CDS	690	ndhK			NADH-plastoquinone oxidoreductase subunit K
P002_WF06_00072	CDS	477	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P002_WF06_00073	tRNA	75				tRNA-Phe(gaa)
P002_WF06_00074	tRNA	75				tRNA-Thr(tgt)
P002_WF06_00075	CDS	633	rps4			ribosomal protein S4
P002_WF06_00076	tRNA	87				tRNA-Ser(gga)
P002_WF06_00077	CDS	228				hypothetical protein
P002_WF06_00078	CDS	249	ycf3			hypothetical chloroplast RF34
P002_WF06_00079	CDS	240				hypothetical protein
P002_WF06_00080	CDS	300	atpB_2			ATP synthase CF1 beta subunit
P002_WF06_00081	CDS	195				hypothetical protein
P002_WF06_00082	CDS	1521	matK			maturase K
P002_WF06_00083	CDS	1062	psbA			photosystem II protein D1
P002_WF06_00084	tRNA	74				tRNA-His(gtg)
P002_WF06_00085	CDS	417	rps11			ribosomal protein S11
P002_WF06_00086	CDS	852	rpoA_1			RNA polymerase alpha subunit
P002_WF06_00087	CDS	219				hypothetical protein
P002_WF06_00088	CDS	222	rps18_1			ribosomal protein S18
P002_WF06_00089	CDS	285	infA			Translation initiation factor IF-1
P002_WF06_00090	CDS	372				hypothetical protein
P002_WF06_00091	CDS	234				hypothetical protein
P002_WF06_00092	CDS	132	rps16			ribosomal protein S16
P002_WF06_00093	CDS	360				hypothetical protein
P002_WF06_00094	CDS	738				hypothetical protein
P002_WF06_00095	CDS	111	psaI			photosystem I subunit VIII
P002_WF06_00096	CDS	642	ycf4			photosystem I assembly protein Ycf4
P002_WF06_00097	CDS	690	cemA			envelope membrane protein
P002_WF06_00098	CDS	180				hypothetical protein
P002_WF06_00099	CDS	963	petA			cytochrome f
P002_WF06_00100	CDS	174	ndhI_1			NADH-plastoquinone oxidoreductase subunit I
P002_WF06_00101	CDS	240	rps15_1			ribosomal protein S15
P002_WF06_00102	CDS	552				hypothetical protein
P002_WF06_00103	tRNA	75				tRNA-Glu(ttc)
P002_WF06_00104	tRNA	86				tRNA-Tyr(gta)
P002_WF06_00105	tRNA	77				tRNA-Asp(gtc)
P002_WF06_00106	CDS	240				hypothetical protein
P002_WF06_00107	CDS	90	petN			cytochrome b6/f complex subunit VII
P002_WF06_00108	tRNA	71				tRNA-Cys(gca)
P002_WF06_00109	CDS	180				hypothetical protein
P002_WF06_00110	CDS	231	rpoA_2	2.7.7.6		DNA-directed RNA polymerase subunit alpha
P002_WF06_00111	CDS	342	rpl20			ribosomal protein L20
P002_WF06_00112	CDS	336	rps18_2			ribosomal protein S18
P002_WF06_00113	CDS	213	rpl33			ribosomal protein L33
P002_WF06_00114	CDS	141	psaJ			photosystem I subunit IX
P002_WF06_00115	tRNA	76				tRNA-Pro(tgg)
P002_WF06_00116	tRNA	74				tRNA-Trp(cca)
P002_WF06_00117	CDS	252	psbE			photosystem II cytochrome b559 alpha subunit
P002_WF06_00118	CDS	120	psbF			photosystem II cytochrome b559 beta subunit
P002_WF06_00119	CDS	123	psbJ			photosystem II protein J
P002_WF06_00120	CDS	228				hypothetical protein
P002_WF06_00121	CDS	126				hypothetical protein
P002_WF06_00122	CDS	279				hypothetical protein
P002_WF06_00123	CDS	489	petB			cytochrome b6
P002_WF06_00124	CDS	222	psbH			photosystem II phosphoprotein
