locus_tag	ftype	length_bp	gene	EC_number	COG	product
P002_WF10_00001	CDS	249	ycf3_1			hypothetical chloroplast RF34
P002_WF10_00002	CDS	135	ycf3_2			hypothetical chloroplast RF34
P002_WF10_00003	tRNA	87				tRNA-Ser(gga)
P002_WF10_00004	CDS	606	rps4			ribosomal protein S4
P002_WF10_00005	tRNA	75				tRNA-Thr(tgt)
P002_WF10_00006	CDS	177				hypothetical protein
P002_WF10_00007	tRNA	74				tRNA-Phe(gaa)
P002_WF10_00008	CDS	603	ndhJ	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit J, chloroplastic
P002_WF10_00009	CDS	735	ndhK			NADH-plastoquinone oxidoreductase subunit K
P002_WF10_00010	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P002_WF10_00011	tRNA	73				tRNA-Met(cat)
P002_WF10_00012	CDS	405	atpE			ATP synthase CF1 epsilon subunit
P002_WF10_00013	CDS	1623	atpB			ATP synthase CF1 beta subunit
P002_WF10_00014	CDS	1428	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P002_WF10_00015	CDS	1476	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P002_WF10_00016	CDS	555	ycf4			photosystem I assembly protein Ycf4
P002_WF10_00017	CDS	729	cemA			envelope membrane protein
P002_WF10_00018	CDS	963	petA			cytochrome f
P002_WF10_00019	CDS	123	psbJ			photosystem II protein J
P002_WF10_00020	CDS	120	psbF			photosystem II cytochrome b559 beta subunit
P002_WF10_00021	CDS	252	psbE			photosystem II cytochrome b559 alpha subunit
P002_WF10_00022	tRNA	74				tRNA-Trp(cca)
P002_WF10_00023	tRNA	76				tRNA-Pro(tgg)
P002_WF10_00024	CDS	129	psaJ			photosystem I subunit IX
P002_WF10_00025	CDS	306	rps18			ribosomal protein S18
P002_WF10_00026	CDS	354	rpl20			ribosomal protein L20
P002_WF10_00027	CDS	144				hypothetical protein
P002_WF10_00028	CDS	222	clpP_1	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P002_WF10_00029	CDS	375	clpP_2	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P002_WF10_00030	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P002_WF10_00031	CDS	225	psbH			photosystem II phosphoprotein
P002_WF10_00032	CDS	489	petB			cytochrome b6
P002_WF10_00033	CDS	447	petD			cytochrome b6/f complex subunit IV
P002_WF10_00034	CDS	996	rpoA			RNA polymerase alpha subunit
P002_WF10_00035	CDS	417	rps11			ribosomal protein S11
