locus_tag	ftype	length_bp	gene	EC_number	COG	product
P001_WH01_00001	tRNA	75				tRNA-His(gtg)
P001_WH01_00002	CDS	1062	psbA			photosystem II protein D1
P001_WH01_00003	CDS	1545	matK			maturase K
P001_WH01_00004	CDS	294				hypothetical protein
P001_WH01_00005	tRNA	72				tRNA-Gln(ttg)
P001_WH01_00006	CDS	210	psbK			photosystem II protein K
P001_WH01_00007	tRNA	90				tRNA-Ser(gct)
P001_WH01_00008	CDS	159				hypothetical protein
P001_WH01_00009	tRNA	72				tRNA-Arg(tct)
P001_WH01_00010	CDS	1524	atpA			ATP synthase CF1 alpha subunit
P001_WH01_00011	CDS	375	atpF			ATP synthase CF0 subunit I
P001_WH01_00012	CDS	273				hypothetical protein
P001_WH01_00013	CDS	246	atpH			ATP synthase CF0 subunit III
P001_WH01_00014	CDS	744	atpI			ATP synthase CF0 subunit IV
P001_WH01_00015	CDS	711	rps2			ribosomal protein S2
P001_WH01_00016	CDS	4170	rpoC2			RNA polymerase beta'' subunit
P001_WH01_00017	CDS	1635	rpoC1_1			RNA polymerase beta' subunit
P001_WH01_00018	CDS	201				hypothetical protein
P001_WH01_00019	CDS	438	rpoC1_2			RNA polymerase beta' subunit
P001_WH01_00020	CDS	3219	rpoB			RNA polymerase beta subunit
P001_WH01_00021	tRNA	71				tRNA-Cys(gca)
P001_WH01_00022	CDS	90	petN			cytochrome b6/f complex subunit VII
P001_WH01_00023	CDS	162				hypothetical protein
P001_WH01_00024	CDS	237				hypothetical protein
P001_WH01_00025	tRNA	77				tRNA-Asp(gtc)
P001_WH01_00026	tRNA	86				tRNA-Tyr(gta)
P001_WH01_00027	tRNA	73				tRNA-Glu(ttc)
P001_WH01_00028	CDS	132				hypothetical protein
P001_WH01_00029	tRNA	69				tRNA-Thr(ggt)
P001_WH01_00030	CDS	1062	psbD			photosystem II protein D2
P001_WH01_00031	CDS	1386	psbC			photosystem II CP43 chlorophyll apoprotein
P001_WH01_00032	tRNA	93				tRNA-Ser(tga)
P001_WH01_00033	CDS	255				hypothetical protein
P001_WH01_00034	tRNA	71				tRNA-Gly(gcc)
P001_WH01_00035	tRNA	75				tRNA-Met(cat)
P001_WH01_00036	CDS	303	rps14			ribosomal protein S14
P001_WH01_00037	CDS	2205	psaB			photosystem I P700 apoprotein A2
P001_WH01_00038	CDS	2253	psaA			photosystem I P700 apoprotein A1
P001_WH01_00039	CDS	249	ycf3_1			hypothetical chloroplast RF34
P001_WH01_00040	CDS	243				hypothetical protein
P001_WH01_00041	CDS	147	ycf3_2			hypothetical chloroplast RF34
P001_WH01_00042	tRNA	89				tRNA-Ser(gga)
P001_WH01_00043	CDS	264				hypothetical protein
P001_WH01_00044	CDS	606	rps4			ribosomal protein S4
P001_WH01_00045	tRNA	75				tRNA-Thr(tgt)
P001_WH01_00046	CDS	177				hypothetical protein
P001_WH01_00047	tRNA	74				tRNA-Phe(gaa)
P001_WH01_00048	CDS	177				hypothetical protein
P001_WH01_00049	CDS	354	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P001_WH01_00050	tRNA	73				tRNA-Met(cat)
P001_WH01_00051	CDS	402	atpE			ATP synthase CF1 epsilon subunit
P001_WH01_00052	CDS	1497	atpB			ATP synthase CF1 beta subunit
P001_WH01_00053	CDS	198				hypothetical protein
P001_WH01_00054	CDS	1449	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P001_WH01_00055	CDS	1407	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P001_WH01_00056	CDS	621	ycf4			photosystem I assembly protein Ycf4
P001_WH01_00057	CDS	675	cemA			envelope membrane protein
P001_WH01_00058	CDS	966	petA			cytochrome f
P001_WH01_00059	CDS	123	psbJ			photosystem II protein J
P001_WH01_00060	CDS	120	psbF			photosystem II cytochrome b559 beta subunit
P001_WH01_00061	CDS	252	psbE			photosystem II cytochrome b559 alpha subunit
P001_WH01_00062	CDS	153				hypothetical protein
P001_WH01_00063	CDS	147				hypothetical protein
P001_WH01_00064	tRNA	74				tRNA-Trp(cca)
P001_WH01_00065	tRNA	75				tRNA-Pro(tgg)
P001_WH01_00066	CDS	135	psaJ			photosystem I subunit IX
P001_WH01_00067	CDS	327	rps18			ribosomal protein S18
P001_WH01_00068	CDS	354	rpl20			ribosomal protein L20
P001_WH01_00069	CDS	174				hypothetical protein
P001_WH01_00070	CDS	225	clpP_1	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P001_WH01_00071	CDS	321	clpP_2	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P001_WH01_00072	CDS	153				hypothetical protein
P001_WH01_00073	CDS	216				hypothetical protein
P001_WH01_00074	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P001_WH01_00075	CDS	222	psbH			photosystem II phosphoprotein
P001_WH01_00076	CDS	795	petB			cytochrome b6
P001_WH01_00077	CDS	525	petD			cytochrome b6/f complex subunit IV
P001_WH01_00078	CDS	1017	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
P001_WH01_00079	CDS	417	rps11			ribosomal protein S11
P001_WH01_00080	CDS	123	rpl36			ribosomal protein L36
P001_WH01_00081	CDS	234	infA			translational initiation factor 1
P001_WH01_00082	CDS	396	rps8			ribosomal protein S8
P001_WH01_00083	CDS	369	rpl14			ribosomal protein L14
P001_WH01_00084	CDS	444	rpl16			ribosomal protein L16
P001_WH01_00085	CDS	660	rps3			ribosomal protein S3
P001_WH01_00086	CDS	390	rpl22			ribosomal protein L22
P001_WH01_00087	tRNA	74				tRNA-Asn(gtt)
P001_WH01_00088	CDS	288				hypothetical protein
P001_WH01_00089	CDS	180				hypothetical protein
P001_WH01_00090	tRNA	75				tRNA-Arg(acg)
P001_WH01_00091	CDS	153				hypothetical protein
P001_WH01_00092	rRNA	3013				23S ribosomal RNA
P001_WH01_00093	CDS	249				hypothetical protein
P001_WH01_00094	CDS	105				hypothetical protein
P001_WH01_00095	CDS	333				hypothetical protein
P001_WH01_00096	CDS	237	ycf68			hypothetical protein RF68
P001_WH01_00097	rRNA	1487				16S ribosomal RNA
P001_WH01_00098	tRNA	74				tRNA-Val(gac)
P001_WH01_00099	CDS	285				hypothetical protein
P001_WH01_00100	CDS	120				hypothetical protein
P001_WH01_00101	CDS	357				hypothetical protein
P001_WH01_00102	CDS	468	rps7			ribosomal protein S7
P001_WH01_00103	CDS	264				hypothetical protein
P001_WH01_00104	CDS	795	ndhB_1			NADH-plastoquinone oxidoreductase subunit 2
P001_WH01_00105	CDS	210				hypothetical protein
P001_WH01_00106	CDS	783	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P001_WH01_00107	CDS	162				hypothetical protein
P001_WH01_00108	tRNA	83				tRNA-Leu(caa)
P001_WH01_00109	CDS	6798				hypothetical protein
P001_WH01_00110	tRNA	75				tRNA-Met(cat)
P001_WH01_00111	CDS	282	rpl23			ribosomal protein L23
P001_WH01_00112	CDS	402	rpl2_1			ribosomal protein L2
P001_WH01_00113	CDS	183				hypothetical protein
P001_WH01_00114	CDS	429	rpl2_2			ribosomal protein L2
P001_WH01_00115	CDS	279	rps19			ribosomal protein S19
P001_WH01_00116	CDS	174				hypothetical protein
P001_WH01_00117	CDS	576	ndhF_1			NADH-plastoquinone oxidoreductase subunit 5
P001_WH01_00118	CDS	564	ndhF_2			NADH-plastoquinone oxidoreductase subunit 5
P001_WH01_00119	tRNA	80				tRNA-Leu(tag)
P001_WH01_00120	CDS	579	ccsA_1			cytochrome c heme attachment protein
P001_WH01_00121	CDS	396	ccsA_2			cytochrome c heme attachment protein
P001_WH01_00122	CDS	405	ndhD_1			NADH-plastoquinone oxidoreductase subunit 4
