locus_tag	ftype	length_bp	gene	EC_number	COG	product
P004_WC01_00001	CDS	198				hypothetical protein
P004_WC01_00002	CDS	1062	psbA			photosystem II protein D1
P004_WC01_00003	CDS	1536	matK			maturase K
P004_WC01_00004	CDS	192				hypothetical protein
P004_WC01_00005	tRNA	72				tRNA-Gln(ttg)
P004_WC01_00006	CDS	198	psbK			photosystem II protein K
P004_WC01_00007	CDS	111	psbI			Photosystem II reaction center protein I
P004_WC01_00008	tRNA	89				tRNA-Ser(gct)
P004_WC01_00009	CDS	174				hypothetical protein
P004_WC01_00010	CDS	1062	psbD			photosystem II protein D2
P004_WC01_00011	CDS	1386	psbC			photosystem II CP43 chlorophyll apoprotein
P004_WC01_00012	tRNA	88				tRNA-Ser(tga)
P004_WC01_00013	CDS	189	psbZ			photosystem II protein Z
P004_WC01_00014	tRNA	73				tRNA-Gly(gcc)
P004_WC01_00015	tRNA	76				tRNA-Met(cat)
P004_WC01_00016	CDS	189				hypothetical protein
P004_WC01_00017	tRNA	74				tRNA-Thr(ggt)
P004_WC01_00018	tRNA	75				tRNA-Glu(ttc)
P004_WC01_00019	tRNA	86				tRNA-Tyr(gta)
P004_WC01_00020	tRNA	74				tRNA-Asp(gtc)
P004_WC01_00021	CDS	90	petN			cytochrome b6/f complex subunit VII
P004_WC01_00022	tRNA	71				tRNA-Cys(gca)
P004_WC01_00023	CDS	3231	rpoB			RNA polymerase beta subunit
P004_WC01_00024	CDS	2049	rpoC1			RNA polymerase beta' subunit
P004_WC01_00025	CDS	4401	rpoC2	2.7.7.6		DNA-directed RNA polymerase subunit beta'
P004_WC01_00026	CDS	753	rps2			ribosomal protein S2
P004_WC01_00027	CDS	861	atpI			ATP synthase CF0 subunit IV
P004_WC01_00028	CDS	183				hypothetical protein
P004_WC01_00029	CDS	246	atpH			ATP synthase CF0 subunit III
P004_WC01_00030	CDS	219				hypothetical protein
P004_WC01_00031	CDS	171	atpF_1			ATP synthase CF0 subunit I
P004_WC01_00032	CDS	216				hypothetical protein
P004_WC01_00033	CDS	372	atpF_2			ATP synthase CF0 subunit I
P004_WC01_00034	CDS	1524	atpA			ATP synthase CF1 alpha subunit
P004_WC01_00035	tRNA	72				tRNA-Arg(tct)
P004_WC01_00036	tRNA	94				tRNA-Met(cat)
P004_WC01_00037	CDS	177	rps14			ribosomal protein S14
P004_WC01_00038	CDS	177				hypothetical protein
P004_WC01_00039	CDS	2205	psaB			photosystem I P700 apoprotein A2
P004_WC01_00040	CDS	2253	psaA			photosystem I P700 apoprotein A1
P004_WC01_00041	CDS	249	ycf3			hypothetical chloroplast RF34
P004_WC01_00042	tRNA	87				tRNA-Ser(gga)
P004_WC01_00043	CDS	606	rps4			ribosomal protein S4
P004_WC01_00044	tRNA	75				tRNA-Thr(tgt)
P004_WC01_00045	CDS	165				hypothetical protein
P004_WC01_00046	tRNA	73				tRNA-Phe(gaa)
P004_WC01_00047	CDS	171				hypothetical protein
P004_WC01_00048	CDS	567	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P004_WC01_00049	CDS	741	ndhK			NADH-plastoquinone oxidoreductase subunit K
P004_WC01_00050	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P004_WC01_00051	tRNA	75				tRNA-Met(cat)
P004_WC01_00052	CDS	414	atpE			ATP synthase CF1 epsilon subunit
P004_WC01_00053	CDS	1575	atpB			ATP synthase CF1 beta subunit
P004_WC01_00054	CDS	1428	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P004_WC01_00055	CDS	282	rps19			ribosomal protein S19
P004_WC01_00056	tRNA	75				tRNA-His(gtg)
P004_WC01_00057	CDS	498	rpl2_1			ribosomal protein L2
P004_WC01_00058	CDS	339	rpl2_2			ribosomal protein L2
P004_WC01_00059	CDS	156	ndhH_1			NADH-plastoquinone oxidoreductase subunit 7
P004_WC01_00060	CDS	2220	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P004_WC01_00061	tRNA	80				tRNA-Leu(tag)
P004_WC01_00062	CDS	966	ccsA			cytochrome c heme attachment protein
P004_WC01_00063	CDS	1503	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P004_WC01_00064	CDS	246	psaC			photosystem I subunit VII
P004_WC01_00065	CDS	306	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P004_WC01_00066	CDS	531	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P004_WC01_00067	CDS	543	ndhI			NADH-plastoquinone oxidoreductase subunit I
P004_WC01_00068	CDS	213	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P004_WC01_00069	CDS	564	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P004_WC01_00070	CDS	1140	ndhH_2			NADH-plastoquinone oxidoreductase subunit 7
P004_WC01_00071	tRNA	74				tRNA-Phe(gaa)
P004_WC01_00072	CDS	201				hypothetical protein
P004_WC01_00073	tRNA	75				tRNA-Met(cat)
P004_WC01_00074	CDS	618				hypothetical protein
P004_WC01_00075	CDS	279				hypothetical protein
P004_WC01_00076	CDS	396				hypothetical protein
P004_WC01_00077	CDS	156				hypothetical protein
P004_WC01_00078	tRNA	83				tRNA-Leu(caa)
P004_WC01_00079	CDS	615	ndhB_1			NADH-plastoquinone oxidoreductase subunit 2
P004_WC01_00080	CDS	849	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P004_WC01_00081	CDS	471	rps7			ribosomal protein S7
P004_WC01_00082	CDS	159				hypothetical protein
P004_WC01_00083	CDS	360				hypothetical protein
P004_WC01_00084	tRNA	72				tRNA-Val(gac)
