locus_tag	ftype	length_bp	gene	EC_number	COG	product
P002_WF02_00001	CDS	429	rpl2_1			ribosomal protein L2
P002_WF02_00002	CDS	402	rpl2_2			ribosomal protein L2
P002_WF02_00003	CDS	282	rpl23			ribosomal protein L23
P002_WF02_00004	tRNA	75				tRNA-Met(cat)
P002_WF02_00005	CDS	6846				hypothetical protein
P002_WF02_00006	CDS	327				hypothetical protein
P002_WF02_00007	tRNA	83				tRNA-Leu(caa)
P002_WF02_00008	CDS	783	ndhB_1			NADH-plastoquinone oxidoreductase subunit 2
P002_WF02_00009	CDS	858	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P002_WF02_00010	CDS	468	rps7			ribosomal protein S7
P002_WF02_00011	CDS	279	rps12			ribosomal protein S12
P002_WF02_00012	CDS	120				hypothetical protein
P002_WF02_00013	tRNA	72				tRNA-Val(gac)
P002_WF02_00014	rRNA	1487				16S ribosomal RNA
P002_WF02_00015	CDS	129				hypothetical protein
P002_WF02_00016	CDS	252				hypothetical protein
P002_WF02_00017	CDS	105				hypothetical protein
P002_WF02_00018	CDS	183				hypothetical protein
P002_WF02_00019	rRNA	3012				23S ribosomal RNA
P002_WF02_00020	tRNA	75				tRNA-Arg(acg)
P002_WF02_00021	tRNA	74				tRNA-Asn(gtt)
P002_WF02_00022	CDS	216				hypothetical protein
P002_WF02_00023	CDS	279	rps19			ribosomal protein S19
P002_WF02_00024	CDS	435	rpl22			ribosomal protein L22
P002_WF02_00025	CDS	132				hypothetical protein
P002_WF02_00026	CDS	663	rps3			ribosomal protein S3
P002_WF02_00027	CDS	360	rpl16			ribosomal protein L16
P002_WF02_00028	CDS	369	rpl14			ribosomal protein L14
P002_WF02_00029	CDS	405	rps8			ribosomal protein S8
P002_WF02_00030	CDS	123				hypothetical protein
P002_WF02_00031	CDS	234	infA			translational initiation factor 1
P002_WF02_00032	CDS	114	rpl36			ribosomal protein L36
P002_WF02_00033	CDS	417	rps11			ribosomal protein S11
P002_WF02_00034	CDS	1014	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
P002_WF02_00035	CDS	459	petD			cytochrome b6/f complex subunit IV
P002_WF02_00036	CDS	489	petB			cytochrome b6
P002_WF02_00037	CDS	225	psbH			photosystem II phosphoprotein
P002_WF02_00038	CDS	279				hypothetical protein
P002_WF02_00039	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P002_WF02_00040	CDS	225	clpP_1	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P002_WF02_00041	CDS	222	clpP_2	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P002_WF02_00042	CDS	534				hypothetical protein
P002_WF02_00043	CDS	306	rps18			ribosomal protein S18
P002_WF02_00044	CDS	372				hypothetical protein
P002_WF02_00045	CDS	135	psaJ			photosystem I subunit IX
P002_WF02_00046	tRNA	76				tRNA-Pro(tgg)
P002_WF02_00047	tRNA	74				tRNA-Trp(cca)
P002_WF02_00048	CDS	252	psbE			photosystem II cytochrome b559 alpha subunit
P002_WF02_00049	CDS	120	psbF			photosystem II cytochrome b559 beta subunit
P002_WF02_00050	CDS	123	psbJ			photosystem II protein J
P002_WF02_00051	CDS	963	petA			cytochrome f
P002_WF02_00052	CDS	690	cemA			envelope membrane protein
P002_WF02_00053	CDS	555	ycf4			photosystem I assembly protein Ycf4
P002_WF02_00054	CDS	111	psaI			photosystem I subunit VIII
P002_WF02_00055	CDS	1482	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P002_WF02_00056	CDS	1434	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P002_WF02_00057	CDS	1491	atpB			ATP synthase CF1 beta subunit
P002_WF02_00058	CDS	402	atpE			ATP synthase CF1 epsilon subunit
P002_WF02_00059	tRNA	73				tRNA-Met(cat)
P002_WF02_00060	CDS	165				hypothetical protein
P002_WF02_00061	CDS	174				hypothetical protein
P002_WF02_00062	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P002_WF02_00063	CDS	672	ndhK			NADH-plastoquinone oxidoreductase subunit K
P002_WF02_00064	CDS	477	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P002_WF02_00065	tRNA	74				tRNA-Phe(gaa)
P002_WF02_00066	CDS	180				hypothetical protein
P002_WF02_00067	tRNA	75				tRNA-Thr(tgt)
P002_WF02_00068	CDS	606	rps4			ribosomal protein S4
P002_WF02_00069	tRNA	87				tRNA-Ser(gga)
P002_WF02_00070	CDS	183				hypothetical protein
P002_WF02_00071	CDS	135	ycf3_1			hypothetical chloroplast RF34
P002_WF02_00072	CDS	249	ycf3_2			hypothetical chloroplast RF34
P002_WF02_00073	CDS	213				hypothetical protein
P002_WF02_00074	CDS	2253	psaA			photosystem I P700 apoprotein A1
P002_WF02_00075	CDS	2205	psaB			photosystem I P700 apoprotein A2
P002_WF02_00076	CDS	303	rps14			ribosomal protein S14
P002_WF02_00077	tRNA	75				tRNA-Met(cat)
P002_WF02_00078	tRNA	72				tRNA-Gly(gcc)
P002_WF02_00079	CDS	189	psbZ			photosystem II protein Z
P002_WF02_00080	tRNA	93				tRNA-Ser(tga)
P002_WF02_00081	CDS	1386	psbC			photosystem II CP43 chlorophyll apoprotein
P002_WF02_00082	CDS	1062	psbD			photosystem II protein D2
P002_WF02_00083	tRNA	74				tRNA-Thr(ggt)
P002_WF02_00084	tRNA	73				tRNA-Glu(ttc)
P002_WF02_00085	tRNA	86				tRNA-Tyr(gta)
P002_WF02_00086	tRNA	77				tRNA-Asp(gtc)
P002_WF02_00087	CDS	219				hypothetical protein
P002_WF02_00088	CDS	90	petN			cytochrome b6/f complex subunit VII
P002_WF02_00089	tRNA	72				tRNA-Cys(gca)
P002_WF02_00090	CDS	3213	rpoB			RNA polymerase beta subunit
P002_WF02_00091	CDS	459	rpoC1_1			RNA polymerase beta' subunit
P002_WF02_00092	CDS	1674	rpoC1_2			RNA polymerase beta' subunit
P002_WF02_00093	CDS	4119	rpoC2			RNA polymerase beta'' subunit
P002_WF02_00094	CDS	711	rps2			ribosomal protein S2
P002_WF02_00095	CDS	744	atpI			ATP synthase CF0 subunit IV
P002_WF02_00096	CDS	246	atpH			ATP synthase CF0 subunit III
P002_WF02_00097	CDS	243				hypothetical protein
P002_WF02_00098	CDS	489	atpF			ATP synthase CF0 subunit I
P002_WF02_00099	CDS	1524	atpA			ATP synthase CF1 alpha subunit
P002_WF02_00100	tRNA	72				tRNA-Arg(tct)
P002_WF02_00101	tRNA	88				tRNA-Ser(gct)
P002_WF02_00102	CDS	111	psbI			Photosystem II reaction center protein I
P002_WF02_00103	CDS	258	psbK			Photosystem II reaction center protein K
P002_WF02_00104	tRNA	72				tRNA-Gln(ttg)
P002_WF02_00105	CDS	1539	matK			maturase K
P002_WF02_00106	CDS	1059	psbA			photosystem II protein D1
P002_WF02_00107	tRNA	75				tRNA-His(gtg)
P002_WF02_00108	CDS	2244	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P002_WF02_00109	tRNA	80				tRNA-Leu(tag)
P002_WF02_00110	CDS	966	ccsA			cytochrome c heme attachment protein
P002_WF02_00111	CDS	1530	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P002_WF02_00112	CDS	246	psaC			photosystem I subunit VII
P002_WF02_00113	CDS	306	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P002_WF02_00114	CDS	567	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P002_WF02_00115	CDS	507	ndhI			NADH-plastoquinone oxidoreductase subunit I
P002_WF02_00116	CDS	471	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P002_WF02_00117	CDS	588	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P002_WF02_00118	CDS	1182	ndhH			NADH-plastoquinone oxidoreductase subunit 7
P002_WF02_00119	CDS	273	rps15			ribosomal protein S15
P002_WF02_00120	CDS	99				hypothetical protein
