locus_tag	ftype	length_bp	gene	EC_number	COG	product
P002_WE08_00001	CDS	174				hypothetical protein
P002_WE08_00002	CDS	273	rps15			ribosomal protein S15
P002_WE08_00003	CDS	177				hypothetical protein
P002_WE08_00004	tRNA	74				tRNA-Asn(gtt)
P002_WE08_00005	tRNA	75				tRNA-Arg(acg)
P002_WE08_00006	rRNA	3076				23S ribosomal RNA
P002_WE08_00007	CDS	279				hypothetical protein
P002_WE08_00008	CDS	195				hypothetical protein
P002_WE08_00009	CDS	225				hypothetical protein
P002_WE08_00010	CDS	171				hypothetical protein
P002_WE08_00011	rRNA	1487				16S ribosomal RNA
P002_WE08_00012	tRNA	72				tRNA-Val(gac)
P002_WE08_00013	CDS	435				hypothetical protein
P002_WE08_00014	CDS	189				hypothetical protein
P002_WE08_00015	CDS	312				hypothetical protein
P002_WE08_00016	CDS	159				hypothetical protein
P002_WE08_00017	CDS	471	rps7			ribosomal protein S7
P002_WE08_00018	CDS	849	ndhB_1			NADH-plastoquinone oxidoreductase subunit 2
P002_WE08_00019	CDS	615	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P002_WE08_00020	tRNA	83				tRNA-Leu(caa)
P002_WE08_00021	CDS	156				hypothetical protein
P002_WE08_00022	CDS	228				hypothetical protein
P002_WE08_00023	CDS	255				hypothetical protein
P002_WE08_00024	CDS	150				hypothetical protein
P002_WE08_00025	CDS	579				hypothetical protein
P002_WE08_00026	tRNA	75				tRNA-Met(cat)
P002_WE08_00027	CDS	195				hypothetical protein
P002_WE08_00028	CDS	315	rpl2_1			ribosomal protein L2
P002_WE08_00029	CDS	426	rpl2_2			ribosomal protein L2
P002_WE08_00030	tRNA	75				tRNA-His(gtg)
P002_WE08_00031	CDS	216	rps19			ribosomal protein S19
P002_WE08_00032	CDS	1140	ndhH_1			NADH-plastoquinone oxidoreductase subunit 7
P002_WE08_00033	CDS	564	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P002_WE08_00034	CDS	447	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P002_WE08_00035	CDS	534	ndhI			NADH-plastoquinone oxidoreductase subunit I
P002_WE08_00036	CDS	531	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P002_WE08_00037	CDS	303	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P002_WE08_00038	CDS	246	psaC			photosystem I subunit VII
P002_WE08_00039	CDS	1503	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P002_WE08_00040	CDS	930	ccsA			cytochrome c heme attachment protein
P002_WE08_00041	tRNA	80				tRNA-Leu(tag)
P002_WE08_00042	CDS	186				hypothetical protein
P002_WE08_00043	CDS	2220	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P002_WE08_00044	CDS	168	ndhH_2			NADH-plastoquinone oxidoreductase subunit 7
P002_WE08_00045	CDS	90				hypothetical protein
P002_WE08_00046	CDS	1062	psbA			photosystem II protein D1
P002_WE08_00047	CDS	1536	matK			maturase K
P002_WE08_00048	CDS	240				hypothetical protein
P002_WE08_00049	tRNA	72				tRNA-Gln(ttg)
P002_WE08_00050	CDS	186	psbK			photosystem II protein K
P002_WE08_00051	tRNA	89				tRNA-Ser(gct)
P002_WE08_00052	CDS	1062	psbD			photosystem II protein D2
P002_WE08_00053	CDS	1422	psbC			photosystem II CP43 chlorophyll apoprotein
P002_WE08_00054	tRNA	88				tRNA-Ser(tga)
P002_WE08_00055	CDS	156				hypothetical protein
P002_WE08_00056	CDS	213	psbZ			photosystem II protein Z
P002_WE08_00057	CDS	159				hypothetical protein
P002_WE08_00058	tRNA	72				tRNA-Gly(gcc)
P002_WE08_00059	tRNA	76				tRNA-Met(cat)
P002_WE08_00060	CDS	243				hypothetical protein
P002_WE08_00061	tRNA	74				tRNA-Thr(ggt)
P002_WE08_00062	tRNA	75				tRNA-Glu(ttc)
P002_WE08_00063	tRNA	86				tRNA-Tyr(gta)
P002_WE08_00064	tRNA	74				tRNA-Asp(gtc)
P002_WE08_00065	CDS	192				hypothetical protein
P002_WE08_00066	tRNA	71				tRNA-Cys(gca)
P002_WE08_00067	CDS	3231	rpoB			RNA polymerase beta subunit
P002_WE08_00068	CDS	2031	rpoC1			RNA polymerase beta' subunit
P002_WE08_00069	CDS	4506	rpoC2	2.7.7.6		DNA-directed RNA polymerase subunit beta'
P002_WE08_00070	CDS	711	rps2			ribosomal protein S2
P002_WE08_00071	CDS	861	atpI			ATP synthase CF0 subunit IV
P002_WE08_00072	CDS	246	atpH			ATP synthase CF0 subunit III
P002_WE08_00073	CDS	201	atpF_1			ATP synthase CF0 subunit I
P002_WE08_00074	CDS	261				hypothetical protein
P002_WE08_00075	CDS	372	atpF_2			ATP synthase CF0 subunit I
P002_WE08_00076	CDS	1524	atpA			ATP synthase CF1 alpha subunit
P002_WE08_00077	tRNA	72				tRNA-Arg(tct)
P002_WE08_00078	CDS	312	rps14			ribosomal protein S14
P002_WE08_00079	CDS	2205	psaB			photosystem I P700 apoprotein A2
P002_WE08_00080	CDS	2253	psaA			photosystem I P700 apoprotein A1
P002_WE08_00081	CDS	147				hypothetical protein
P002_WE08_00082	CDS	249	ycf3			hypothetical chloroplast RF34
P002_WE08_00083	CDS	168				hypothetical protein
P002_WE08_00084	tRNA	87				tRNA-Ser(gga)
P002_WE08_00085	CDS	606	rps4			ribosomal protein S4
P002_WE08_00086	tRNA	75				tRNA-Thr(tgt)
P002_WE08_00087	CDS	201				hypothetical protein
P002_WE08_00088	tRNA	73				tRNA-Phe(gaa)
P002_WE08_00089	CDS	555	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P002_WE08_00090	CDS	741	ndhK			NADH-plastoquinone oxidoreductase subunit K
P002_WE08_00091	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P002_WE08_00092	CDS	171				hypothetical protein
P002_WE08_00093	tRNA	75				tRNA-Met(cat)
P002_WE08_00094	CDS	414	atpE			ATP synthase CF1 epsilon subunit
P002_WE08_00095	CDS	1587	atpB			ATP synthase CF1 beta subunit
P002_WE08_00096	CDS	1434	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P002_WE08_00097	CDS	111	psaI			photosystem I subunit VIII
P002_WE08_00098	CDS	690	ycf4			photosystem I assembly protein Ycf4
P002_WE08_00099	CDS	693	cemA			envelope membrane protein
P002_WE08_00100	CDS	963	petA			cytochrome f
P002_WE08_00101	CDS	123	psbJ			photosystem II protein J
P002_WE08_00102	CDS	153	psbF			Cytochrome b559 subunit beta
P002_WE08_00103	CDS	252	psbE			photosystem II cytochrome b559 alpha subunit
P002_WE08_00104	CDS	96	petL			cytochrome b6/f complex subunit VI
P002_WE08_00105	CDS	114	petG			cytochrome b6/f complex subunit V
P002_WE08_00106	tRNA	74				tRNA-Trp(cca)
