locus_tag	ftype	length_bp	gene	EC_number	COG	product
P001_WH11_00001	CDS	279	rps19			ribosomal protein S19
P001_WH11_00002	CDS	462	rpl22			ribosomal protein L22
P001_WH11_00003	CDS	657	rps3			ribosomal protein S3
P001_WH11_00004	CDS	360	rpl16			ribosomal protein L16
P001_WH11_00005	CDS	369	rpl14			ribosomal protein L14
P001_WH11_00006	CDS	405	rps8			ribosomal protein S8
P001_WH11_00007	CDS	234	infA			translational initiation factor 1
P001_WH11_00008	CDS	411	rps11			ribosomal protein S11
P001_WH11_00009	CDS	1008	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
P001_WH11_00010	CDS	525	petD			cytochrome b6/f complex subunit IV
P001_WH11_00011	CDS	489	petB			cytochrome b6
P001_WH11_00012	CDS	270				hypothetical protein
P001_WH11_00013	CDS	222	psbH			photosystem II phosphoprotein
P001_WH11_00014	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P001_WH11_00015	CDS	315	clpP_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P001_WH11_00016	CDS	222	clpP_2	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P001_WH11_00017	CDS	381	rpl20			ribosomal protein L20
P001_WH11_00018	CDS	306	rps18			ribosomal protein S18
P001_WH11_00019	CDS	201	rpl33			ribosomal protein L33
P001_WH11_00020	CDS	135	psaJ			photosystem I subunit IX
P001_WH11_00021	tRNA	76				tRNA-Pro(tgg)
P001_WH11_00022	tRNA	74				tRNA-Trp(cca)
P001_WH11_00023	CDS	252	psbE			photosystem II cytochrome b559 alpha subunit
P001_WH11_00024	CDS	120	psbF			photosystem II cytochrome b559 beta subunit
P001_WH11_00025	CDS	123	psbJ			photosystem II protein J
P001_WH11_00026	CDS	963	petA			cytochrome f
P001_WH11_00027	CDS	690	cemA			envelope membrane protein
P001_WH11_00028	CDS	633	ycf4			photosystem I assembly protein Ycf4
P001_WH11_00029	CDS	609				hypothetical protein
P001_WH11_00030	CDS	117				hypothetical protein
P001_WH11_00031	CDS	402	rpl2			ribosomal protein L2
P001_WH11_00032	CDS	282	rpl23			ribosomal protein L23
P001_WH11_00033	tRNA	75				tRNA-Met(cat)
P001_WH11_00034	CDS	6858				hypothetical protein
P001_WH11_00035	tRNA	83				tRNA-Leu(caa)
P001_WH11_00036	CDS	177				hypothetical protein
P001_WH11_00037	CDS	783	ndhB_1			NADH-plastoquinone oxidoreductase subunit 2
P001_WH11_00038	CDS	111				hypothetical protein
P001_WH11_00039	CDS	741	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P001_WH11_00040	CDS	468	rps7			ribosomal protein S7
P001_WH11_00041	CDS	321				hypothetical protein
P001_WH11_00042	tRNA	72				tRNA-Val(gac)
P001_WH11_00043	rRNA	1487				16S ribosomal RNA
P001_WH11_00044	CDS	216				hypothetical protein
P001_WH11_00045	CDS	114				hypothetical protein
P001_WH11_00046	rRNA	3011				23S ribosomal RNA
P001_WH11_00047	CDS	159				hypothetical protein
P001_WH11_00048	tRNA	75				tRNA-Arg(acg)
P001_WH11_00049	tRNA	74				tRNA-Asn(gtt)
P001_WH11_00050	tRNA	75				tRNA-His(gtg)
P001_WH11_00051	CDS	1062	psbA			photosystem II protein D1
P001_WH11_00052	CDS	1515	matK			maturase K
P001_WH11_00053	CDS	132	rps16			ribosomal protein S16
P001_WH11_00054	CDS	216				hypothetical protein
P001_WH11_00055	tRNA	72				tRNA-Gln(ttg)
P001_WH11_00056	CDS	213	psbK			photosystem II protein K
