locus_tag	ftype	length_bp	gene	EC_number	COG	product
P002_WE09_00001	CDS	279	rps19			ribosomal protein S19
P002_WE09_00002	CDS	495	rpl22			ribosomal protein L22
P002_WE09_00003	CDS	660	rps3			ribosomal protein S3
P002_WE09_00004	CDS	120				hypothetical protein
P002_WE09_00005	CDS	360	rpl16			ribosomal protein L16
P002_WE09_00006	CDS	369	rpl14			ribosomal protein L14
P002_WE09_00007	CDS	405	rps8			ribosomal protein S8
P002_WE09_00008	CDS	417	rps11			ribosomal protein S11
P002_WE09_00009	CDS	996	rpoA			RNA polymerase alpha subunit
P002_WE09_00010	CDS	525	petD			cytochrome b6/f complex subunit IV
P002_WE09_00011	CDS	489	petB			cytochrome b6
P002_WE09_00012	CDS	222	psbH			photosystem II phosphoprotein
P002_WE09_00013	CDS	132	psbN			photosystem II protein N
P002_WE09_00014	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P002_WE09_00015	CDS	225	clpP_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P002_WE09_00016	CDS	222	clpP_2	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P002_WE09_00017	CDS	327				hypothetical protein
P002_WE09_00018	CDS	354	rpl20			ribosomal protein L20
P002_WE09_00019	CDS	306	rps18			ribosomal protein S18
P002_WE09_00020	CDS	222	rpl33			ribosomal protein L33
P002_WE09_00021	tRNA	76				tRNA-Pro(tgg)
P002_WE09_00022	tRNA	74				tRNA-Trp(cca)
P002_WE09_00023	CDS	252	psbE			photosystem II cytochrome b559 alpha subunit
P002_WE09_00024	CDS	120	psbF			photosystem II cytochrome b559 beta subunit
P002_WE09_00025	CDS	144	psbJ			photosystem II protein J
P002_WE09_00026	CDS	966	petA			cytochrome f
P002_WE09_00027	CDS	690	cemA			envelope membrane protein
P002_WE09_00028	CDS	555	ycf4			photosystem I assembly protein Ycf4
P002_WE09_00029	CDS	96				hypothetical protein
P002_WE09_00030	CDS	210				hypothetical protein
P002_WE09_00031	CDS	1575	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P002_WE09_00032	CDS	1449	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P002_WE09_00033	CDS	306				hypothetical protein
