locus_tag	ftype	length_bp	gene	EC_number	COG	product
P003_WA03_00001	CDS	264	rps15			ribosomal protein S15
P003_WA03_00002	CDS	1182	ndhH			NADH-plastoquinone oxidoreductase subunit 7
P003_WA03_00003	CDS	567	ndhA_1			NADH-plastoquinone oxidoreductase subunit 1
P003_WA03_00004	CDS	471	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P003_WA03_00005	CDS	513	ndhI			NADH-plastoquinone oxidoreductase subunit I
P003_WA03_00006	CDS	531	ndhG			NADH-plastoquinone oxidoreductase subunit 6
P003_WA03_00007	CDS	306	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P003_WA03_00008	CDS	246	psaC			photosystem I subunit VII
P003_WA03_00009	CDS	1521	ndhD			NADH-plastoquinone oxidoreductase subunit 4
P003_WA03_00010	CDS	966	ccsA			cytochrome c heme attachment protein
P003_WA03_00011	tRNA	81				tRNA-Leu(tag)
P003_WA03_00012	CDS	384				hypothetical protein
P003_WA03_00013	CDS	2244	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P003_WA03_00014	CDS	5628				hypothetical protein
P003_WA03_00015	tRNA	74				tRNA-Asn(gtt)
P003_WA03_00016	CDS	132				hypothetical protein
P003_WA03_00017	tRNA	75				tRNA-Arg(acg)
P003_WA03_00018	rRNA	3012				23S ribosomal RNA
P003_WA03_00019	CDS	219				hypothetical protein
P003_WA03_00020	CDS	297				hypothetical protein
P003_WA03_00021	rRNA	1487				16S ribosomal RNA
P003_WA03_00022	tRNA	72				tRNA-Val(gac)
P003_WA03_00023	CDS	468	rps7			ribosomal protein S7
P003_WA03_00024	CDS	912	ndhB_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
P003_WA03_00025	CDS	783	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P003_WA03_00026	tRNA	83				tRNA-Leu(caa)
P003_WA03_00027	CDS	246				hypothetical protein
P003_WA03_00028	CDS	6264				hypothetical protein
P003_WA03_00029	tRNA	75				tRNA-Met(cat)
P003_WA03_00030	CDS	309	rpl23			ribosomal protein L23
P003_WA03_00031	CDS	402	rpl2_1			ribosomal protein L2
P003_WA03_00032	CDS	498	rpl2_2			ribosomal protein L2
P003_WA03_00033	CDS	279	rps19			ribosomal protein S19
P003_WA03_00034	CDS	450	rpl22			ribosomal protein L22
P003_WA03_00035	CDS	657	rps3			ribosomal protein S3
P003_WA03_00036	CDS	111				hypothetical protein
P003_WA03_00037	CDS	360	rpl16			ribosomal protein L16
P003_WA03_00038	CDS	369	rpl14			ribosomal protein L14
P003_WA03_00039	CDS	405	rps8			ribosomal protein S8
P003_WA03_00040	CDS	234	infA			translational initiation factor 1
P003_WA03_00041	CDS	189				hypothetical protein
P003_WA03_00042	CDS	156	rps11			ribosomal protein S11
P003_WA03_00043	CDS	1005	rpoA			RNA polymerase alpha subunit
P003_WA03_00044	CDS	459	petD			cytochrome b6/f complex subunit IV
P003_WA03_00045	CDS	489	petB			cytochrome b6
P003_WA03_00046	CDS	222	psbH			photosystem II phosphoprotein
P003_WA03_00047	CDS	102	psbT			photosystem II protein T
P003_WA03_00048	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P003_WA03_00049	CDS	243				hypothetical protein
P003_WA03_00050	CDS	261				hypothetical protein
P003_WA03_00051	CDS	195	clpP_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P003_WA03_00052	CDS	120				hypothetical protein
P003_WA03_00053	CDS	276				hypothetical protein
P003_WA03_00054	CDS	267	clpP_2	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
P003_WA03_00055	CDS	228				hypothetical protein
P003_WA03_00056	CDS	393	rpl20			ribosomal protein L20
P003_WA03_00057	CDS	315	rps18			ribosomal protein S18
P003_WA03_00058	CDS	195	psaJ			Photosystem I reaction center subunit IX
P003_WA03_00059	tRNA	76				tRNA-Pro(tgg)
P003_WA03_00060	tRNA	74				tRNA-Trp(cca)
P003_WA03_00061	CDS	144				hypothetical protein
P003_WA03_00062	CDS	282	psbE			photosystem II cytochrome b559 alpha subunit
P003_WA03_00063	CDS	963	petA			cytochrome f
P003_WA03_00064	CDS	807	cemA			envelope membrane protein
P003_WA03_00065	CDS	555	ycf4			photosystem I assembly protein Ycf4
P003_WA03_00066	CDS	1473	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P003_WA03_00067	CDS	1428	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P003_WA03_00068	CDS	1497	atpB			ATP synthase CF1 beta subunit
P003_WA03_00069	CDS	405	atpE			ATP synthase CF1 epsilon subunit
P003_WA03_00070	tRNA	73				tRNA-Met(cat)
P003_WA03_00071	CDS	213				hypothetical protein
P003_WA03_00072	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P003_WA03_00073	CDS	741	ndhK			NADH-plastoquinone oxidoreductase subunit K
P003_WA03_00074	CDS	558	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P003_WA03_00075	tRNA	74				tRNA-Phe(gaa)
P003_WA03_00076	CDS	144				hypothetical protein
P003_WA03_00077	tRNA	75				tRNA-Thr(tgt)
P003_WA03_00078	CDS	597	rps4			ribosomal protein S4
P003_WA03_00079	tRNA	87				tRNA-Ser(gga)
P003_WA03_00080	CDS	156				hypothetical protein
P003_WA03_00081	CDS	150				hypothetical protein
P003_WA03_00082	CDS	249	ycf3			hypothetical chloroplast RF34
P003_WA03_00083	CDS	291				hypothetical protein
P003_WA03_00084	CDS	2298	psaA			photosystem I P700 apoprotein A1
P003_WA03_00085	CDS	2205	psaB			photosystem I P700 apoprotein A2
P003_WA03_00086	tRNA	76				tRNA-Met(cat)
P003_WA03_00087	tRNA	72				tRNA-Gly(gcc)
P003_WA03_00088	CDS	216	psbZ			photosystem II protein Z
P003_WA03_00089	tRNA	88				tRNA-Ser(tga)
P003_WA03_00090	CDS	1422	psbC			photosystem II CP43 chlorophyll apoprotein
P003_WA03_00091	CDS	1062	psbD			photosystem II protein D2
P003_WA03_00092	tRNA	74				tRNA-Thr(ggt)
P003_WA03_00093	tRNA	75				tRNA-Glu(ttc)
P003_WA03_00094	tRNA	86				tRNA-Tyr(gta)
P003_WA03_00095	tRNA	77				tRNA-Asp(gtc)
P003_WA03_00096	CDS	162				hypothetical protein
P003_WA03_00097	tRNA	72				tRNA-Cys(gca)
P003_WA03_00098	CDS	162				hypothetical protein
P003_WA03_00099	CDS	3231	rpoB			RNA polymerase beta subunit
P003_WA03_00100	CDS	438	rpoC1_1			RNA polymerase beta' subunit
P003_WA03_00101	CDS	96				hypothetical protein
P003_WA03_00102	CDS	1428	rpoC1_2			RNA polymerase beta' subunit
P003_WA03_00103	CDS	4080	rpoC2			RNA polymerase beta'' subunit
P003_WA03_00104	CDS	672	rps2			ribosomal protein S2
P003_WA03_00105	CDS	744	atpI			ATP synthase CF0 subunit IV
P003_WA03_00106	CDS	321	atpH			ATP synthase subunit c
P003_WA03_00107	CDS	171	atpF			ATP synthase CF0 subunit I
