locus_tag	ftype	length_bp	gene	EC_number	COG	product
P002_WH01_00001	CDS	399	rps8			ribosomal protein S8
P002_WH01_00002	CDS	369	rpl14			ribosomal protein L14
P002_WH01_00003	CDS	360	rpl16			ribosomal protein L16
P002_WH01_00004	CDS	657	rps3			ribosomal protein S3
P002_WH01_00005	CDS	576				hypothetical protein
P002_WH01_00006	CDS	279	rps19			ribosomal protein S19
P002_WH01_00007	CDS	498	rpl2_1			ribosomal protein L2
P002_WH01_00008	CDS	339	rpl2_2			ribosomal protein L2
P002_WH01_00009	CDS	282	rpl23			ribosomal protein L23
P002_WH01_00010	tRNA	75				tRNA-Met(cat)
P002_WH01_00011	CDS	6807				hypothetical protein
P002_WH01_00012	CDS	297				hypothetical protein
P002_WH01_00013	tRNA	83				tRNA-Leu(caa)
P002_WH01_00014	CDS	783	ndhB_1			NADH-plastoquinone oxidoreductase subunit 2
P002_WH01_00015	CDS	795	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P002_WH01_00016	CDS	468	rps7			ribosomal protein S7
P002_WH01_00017	CDS	171				hypothetical protein
P002_WH01_00018	CDS	162				hypothetical protein
P002_WH01_00019	CDS	111				hypothetical protein
P002_WH01_00020	CDS	321				hypothetical protein
P002_WH01_00021	tRNA	73				tRNA-Ile(tat)
P002_WH01_00022	tRNA	72				tRNA-Val(gac)
P002_WH01_00023	rRNA	1487				16S ribosomal RNA
P002_WH01_00024	CDS	249				hypothetical protein
P002_WH01_00025	CDS	204				hypothetical protein
P002_WH01_00026	CDS	150				hypothetical protein
P002_WH01_00027	CDS	249				hypothetical protein
P002_WH01_00028	rRNA	3011				23S ribosomal RNA
P002_WH01_00029	CDS	186				hypothetical protein
P002_WH01_00030	tRNA	75				tRNA-Arg(acg)
P002_WH01_00031	tRNA	74				tRNA-Asn(gtt)
P002_WH01_00032	CDS	240				hypothetical protein
P002_WH01_00033	CDS	216				hypothetical protein
P002_WH01_00034	CDS	195				hypothetical protein
P002_WH01_00035	CDS	417	rps11			ribosomal protein S11
P002_WH01_00036	CDS	1002	rpoA			RNA polymerase alpha subunit
P002_WH01_00037	CDS	546	petD			cytochrome b6/f complex subunit IV
P002_WH01_00038	CDS	294				hypothetical protein
P002_WH01_00039	CDS	489	petB			cytochrome b6
P002_WH01_00040	CDS	222	psbH			photosystem II phosphoprotein
P002_WH01_00041	CDS	1527	psbB			photosystem II CP47 chlorophyll apoprotein
P002_WH01_00042	CDS	225	clpP_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P002_WH01_00043	CDS	369	clpP_2	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
P002_WH01_00044	CDS	246				hypothetical protein
P002_WH01_00045	CDS	117				hypothetical protein
P002_WH01_00046	CDS	360	rplT		COG0292	50S ribosomal protein L20
P002_WH01_00047	CDS	306	rps18			ribosomal protein S18
P002_WH01_00048	CDS	273				hypothetical protein
P002_WH01_00049	CDS	135	psaJ			photosystem I subunit IX
P002_WH01_00050	tRNA	74				tRNA-Pro(tgg)
P002_WH01_00051	tRNA	75				tRNA-Trp(cca)
P002_WH01_00052	CDS	252	psbE			photosystem II cytochrome b559 alpha subunit
P002_WH01_00053	CDS	120	psbF			photosystem II cytochrome b559 beta subunit
P002_WH01_00054	CDS	123	psbJ			photosystem II protein J
P002_WH01_00055	CDS	930	petA			cytochrome f
P002_WH01_00056	CDS	756	cemA			envelope membrane protein
P002_WH01_00057	CDS	555	ycf4			photosystem I assembly protein Ycf4
P002_WH01_00058	CDS	111	psaI			photosystem I subunit VIII
P002_WH01_00059	CDS	1545	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
P002_WH01_00060	CDS	1428	rbcL			ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit
P002_WH01_00061	CDS	159				hypothetical protein
P002_WH01_00062	CDS	1503	atpB			ATP synthase CF1 beta subunit
P002_WH01_00063	CDS	402	atpE			ATP synthase CF1 epsilon subunit
P002_WH01_00064	tRNA	73				tRNA-Met(cat)
P002_WH01_00065	CDS	204				hypothetical protein
P002_WH01_00066	CDS	186				hypothetical protein
P002_WH01_00067	CDS	363	ndhC			NADH-plastoquinone oxidoreductase subunit 3
P002_WH01_00068	CDS	648	ndhK			NADH-plastoquinone oxidoreductase subunit K
P002_WH01_00069	CDS	477	ndhJ			NADH-plastoquinone oxidoreductase subunit J
P002_WH01_00070	tRNA	73				tRNA-Phe(gaa)
P002_WH01_00071	CDS	231				hypothetical protein
P002_WH01_00072	CDS	180				hypothetical protein
P002_WH01_00073	tRNA	88				tRNA-Ser(gct)
P002_WH01_00074	CDS	579				hypothetical protein
P002_WH01_00075	CDS	222				hypothetical protein
P002_WH01_00076	tRNA	72				tRNA-Arg(tct)
P002_WH01_00077	CDS	1524	atpA			ATP synthase CF1 alpha subunit
P002_WH01_00078	CDS	375	atpF_1			ATP synthase CF0 subunit I
P002_WH01_00079	CDS	171	atpF_2			ATP synthase CF0 subunit I
P002_WH01_00080	CDS	246	atpH			ATP synthase CF0 subunit III
P002_WH01_00081	CDS	744	atpI			ATP synthase CF0 subunit IV
P002_WH01_00082	CDS	708	rps2			ribosomal protein S2
P002_WH01_00083	CDS	1938	rpoC2_1			RNA polymerase beta'' subunit
P002_WH01_00084	CDS	2145	rpoC2_2			RNA polymerase beta'' subunit
P002_WH01_00085	CDS	1647	rpoC1_1			RNA polymerase beta' subunit
P002_WH01_00086	CDS	468	rpoC1_2			RNA polymerase beta' subunit
P002_WH01_00087	CDS	3249	rpoB			RNA polymerase beta subunit
P002_WH01_00088	CDS	114				hypothetical protein
P002_WH01_00089	tRNA	71				tRNA-Cys(gca)
P002_WH01_00090	tRNA	78				tRNA-Asp(gtc)
P002_WH01_00091	tRNA	86				tRNA-Tyr(gta)
P002_WH01_00092	tRNA	75				tRNA-Glu(ttc)
P002_WH01_00093	CDS	237				hypothetical protein
P002_WH01_00094	tRNA	74				tRNA-Thr(ggt)
P002_WH01_00095	CDS	1062	psbD			photosystem II protein D2
P002_WH01_00096	CDS	1386	psbC			photosystem II CP43 chlorophyll apoprotein
P002_WH01_00097	tRNA	93				tRNA-Ser(tga)
P002_WH01_00098	CDS	315	psbZ			Photosystem II reaction center protein Z
P002_WH01_00099	tRNA	71				tRNA-Gly(gcc)
P002_WH01_00100	tRNA	74				tRNA-Met(cat)
P002_WH01_00101	CDS	204				hypothetical protein
P002_WH01_00102	CDS	2205	psaB			photosystem I P700 apoprotein A2
P002_WH01_00103	CDS	2253	psaA			photosystem I P700 apoprotein A1
P002_WH01_00104	CDS	222				hypothetical protein
P002_WH01_00105	CDS	249	ycf3_1			hypothetical chloroplast RF34
