locus_tag	ftype	length_bp	gene	EC_number	COG	product
P003_WH06_00001	CDS	4179				hypothetical protein
P003_WH06_00002	CDS	273	rps15			ribosomal protein S15
P003_WH06_00003	CDS	105				hypothetical protein
P003_WH06_00004	CDS	339	ndhH_1			NADH-plastoquinone oxidoreductase subunit 7
P003_WH06_00005	CDS	645	ndhH_2			NADH-plastoquinone oxidoreductase subunit 7
P003_WH06_00006	CDS	393	ndhA_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 1, chloroplastic
P003_WH06_00007	CDS	216				hypothetical protein
P003_WH06_00008	CDS	471	ndhA_2			NADH-plastoquinone oxidoreductase subunit 1
P003_WH06_00009	CDS	390	ndhI			NADH-plastoquinone oxidoreductase subunit I
P003_WH06_00010	CDS	306	ndhE			NADH-plastoquinone oxidoreductase subunit 4L
P003_WH06_00011	CDS	246	psaC			photosystem I subunit VII
P003_WH06_00012	CDS	411	ndhD_1			NADH-plastoquinone oxidoreductase subunit 4
P003_WH06_00013	CDS	405	ndhD_2			NADH-plastoquinone oxidoreductase subunit 4
P003_WH06_00014	CDS	948	ccsA			cytochrome c heme attachment protein
P003_WH06_00015	tRNA	80				tRNA-Leu(tag)
P003_WH06_00016	CDS	612	ndhF			NADH-plastoquinone oxidoreductase subunit 5
P003_WH06_00017	CDS	825	rpl2			ribosomal protein L2
P003_WH06_00018	CDS	282	rpl23			ribosomal protein L23
P003_WH06_00019	tRNA	75				tRNA-Met(cat)
P003_WH06_00020	CDS	6699				hypothetical protein
P003_WH06_00021	CDS	186				hypothetical protein
P003_WH06_00022	CDS	327				hypothetical protein
P003_WH06_00023	tRNA	83				tRNA-Leu(caa)
P003_WH06_00024	CDS	453	ndhB_1			NADH-plastoquinone oxidoreductase subunit 2
P003_WH06_00025	CDS	333	ndhB_2			NADH-plastoquinone oxidoreductase subunit 2
P003_WH06_00026	CDS	426	ndhB_3			NADH-plastoquinone oxidoreductase subunit 2
P003_WH06_00027	CDS	351	ndhB_4			NADH-plastoquinone oxidoreductase subunit 2
P003_WH06_00028	CDS	468	rps7			ribosomal protein S7
P003_WH06_00029	CDS	192				hypothetical protein
P003_WH06_00030	CDS	279	rps12			ribosomal protein S12
P003_WH06_00031	CDS	117				hypothetical protein
